ID	CHARACTER	PINYIN	DOCULECT	PHONETIC_CLASS	KARLGREN_ID	READING	SOURCE
408	垂	chuí	Old_Chinese	0031	0031a		Karlgren1954
409	垂	chuí	Middle_Chinese		0031a	dzywe	Wikibooks2016a
410	捶	chuí	Old_Chinese	0031	0031i		Karlgren1954
411	捶	chuí	Middle_Chinese		0031i	tsyweX	Wikibooks2016a
412	唾	tuò	Old_Chinese	0031	0031m		Karlgren1954
413	唾	tuò	Middle_Chinese		0031m	thwaH	Wikibooks2016a
414	家	jiā	Old_Chinese	0032	0032a		Karlgren1954
415	家	jiā	Middle_Chinese		0032a	kae	Wikibooks2016a
416	嫁	jià	Old_Chinese	0032	0032e		Karlgren1954
417	嫁	jià	Middle_Chinese		0032e	kaeH	Wikibooks2016a
418	稼	jià	Old_Chinese	0032	0032f		Karlgren1954
419	稼	jià	Middle_Chinese		0032f	kaeH	Wikibooks2016a
420	叚	jiǎ	Old_Chinese	0033	0033a		Karlgren1954
421	叚	jiǎ	Middle_Chinese		0033a	kaeX	Wikibooks2016a
422	假	jiǎ	Old_Chinese	0033	0033c		Karlgren1954
423	假	jiǎ	Middle_Chinese		0033c	kaeX	Wikibooks2016a
424	假	jiǎ	Middle_Chinese		0033c	kaeX	Wikibooks2016a
425	豭	jiā	Old_Chinese	0033	0033f		Karlgren1954
426	豭	jiā	Middle_Chinese		0033f	kae	Wikibooks2016a
427	暇	xiá	Old_Chinese	0033	0033g		Karlgren1954
428	暇	xiá	Middle_Chinese		0033g	haeH	Wikibooks2016a
429	瑕	xiá	Old_Chinese	0033	0033h		Karlgren1954
430	瑕	xiá	Middle_Chinese		0033h	hae	Wikibooks2016a
431	蝦	xiā	Old_Chinese	0033	0033i		Karlgren1954
432	蝦	xiā	Middle_Chinese		0033i	hae	Wikibooks2016a
433	遐	xiá	Old_Chinese	0033	0033j		Karlgren1954
434	遐	xiá	Middle_Chinese		0033j	hae	Wikibooks2016a
435	騢	xiá	Old_Chinese	0033	0033l		Karlgren1954
436	騢	xiá	Middle_Chinese		0033l	hae	Wikibooks2016a
437	斝	jiǎ	Old_Chinese	0034	0034a		Karlgren1954
438	斝	jiǎ	Middle_Chinese		0034a	kaeX	Wikibooks2016a
439	下	xià	Old_Chinese	0035	0035a		Karlgren1954
440	下	xià	Middle_Chinese		0035a	haeH	Wikibooks2016a
441	下	xià	Middle_Chinese		0035a	haeX	Wikibooks2016a
442	芐	hù	Old_Chinese	0035	0035d		Karlgren1954
443	芐	hù	Middle_Chinese		0035d	haeH	Wikibooks2016a
444	夏	xià	Old_Chinese	0036	0036a		Karlgren1954
445	夏	xià	Middle_Chinese		0036a	haeH	Wikibooks2016a
446	夏	xià	Middle_Chinese		0036a	haeX	Wikibooks2016a
447	廈	shà	Old_Chinese	0036	0036c		Karlgren1954
448	廈	shà	Middle_Chinese		0036c	haeX	Wikibooks2016a
449	厦	shà	Old_Chinese	0036	0036d		Karlgren1954
450	厦	shà	Middle_Chinese		0036d	haeX	Wikibooks2016a
451	牙	yá	Old_Chinese	0037	0037a		Karlgren1954
452	牙	yá	Middle_Chinese		0037a	ngae	Wikibooks2016a
453	庌	yǎ	Old_Chinese	0037	0037c		Karlgren1954
454	庌	yǎ	Middle_Chinese		0037c	ngaeX	Wikibooks2016a
455	芽	yá	Old_Chinese	0037	0037d		Karlgren1954
456	芽	yá	Middle_Chinese		0037d	ngae	Wikibooks2016a
457	迓	yà	Old_Chinese	0037	0037f		Karlgren1954
458	迓	yà	Middle_Chinese		0037f	ngaeH	Wikibooks2016a
459	雅	yǎ	Old_Chinese	0037	0037g		Karlgren1954
460	雅	yǎ	Middle_Chinese		0037g	ngaeX	Wikibooks2016a
461	鴉	yā	Old_Chinese	0037	0037h		Karlgren1954
462	鴉	yā	Middle_Chinese		0037h	'ae	Wikibooks2016a
463	襾	yà	Old_Chinese	0038	0038a		Karlgren1954
464	襾	yà	Middle_Chinese		0038a	xaeX	Wikibooks2016a
465	賈	jiǎ	Old_Chinese	0038	0038b		Karlgren1954
466	賈	jiǎ	Middle_Chinese		0038b	kaeH	Wikibooks2016a
467	賈	jiǎ	Middle_Chinese		0038b	kuX	Wikibooks2016a
468	價	jià	Old_Chinese	0038	0038c		Karlgren1954
469	價	jià	Middle_Chinese		0038c	kaeH	Wikibooks2016a
470	檟	jiǎ	Old_Chinese	0038	0038d		Karlgren1954
471	檟	jiǎ	Middle_Chinese		0038d	kaeX	Wikibooks2016a
472	巴	bā	Old_Chinese	0039	0039a		Karlgren1954
473	巴	bā	Middle_Chinese		0039a	pae	Wikibooks2016a
474	把	bǎ	Old_Chinese	0039	0039b		Karlgren1954
475	把	bǎ	Middle_Chinese		0039b	paeX	Wikibooks2016a
476	芭	bā	Old_Chinese	0039	0039c		Karlgren1954
477	芭	bā	Middle_Chinese		0039c	pae	Wikibooks2016a
478	豝	bā	Old_Chinese	0039	0039d		Karlgren1954
479	豝	bā	Middle_Chinese		0039d	pae	Wikibooks2016a
480	杷	pá	Old_Chinese	0039	0039e		Karlgren1954
481	杷	pá	Middle_Chinese		0039e	bae	Wikibooks2016a
482	笆	bā	Old_Chinese	0039	0039-		Karlgren1954
483	笆	bā	Middle_Chinese		0039-	bae	Wikibooks2016a
484	葩	pā	Old_Chinese	0039	0039-		Karlgren1954
485	馬	mǎ	Old_Chinese	0040	0040a		Karlgren1954
486	馬	mǎ	Middle_Chinese		0040a	maeX	Wikibooks2016a
487	禡	mà	Old_Chinese	0040	0040f		Karlgren1954
488	禡	mà	Middle_Chinese		0040f	maeH	Wikibooks2016a
489	罵	mà	Old_Chinese	0040	0040h		Karlgren1954
490	罵	mà	Middle_Chinese		0040h	maeH	Wikibooks2016a
491	罵	mà	Middle_Chinese		0040h	maeX	Wikibooks2016a
492	瓜	guā	Old_Chinese	0041	0041a		Karlgren1954
493	瓜	guā	Middle_Chinese		0041a	kwae	Wikibooks2016a
494	呱	gū	Old_Chinese	0041	0041b		Karlgren1954
495	呱	gū	Middle_Chinese		0041b	ku	Wikibooks2016a
496	孤	gū	Old_Chinese	0041	0041c		Karlgren1954
497	孤	gū	Middle_Chinese		0041c	ku	Wikibooks2016a
498	罛	gū	Old_Chinese	0041	0041d		Karlgren1954
499	罛	gū	Middle_Chinese		0041d	ku	Wikibooks2016a
500	苽	gū	Old_Chinese	0041	0041e		Karlgren1954
501	苽	gū	Middle_Chinese		0041e	ku	Wikibooks2016a
502	觚	gū	Old_Chinese	0041	0041f		Karlgren1954
503	觚	gū	Middle_Chinese		0041f	ku	Wikibooks2016a
504	軱	gū	Old_Chinese	0041	0041g		Karlgren1954
505	軱	gū	Middle_Chinese		0041g	ku	Wikibooks2016a
506	弧	hú	Old_Chinese	0041	0041h		Karlgren1954
507	弧	hú	Middle_Chinese		0041h	hu	Wikibooks2016a
508	狐	hú	Old_Chinese	0041	0041i		Karlgren1954
509	狐	hú	Middle_Chinese		0041i	hu	Wikibooks2016a
510	寡	guǎ	Old_Chinese	0042	0042a		Karlgren1954
511	寡	guǎ	Middle_Chinese		0042a	kwaeX	Wikibooks2016a
512	夸	kuā	Old_Chinese	0043	0043a		Karlgren1954
513	夸	kuā	Middle_Chinese		0043a	khwae	Wikibooks2016a
514	誇	kuā	Old_Chinese	0043	0043b		Karlgren1954
515	誇	kuā	Middle_Chinese		0043b	khwae	Wikibooks2016a
516	跨	kuà	Old_Chinese	0043	0043d		Karlgren1954
517	跨	kuà	Middle_Chinese		0043d	khuH	Wikibooks2016a
518	跨	kuà	Middle_Chinese		0043d	khwaeH	Wikibooks2016a
519	荂	fū	Old_Chinese	0043	0043e		Karlgren1954
520	荂	fū	Middle_Chinese		0043e	xju	Wikibooks2016a
521	刳	kū	Old_Chinese	0043	0043f		Karlgren1954
522	刳	kū	Middle_Chinese		0043f	khuH	Wikibooks2016a
523	洿	wū	Old_Chinese	0043	0043k		Karlgren1954
524	洿	wū	Middle_Chinese		0043k	'u	Wikibooks2016a
525	華	huá	Old_Chinese	0044	0044a		Karlgren1954
526	華	huá	Middle_Chinese		0044a	xwae	Wikibooks2016a
527	華	huá	Middle_Chinese		0044a	hwae	Wikibooks2016a
528	華	huá	Middle_Chinese		0044a	hwaeH	Wikibooks2016a
529	驊	huá	Old_Chinese	0044	0044c		Karlgren1954
530	驊	huá	Middle_Chinese		0044c	hwae	Wikibooks2016a
531	譁	huá	Old_Chinese	0044	0044d		Karlgren1954
532	譁	huá	Middle_Chinese		0044d	xwae	Wikibooks2016a
533	樺	huà	Old_Chinese	0044	0044-		Karlgren1954
534	樺	huà	Middle_Chinese		0044-	hwaeH	Wikibooks2016a
535	花	huā	Old_Chinese	0044	0044-		Karlgren1954
536	花	huā	Middle_Chinese		0044-	xwae	Wikibooks2016a
537	者	zhě	Old_Chinese	0045	0045a		Karlgren1954
538	者	zhě	Middle_Chinese		0045a	tsyaeX	Wikibooks2016a
539	赭	zhě	Old_Chinese	0045	0045d		Karlgren1954
540	赭	zhě	Middle_Chinese		0045d	tsyaeX	Wikibooks2016a
541	奢	shē	Old_Chinese	0045	0045e		Karlgren1954
542	奢	shē	Middle_Chinese		0045e	syae	Wikibooks2016a
543	褚	chǔ	Old_Chinese	0045	0045g		Karlgren1954
544	褚	chǔ	Middle_Chinese		0045g	trjoX	Wikibooks2016a
545	豬	zhū	Old_Chinese	0045	0045h		Karlgren1954
546	豬	zhū	Middle_Chinese		0045h	trjo	Wikibooks2016a
547	楮	chǔ	Old_Chinese	0045	0045i		Karlgren1954
548	楮	chǔ	Middle_Chinese		0045i	trhjoX	Wikibooks2016a
549	楮	chǔ	Middle_Chinese		0045i	tuX	Wikibooks2016a
550	箸	zhù	Old_Chinese	0045	0045j		Karlgren1954
551	箸	zhù	Middle_Chinese		0045j	drjoH	Wikibooks2016a
552	渚	zhǔ	Old_Chinese	0045	0045k		Karlgren1954
553	渚	zhǔ	Middle_Chinese		0045k	tsyoX	Wikibooks2016a
554	煑	zhǔ	Old_Chinese	0045	0045l		Karlgren1954
555	煑	zhǔ	Middle_Chinese		0045l	tsyoX	Wikibooks2016a
556	煮	zhǔ	Old_Chinese	0045	0045m		Karlgren1954
557	煮	zhǔ	Middle_Chinese		0045m	tsyoX	Wikibooks2016a
558	䰞	zhǔ	Old_Chinese	0045	0045n		Karlgren1954
559	䰞	zhǔ	Middle_Chinese		0045n	tsyoX	Wikibooks2016a
560	𦑥		Old_Chinese	0045	0045o		Karlgren1954
561	𦑥		Middle_Chinese		0045o	tsyoH	Wikibooks2016a
562	諸	zhū	Old_Chinese	0045	0045p		Karlgren1954
563	諸	zhū	Middle_Chinese		0045p	tsyo	Wikibooks2016a
564	陼	zhǔ	Old_Chinese	0045	0045q		Karlgren1954
565	陼	zhǔ	Middle_Chinese		0045q	tsyoX	Wikibooks2016a
566	署	shǔ	Old_Chinese	0045	0045r		Karlgren1954
567	署	shǔ	Middle_Chinese		0045r	dzyoH	Wikibooks2016a
568	緒	xù	Old_Chinese	0045	0045s		Karlgren1954
569	緒	xù	Middle_Chinese		0045s	zjoX	Wikibooks2016a
570	書	shū	Old_Chinese	0045	0045t		Karlgren1954
571	書	shū	Middle_Chinese		0045t	syo	Wikibooks2016a
572	暑	shǔ	Old_Chinese	0045	0045x		Karlgren1954
573	暑	shǔ	Middle_Chinese		0045x	syoX	Wikibooks2016a
574	堵	dǔ	Old_Chinese	0045	0045y		Karlgren1954
575	堵	dǔ	Middle_Chinese		0045y	tuX	Wikibooks2016a
576	帾	dǔ	Old_Chinese	0045	0045b'		Karlgren1954
577	帾	dǔ	Middle_Chinese		0045b'	tuX	Wikibooks2016a
578	睹	dǔ	Old_Chinese	0045	0045c'		Karlgren1954
579	睹	dǔ	Middle_Chinese		0045c'	tuX	Wikibooks2016a
580	覩	dǔ	Old_Chinese	0045	0045d'		Karlgren1954
581	覩	dǔ	Middle_Chinese		0045d'	tuX	Wikibooks2016a
582	都	dōu	Old_Chinese	0045	0045e'		Karlgren1954
583	都	dōu	Middle_Chinese		0045e'	tu	Wikibooks2016a
584	闍	dū	Old_Chinese	0045	0045h'		Karlgren1954
585	闍	dū	Middle_Chinese		0045h'	dzyae	Wikibooks2016a
586	闍	dū	Middle_Chinese		0045h'	tu	Wikibooks2016a
587	屠	tú	Old_Chinese	0045	0045i'		Karlgren1954
588	屠	tú	Middle_Chinese		0045i'	du	Wikibooks2016a
589	瘏	tú	Old_Chinese	0045	0045j'		Karlgren1954
590	瘏	tú	Middle_Chinese		0045j'	du	Wikibooks2016a
591	瀦	zhū	Old_Chinese	0045	0045k'		Karlgren1954
592	瀦	zhū	Middle_Chinese		0045k'	trjo	Wikibooks2016a
593	儲	chǔ	Old_Chinese	0045	0045l'		Karlgren1954
594	儲	chǔ	Middle_Chinese		0045l'	drjo	Wikibooks2016a
595	曙	shǔ	Old_Chinese	0045	0045m'		Karlgren1954
596	曙	shǔ	Middle_Chinese		0045m'	dzyoH	Wikibooks2016a
597	著	zhe	Old_Chinese	0045	0045n'		Karlgren1954
598	著	zhe	Middle_Chinese		0045n'	drjak	Wikibooks2016a
599	著	zhe	Middle_Chinese		0045n'	trjak	Wikibooks2016a
600	著	zhe	Middle_Chinese		0045n'	trjoH	Wikibooks2016a
601	躇	chú	Old_Chinese	0045	0045o'		Karlgren1954
602	躇	chú	Middle_Chinese		0045o'	drjo	Wikibooks2016a
603	躇	chú	Middle_Chinese		0045o'	trhjak	Wikibooks2016a
604	書	shū	Old_Chinese	0045	0045p'		Karlgren1954
605	書	shū	Middle_Chinese		0045p'	trjak	Wikibooks2016a
606	且	qiě	Old_Chinese	0046	0046a		Karlgren1954
607	且	qiě	Middle_Chinese		0046a	tshjaeX	Wikibooks2016a
608	且	qiě	Middle_Chinese		0046a	tshjo	Wikibooks2016a
609	且	qiě	Middle_Chinese		0046a	tsjo	Wikibooks2016a
610	罝	jū	Old_Chinese	0046	0046h		Karlgren1954
611	罝	jū	Middle_Chinese		0046h	tsjae	Wikibooks2016a
612	柤	zhā	Old_Chinese	0046	0046i		Karlgren1954
613	柤	zhā	Middle_Chinese		0046i	tsrae	Wikibooks2016a
614	抯	zhā	Old_Chinese	0046	0046j		Karlgren1954
615	抯	zhā	Middle_Chinese		0046j	dzjaeX	Wikibooks2016a
616	抯	zhā	Middle_Chinese		0046j	tsjaeX	Wikibooks2016a
617	抯	zhā	Middle_Chinese		0046j	tsrae	Wikibooks2016a
618	沮	jǔ	Old_Chinese	0046	0046k		Karlgren1954
619	沮	jǔ	Middle_Chinese		0046k	dzjoX	Wikibooks2016a
620	沮	jǔ	Middle_Chinese		0046k	tsjoH	Wikibooks2016a
621	蛆	qū	Old_Chinese	0046	0046m		Karlgren1954
622	蛆	qū	Middle_Chinese		0046m	tsjo	Wikibooks2016a
623	岨	qū	Old_Chinese	0046	0046n		Karlgren1954
624	岨	qū	Middle_Chinese		0046n	tshjo	Wikibooks2016a
625	狙	jū	Old_Chinese	0046	0046o		Karlgren1954
626	狙	jū	Middle_Chinese		0046o	tshjo	Wikibooks2016a
627	疽	jū	Old_Chinese	0046	0046p		Karlgren1954
628	疽	jū	Middle_Chinese		0046p	tshjo	Wikibooks2016a
629	砠	jū	Old_Chinese	0046	0046q		Karlgren1954
630	砠	jū	Middle_Chinese		0046q	tshjo	Wikibooks2016a
631	雎	jū	Old_Chinese	0046	0046r		Karlgren1954
632	雎	jū	Middle_Chinese		0046r	tshjo	Wikibooks2016a
633	鴡	jū	Old_Chinese	0046	0046s		Karlgren1954
634	鴡	jū	Middle_Chinese		0046s	tshjo	Wikibooks2016a
635	苴	jū	Old_Chinese	0046	0046t		Karlgren1954
636	苴	jū	Middle_Chinese		0046t	tshjo	Wikibooks2016a
637	苴	jū	Middle_Chinese		0046t	tsjo	Wikibooks2016a
638	苴	jū	Middle_Chinese		0046t		Wikibooks2016a
639	苴	jū	Middle_Chinese		0046t	tsraeX	Wikibooks2016a
640	咀	jǔ	Old_Chinese	0046	0046u		Karlgren1954
641	咀	jǔ	Middle_Chinese		0046u	dzjoX	Wikibooks2016a
642	俎	zǔ	Old_Chinese	0046	0046v		Karlgren1954
643	俎	zǔ	Middle_Chinese		0046v	tsrjoX	Wikibooks2016a
644	詛	zǔ	Old_Chinese	0046	0046x		Karlgren1954
645	詛	zǔ	Middle_Chinese		0046x	tsrjoH	Wikibooks2016a
646	阻	zǔ	Old_Chinese	0046	0046y		Karlgren1954
647	阻	zǔ	Middle_Chinese		0046y	tsrjoX	Wikibooks2016a
648	助	zhù	Old_Chinese	0046	0046z		Karlgren1954
649	助	zhù	Middle_Chinese		0046z	dzrjoH	Wikibooks2016a
650	鉏	chú	Old_Chinese	0046	0046a'		Karlgren1954
651	鉏	chú	Middle_Chinese		0046a'	dzrjoX	Wikibooks2016a
652	祖	zǔ	Old_Chinese	0046	0046b'		Karlgren1954
653	祖	zǔ	Middle_Chinese		0046b'	tsuX	Wikibooks2016a
654	租	zū	Old_Chinese	0046	0046d'		Karlgren1954
655	租	zū	Middle_Chinese		0046d'	tsu	Wikibooks2016a
656	組	zǔ	Old_Chinese	0046	0046e'		Karlgren1954
657	組	zǔ	Middle_Chinese		0046e'	tsuX	Wikibooks2016a
658	粗	cū	Old_Chinese	0046	0046h'		Karlgren1954
659	粗	cū	Middle_Chinese		0046h'	tshu	Wikibooks2016a
660	粗	cū	Middle_Chinese		0046h'	dzuX	Wikibooks2016a
661	徂	cú	Old_Chinese	0046	0046i'		Karlgren1954
662	徂	cú	Middle_Chinese		0046i'	dzu	Wikibooks2016a
663	殂	cú	Old_Chinese	0046	0046j'		Karlgren1954
664	殂	cú	Middle_Chinese		0046j'	dzu	Wikibooks2016a
665	虘	cuó	Old_Chinese	0046	0046k'		Karlgren1954
666	虘	cuó	Middle_Chinese		0046k'	dzu	Wikibooks2016a
667	駔	zǎng	Old_Chinese	0046	0046m'		Karlgren1954
668	駔	zǎng	Middle_Chinese		0046m'	dzuX	Wikibooks2016a
669	駔	zǎng	Middle_Chinese		0046m'	tsangX	Wikibooks2016a
670	菹	jū	Old_Chinese	0046	0046n'		Karlgren1954
671	菹	jū	Middle_Chinese		0046n'	tsrjo	Wikibooks2016a
672	耡	chú	Old_Chinese	0046	0046o'		Karlgren1954
673	耡	chú	Middle_Chinese		0046o'	dzrjo	Wikibooks2016a
674	耡	chú	Middle_Chinese		0046o'	dzrjoH	Wikibooks2016a
675	鋤	chú	Old_Chinese	0046	0046p'		Karlgren1954
676	鋤	chú	Middle_Chinese		0046p'	dzrjo	Wikibooks2016a
677	蒩	zū	Old_Chinese	0046	0046q'		Karlgren1954
678	蒩	zū	Middle_Chinese		0046q'	tsu	Wikibooks2016a
679	𪓐		Old_Chinese	0046	0046r'		Karlgren1954
680	𪓐		Middle_Chinese		0046r'	tsrhjoX	Wikibooks2016a
681	樝	zhā	Old_Chinese	0046	0046s'		Karlgren1954
682	樝	zhā	Middle_Chinese		0046s'	tsrae	Wikibooks2016a
683	楂	zhā	Old_Chinese	0046	0046u'		Karlgren1954
684	楂	zhā	Middle_Chinese		0046u'	tsrae	Wikibooks2016a
685	𠭯		Old_Chinese	0046	0046v'		Karlgren1954
686	𠭯		Middle_Chinese		0046v'	tsrae	Wikibooks2016a
687	邪	xié	Old_Chinese	0047	0047a		Karlgren1954
688	邪	xié	Middle_Chinese		0047a	zjae	Wikibooks2016a
689	邪	xié	Middle_Chinese		0047a	yae	Wikibooks2016a
690	邪	xié	Middle_Chinese		0047a	zjo	Wikibooks2016a
691	耶	yé	Old_Chinese	0047	0047b		Karlgren1954
692	耶	yé	Middle_Chinese		0047b	yae	Wikibooks2016a
693	衺	xié	Old_Chinese	0047	0047c		Karlgren1954
694	衺	xié	Middle_Chinese		0047c	zjae	Wikibooks2016a
695	舍	shě	Old_Chinese	0048	0048a		Karlgren1954
696	舍	shě	Middle_Chinese		0048a	syaeH	Wikibooks2016a
697	舍	shě	Middle_Chinese		0048a	syaeX	Wikibooks2016a
698	捨	shě	Old_Chinese	0048	0048c		Karlgren1954
699	捨	shě	Middle_Chinese		0048c	syaeX	Wikibooks2016a
700	古	gǔ	Old_Chinese	0049	0049a		Karlgren1954
701	古	gǔ	Middle_Chinese		0049a	kuX	Wikibooks2016a
702	固	gù	Old_Chinese	0049	0049f		Karlgren1954
703	固	gù	Middle_Chinese		0049f	kuH	Wikibooks2016a
704	故	gù	Old_Chinese	0049	0049i		Karlgren1954
705	故	gù	Middle_Chinese		0049i	kuH	Wikibooks2016a
706	罟	gǔ	Old_Chinese	0049	0049m		Karlgren1954
707	罟	gǔ	Middle_Chinese		0049m	kuX	Wikibooks2016a
708	苦	kǔ	Old_Chinese	0049	0049u		Karlgren1954
709	苦	kǔ	Middle_Chinese		0049u	khuX	Wikibooks2016a
710	祜	hù	Old_Chinese	0049	0049y		Karlgren1954
711	祜	hù	Middle_Chinese		0049y	huX	Wikibooks2016a
712	胡	hú	Old_Chinese	0049	0049a'		Karlgren1954
713	胡	hú	Middle_Chinese		0049a'	hu	Wikibooks2016a
714	居	jū	Old_Chinese	0049	0049c'		Karlgren1954
715	居	jū	Middle_Chinese		0049c'	kjo	Wikibooks2016a
716	居	jū	Middle_Chinese		0049c'	kjoH	Wikibooks2016a
717	錮	gù	Old_Chinese	0049	0049e'		Karlgren1954
718	錮	gù	Middle_Chinese		0049e'	kuH	Wikibooks2016a
719	個	gè	Old_Chinese	0049	0049f'		Karlgren1954
720	個	gè	Middle_Chinese		0049f'	kaH	Wikibooks2016a
721	葫	hú	Old_Chinese	0049	0049k'		Karlgren1954
722	葫	hú	Middle_Chinese		0049k'	hu	Wikibooks2016a
723	餬	hú	Old_Chinese	0049	0049l'		Karlgren1954
724	餬	hú	Middle_Chinese		0049l'	hu	Wikibooks2016a
725	倨	jù	Old_Chinese	0049	0049n'		Karlgren1954
726	倨	jù	Middle_Chinese		0049n'	kjoH	Wikibooks2016a
727	鋸	jù	Old_Chinese	0049	0049s'		Karlgren1954
728	鋸	jù	Middle_Chinese		0049s'	kjoH	Wikibooks2016a
729	菇	gū	Old_Chinese	0049	0049-		Karlgren1954
730	菇	gū	Middle_Chinese		0049-	ku	Wikibooks2016a
731	糊	hú	Old_Chinese	0049	0049-		Karlgren1954
732	糊	hú	Middle_Chinese		0049-	hu	Wikibooks2016a
733	瑚	hú	Old_Chinese	0049	0049-		Karlgren1954
734	鼓	gǔ	Old_Chinese	0050	0050a		Karlgren1954
735	鼓	gǔ	Middle_Chinese		0050a	kuX	Wikibooks2016a
736	鼔	gǔ	Old_Chinese	0050	0050b		Karlgren1954
737	鼔	gǔ	Middle_Chinese		0050b	kuX	Wikibooks2016a
738	瞽	gǔ	Old_Chinese	0050	0050g		Karlgren1954
739	瞽	gǔ	Middle_Chinese		0050g	kuX	Wikibooks2016a
740	股	gǔ	Old_Chinese	0051	0051a		Karlgren1954
741	股	gǔ	Middle_Chinese		0051a	kuX	Wikibooks2016a
742	羖	gǔ	Old_Chinese	0051	0051b		Karlgren1954
743	羖	gǔ	Middle_Chinese		0051b	kuX	Wikibooks2016a
744	蠱	gǔ	Old_Chinese	0052	0052a		Karlgren1954
745	蠱	gǔ	Middle_Chinese		0052a	kuX	Wikibooks2016a
746	戶	hù	Old_Chinese	0053	0053a		Karlgren1954
747	戶	hù	Middle_Chinese		0053a	huX	Wikibooks2016a
748	扈	hù	Old_Chinese	0053	0053c		Karlgren1954
749	扈	hù	Middle_Chinese		0053c	huX	Wikibooks2016a
750	雇	gù	Old_Chinese	0053	0053d		Karlgren1954
751	雇	gù	Middle_Chinese		0053d	kuH	Wikibooks2016a
752	鳸	hù	Old_Chinese	0053	0053e		Karlgren1954
753	鳸	hù	Middle_Chinese		0053e	huX	Wikibooks2016a
754	顧	gù	Old_Chinese	0053	0053g		Karlgren1954
755	顧	gù	Middle_Chinese		0053g	kuH	Wikibooks2016a
756	互	hù	Old_Chinese	0054	0054a		Karlgren1954
757	互	hù	Middle_Chinese		0054a	huH	Wikibooks2016a
758	枑	hù	Old_Chinese	0054	0054b		Karlgren1954
759	枑	hù	Middle_Chinese		0054b	huH	Wikibooks2016a
760	沍	hù	Old_Chinese	0054	0054c		Karlgren1954
761	沍	hù	Middle_Chinese		0054c	huH	Wikibooks2016a
762	乎	hū	Old_Chinese	0055	0055a		Karlgren1954
763	乎	hū	Middle_Chinese		0055a	hu	Wikibooks2016a
764	虖	hū	Old_Chinese	0055	0055e		Karlgren1954
765	虖	hū	Middle_Chinese		0055e	hu	Wikibooks2016a
766	呼	hū	Old_Chinese	0055	0055h		Karlgren1954
767	呼	hū	Middle_Chinese		0055h	xu	Wikibooks2016a
768	呼	hū	Middle_Chinese		0055h	xuH	Wikibooks2016a
769	嘑	hū	Old_Chinese	0055	0055i		Karlgren1954
770	嘑	hū	Middle_Chinese		0055i	xu	Wikibooks2016a
771	壺	hú	Old_Chinese	0056	0056a		Karlgren1954
772	壺	hú	Middle_Chinese		0056a	hu	Wikibooks2016a
773	虍	hū	Old_Chinese	0057	0057a		Karlgren1954
774	虍	hū	Middle_Chinese		0057a	xu	Wikibooks2016a
775	虎	hǔ	Old_Chinese	0057	0057b		Karlgren1954
776	虎	hǔ	Middle_Chinese		0057b	xuX	Wikibooks2016a
777	五	wǔ	Old_Chinese	0058	0058a		Karlgren1954
778	五	wǔ	Middle_Chinese		0058a	nguX	Wikibooks2016a
779	吾	wú	Old_Chinese	0058	0058f		Karlgren1954
780	吾	wú	Middle_Chinese		0058f	ngu	Wikibooks2016a
781	悟	wù	Old_Chinese	0058	0058j		Karlgren1954
782	悟	wù	Middle_Chinese		0058j	nguH	Wikibooks2016a
783	晤	wù	Old_Chinese	0058	0058l		Karlgren1954
784	晤	wù	Middle_Chinese		0058l	nguH	Wikibooks2016a
785	寤	wù	Old_Chinese	0058	0058n		Karlgren1954
786	寤	wù	Middle_Chinese		0058n	nguH	Wikibooks2016a
787	語	yǔ	Old_Chinese	0058	0058t		Karlgren1954
788	語	yǔ	Middle_Chinese		0058t	ngjoX	Wikibooks2016a
789	語	yǔ	Middle_Chinese		0058t	ngjoH	Wikibooks2016a
790	鋙	yǔ	Old_Chinese	0058	0058v		Karlgren1954
791	鋙	yǔ	Middle_Chinese		0058v	ngjo	Wikibooks2016a
792	鋙	yǔ	Middle_Chinese		0058v	ngjoX	Wikibooks2016a
793	吳	wú	Old_Chinese	0059	0059a		Karlgren1954
794	吳	wú	Middle_Chinese		0059a	ngu	Wikibooks2016a
795	誤	wù	Old_Chinese	0059	0059d		Karlgren1954
796	誤	wù	Middle_Chinese		0059d	nguH	Wikibooks2016a
797	悞	wù	Old_Chinese	0059	0059e		Karlgren1954
798	悞	wù	Middle_Chinese		0059e	nguH	Wikibooks2016a
799	俁	yǔ	Old_Chinese	0059	0059f		Karlgren1954
800	俁	yǔ	Middle_Chinese		0059f	ngjuX	Wikibooks2016a
801	娛	yú	Old_Chinese	0059	0059g		Karlgren1954
802	娛	yú	Middle_Chinese		0059g	ngju	Wikibooks2016a
803	虞	yú	Old_Chinese	0059	0059h		Karlgren1954
804	虞	yú	Middle_Chinese		0059h	ngju	Wikibooks2016a
805	麌	yǔ	Old_Chinese	0059	0059j		Karlgren1954
806	麌	yǔ	Middle_Chinese		0059j	ngjuX	Wikibooks2016a
807	噳	yǔ	Old_Chinese	0059	0059k		Karlgren1954
808	噳	yǔ	Middle_Chinese		0059k	ngjuX	Wikibooks2016a
809	午	wǔ	Old_Chinese	0060	0060a		Karlgren1954
810	午	wǔ	Middle_Chinese		0060a	nguX	Wikibooks2016a
811	仵	wǔ	Old_Chinese	0060	0060f		Karlgren1954
812	仵	wǔ	Middle_Chinese		0060f	nguH	Wikibooks2016a
813	仵	wǔ	Middle_Chinese		0060f	nguX	Wikibooks2016a
814	忤	wǔ	Old_Chinese	0060	0060g		Karlgren1954
