ID,Language_name,Language_ID,Language_iso,Parameter_ID,Parameter_name,Source,Comment,Parameter_Chinese,Parameter_Pinyin,Value,Form,Segments,Cognate_Set,Cognate_Sets,Alignments,Order,Beida_ID,Page,Benzi,Benzi_in_source
8146,Fuzhou,fuzh1239,cdo,1188,wood charcoal (mù tàn 木炭),BeijingDaxue1964,,木炭,mù tàn,tʰaŋ²¹³,tʰaŋ²¹³,tʰ a ŋ ²¹³,1038,1763,tʰ a - ŋ ²¹³,1,289,145,炭,炭
8143,Yangjiang,yang1307,yue,1188,wood charcoal (mù tàn 木炭),BeijingDaxue1964,,木炭,mù tàn,tʰan²⁴,tʰan²⁴,tʰ a n ²⁴,1038,1763,tʰ a - n ²⁴,1,289,145,炭,炭
5725,Beijing,beij1234,cmn,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,kua⁵⁵ta⁰panr²¹⁴,kua⁵⁵ta⁰panr²¹⁴,k u a ⁵⁵ t a ⁰ p */a n ²¹⁴,5836,1795 419 389,k u a ⁵⁵ + t a - - ⁰ + p */a - n - ²¹⁴,1,232,116,呱 打 板,呱打板兒
5726,Jinan,jina1245,cmn,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,kua²¹³ta⁰pæ̃r⁵⁵,kua²¹³ta⁰pæ̃r⁵⁵,k u a ²¹³ t a ⁰ p */æ̃ ∼ ⁵⁵,5836,1795 419 389,k u a ²¹³ + t a - - ⁰ + p */æ̃ - ∼ - ⁵⁵,1,232,116,呱 打 板,呱打板兒
5727,Shenyang,shen1252,cmn,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,tʰa³³la⁰panr²¹³,tʰa³³la⁰panr²¹³,tʰ a ³³ l a ⁰ p */a n ²¹³,5837,1626 1068 389,tʰ a - ³³ + l a - ⁰ + p */a - n - ²¹³,1,232,116,蹋 拉 板,蹋拉板兒
5728,Xi_an,xian1253,cmn,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,sɑ²¹pæ̃r⁵³xæ²⁴,sɑ²¹pæ̃r⁵³xæ²⁴,s ɑ ²¹ p */æ̃ ∼ ⁵³ x æ ²⁴,5838,1796 389 1797,s ɑ - ²¹ + p */æ̃ - ∼ - ⁵³ + x æ - ²⁴,1,232,116,靸 板 鞋,靸板兒鞋
5729,Chengdu,chen1267,cmn,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,mu³¹pər⁵³xai³¹,mu³¹pər⁵³xai³¹,m u ³¹ p */ə ⁵³ x a i ³¹,5839,365 389 1797,m u - - ³¹ + p */ə - - - ⁵³ + x a i ³¹,1,232,116,木 板 鞋,木板兒鞋
5730,Kunming,kunm1234,cmn,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,pã⁵³pã⁵³xɛ³¹,pã⁵³pã⁵³xɛ³¹,p ã ∼ ⁵³ p ã ∼ ⁵³ x ɛ ³¹,5840,389 389 1797,p ã - ∼ - ⁵³ + p ã - ∼ - ⁵³ + x ɛ - ³¹,1,232,116,板 板 鞋,板板鞋
5731,Hefei,hefe1234,cmn,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,sɐʔ⁴pæ̃²⁴tsə⁰,sɐʔ⁴pæ̃²⁴tsə⁰,s ɐ ʔ ⁴ p æ̃ ∼ ²⁴ ts ə ⁰,5841,1796 389 67,s ɐ ʔ ⁴ + p æ̃ - ∼ - ²⁴ + ts ə - - ⁰,1,232,116,靸 板 子,靸板子
5732,Yangzhou,yang1306,cmn,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,mɔʔ⁴sæʔ⁴tsɛ⁰,mɔʔ⁴sæʔ⁴tsɛ⁰,m ɔ ʔ ⁴ s æ ʔ ⁴ ts ɛ ⁰,5842,365 1796 67,m ɔ - ʔ ⁴ + s æ ʔ ⁴ + ts ɛ - - ⁰,1,232,116,木 靸 子,木靸子
5733,Suzhou,suzh1234,wuu,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,moʔ²³dʑiɪʔ²³pɛ⁴¹₂₁,moʔ²³dʑiɪʔ²³pɛ⁴¹₂₁,m o ʔ ²³ dʑ i ɪ ʔ ²³ p ᴇ ²¹/⁴¹,5843,365 1798 389,m o - ʔ ²³ + dʑ i ɪ - ʔ ²³ + p ᴇ - - - ²¹/⁴¹,1,232,116,木 屐 板,木屐板
5734,Wenzhou,ouji1238,(wuu),,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,mo¹²dʑiai¹²,mo¹²dʑiai¹²,m o ¹² dʑ i a i ¹²,5844,365 1798,m o - - ¹² + dʑ i a i - ¹²,1,232,116,木 屐,木屐
5735,Wenzhou,ouji1238,(wuu),,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,[2],木拖鞋,mù tuō xié,pa⁴⁵tʰa⁴⁴,pa⁴⁵tʰa⁴⁴,p a ⁴⁵ tʰ a ⁴⁴,5845,389 412,p a - - - ⁴⁵ + tʰ - a ⁴⁴,2,232,116,板 拖,板拖
5736,Changsha,chan1326,hsn,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,tʰo³³pan⁴¹xai¹³tsɿ⁰,tʰo³³pan⁴¹xai¹³tsɿ⁰,tʰ o ³³ p a n ⁴¹ x a i ¹³ ts ɿ ⁰,5846,412 389 1797 67,tʰ - o ³³ + p a - n - ⁴¹ + x a i ¹³ + ts ɿ - - ⁰,1,232,116,拖 板 鞋 子,拖板鞋子
5737,Nanchang,nanc1254,gan,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,tʰɔ⁴²pan²¹³,tʰɔ⁴²pan²¹³,tʰ ɔ ⁴² p a n ²¹³,5847,412 389,tʰ - ɔ ⁴² + p a - n - ²¹³,1,232,116,拖 板,拖板
5738,Meixian,yuet1238,hak,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,kʰiak⁴,kʰiak⁴,kʰ i a k ⁴,5848,1798,kʰ i a - k ⁴,1,232,116,屐,屐
5739,Guangzhou,guan1279,yue,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,kʰɛk²²,kʰɛk²²,kʰ ɛ k ²²,5848,1798,kʰ ɛ - - k ²²,1,232,116,屐,屐
5740,Yangjiang,yang1307,yue,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,mʊk⁴⁵⁴kɪk⁴⁵⁴,mʊk⁴⁵⁴kɪk⁴⁵⁴,m ʊ k ⁴⁵⁴ k ɪ k ⁴⁵⁴,5844,365 1798,m ʊ - k ⁴⁵⁴ + k ɪ - - k ⁴⁵⁴,1,232,116,木 屐,木屐
5741,Xiamen,xiam1236,nan,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,tsʰa²⁴₃₃kiaʔ⁵,tsʰa²⁴₃₃kiaʔ⁵,tsʰ a ³³/²⁴ k i a ʔ ⁵,5849,997 1798,tsʰ a - ³³/²⁴ + k i a - ʔ ⁵,1,232,116,柴 屐,柴屐
5742,Chaozhou,chao1238,nan,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,kiaʔ⁴,kiaʔ⁴,k i a ʔ ⁴,5848,1798,k i a - ʔ ⁴,1,232,116,屐,屐
5743,Fuzhou,fuzh1239,cdo,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,,木拖鞋,mù tuō xié,ɛ⁵²₄₄lɔ³¹kʰiaʔ⁴,ɛ⁵²₄₄lɔ³¹kʰiaʔ⁴,ɛ ⁴⁴/⁵² l ɔ ³¹ kʰ i a ʔ ⁴,5850,1797 1799 1798,- ɛ - ⁴⁴/⁵² + l ɔ ³¹ + kʰ i a - ʔ ⁴,1,232,116,鞋 囗 屐,! 鞋□屐
5744,Fuzhou,fuzh1239,cdo,,wooden slippers (mù tuō xié 木拖鞋),BeijingDaxue1964,[2],木拖鞋,mù tuō xié,tsʰa⁵²₃₁kʰiaʔ⁴,tsʰa⁵²₃₁kʰiaʔ⁴,tsʰ a ³¹/⁵² kʰ i a ʔ ⁴,5849,997 1798,tsʰ a - ³¹/⁵² + kʰ i a - ʔ ⁴,2,232,116,柴 屐,柴屐
5385,Beijing,beij1234,cmn,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,mau³⁵i⁵⁵,mau³⁵i⁵⁵,m a u ³⁵ i ⁵⁵,5851,501 343,m a u - ³⁵ + - i ⁵⁵,1,224,112,毛 衣,毛衣
5386,Jinan,jina1245,cmn,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,mɔ⁴²i²¹³,mɔ⁴²i²¹³,m ɔ ⁴² i ²¹³,5851,501 343,m ɔ - - ⁴² + - i ²¹³,1,224,112,毛 衣,毛衣
5387,Shenyang,shen1252,cmn,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,mau³⁵i³³,mau³⁵i³³,m a u ³⁵ i ³³,5851,501 343,m a u - ³⁵ + - i ³³,1,224,112,毛 衣,毛衣
5388,Xi_an,xian1253,cmn,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,mɑu²⁴i²¹,mɑu²⁴i²¹,m ɑ u ²⁴ i ²¹,5851,501 343,m ɑ u - ²⁴ + - i ²¹,1,224,112,毛 衣,毛衣
5389,Chengdu,chen1267,cmn,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,mau³¹ɕian¹³i⁴⁴,mau³¹ɕian¹³i⁴⁴,m a u ³¹ ɕ i a n ¹³ i ⁴⁴,5852,501 922 343,m a u - ³¹ + ɕ i - a n ¹³ + - i ⁴⁴,1,224,112,毛 綫 衣,毛綫衣
5390,Kunming,kunm1234,cmn,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,mau³¹ɕiɛ¹³i⁴⁴,mau³¹ɕiɛ¹³i⁴⁴,m a u ³¹ ɕ i ɛ ¹³ i ⁴⁴,5853,501 314 343,m a u - ³¹ + ɕ i ɛ - ¹³ + - i ⁴⁴,1,224,112,毛 錢 衣,毛錢衣
5391,Hefei,hefe1234,cmn,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,tʰɯ⁵⁵ʂən⁵⁵kua⁵³tsə⁰,tʰɯ⁵⁵ʂən⁵⁵kua⁵³tsə⁰,tʰ ɯ ⁵⁵ ʂ ə n ⁵⁵ k u a ⁵³ ts ə ⁰,5854,93 127 1227 67,tʰ ɯ - - ⁵⁵ + ʂ ə - n ⁵⁵ + k u a ⁵³ + ts ə - - ⁰,1,224,112,頭 繩 褂 子,頭繩褂子
5392,Yangzhou,yang1306,cmn,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,tsæʔ⁴kəŋ¹²kuɑ⁵⁵tsɛ⁰,tsæʔ⁴kəŋ¹²kuɑ⁵⁵tsɛ⁰,ts æ ʔ ⁴ k ə ŋ ⁴² k u ɑ ⁵⁵ ts ɛ ⁰,5855,1066 1755 1227 67,ts æ ʔ ⁴ + k ə ŋ ⁴² + k u ɑ ⁵⁵ + ts ɛ - - ⁰,1,224,112,紮 綆 褂 子,紮綆褂子
5393,Suzhou,suzh1234,wuu,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,ȵioŋ²⁴₂₂siɪ⁵¹³₄₄sɛ⁴⁴₂₁,ȵioŋ²⁴₂₂siɪ⁵¹³₄₄sɛ⁴⁴₂₁,ȵ i o ŋ ²²/²⁴ s i ɪ ⁴⁴/⁵¹³ s ᴇ ²¹/⁴⁴,5856,1756 922 344,ȵ i o ŋ ²²/²⁴ + s i - ɪ - ⁴⁴/⁵¹³ + s ᴇ - - ²¹/⁴⁴,1,224,112,絨 綫 衫,絨綫衫
5394,Wenzhou,ouji1238,(wuu),,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,zoŋ³¹sa⁴⁴,zoŋ³¹sa⁴⁴,z o ŋ ³¹ s a ⁴⁴,5857,1756 344,z - o ŋ ³¹ + s a - - ⁴⁴,1,224,112,絨 衫,絨衫
5395,Changsha,chan1326,hsn,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,sən¹³tsɿ⁰i³³,sən¹³tsɿ⁰i³³,s ə n ¹³ ts ɿ ⁰ i ³³,5858,127 67 343,s ə - n ¹³ + ts ɿ - - ⁰ + - i ³³,1,224,112,繩 子 衣,繩子衣
5396,Nanchang,nanc1254,gan,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,tʰɛu²⁴sən⁵⁵tsɿ¹³i⁴²sɔŋ⁰,tʰɛu²⁴sən⁵⁵tsɿ¹³i⁴²sɔŋ⁰,tʰ ɛ u ²⁴ s ə n ⁵⁵ ts ɿ ²¹³ i ⁴² s ɔ ŋ ⁰,5859,93 127 67 343 1757,tʰ ɛ u - ²⁴ + s ə - n ⁵⁵ + ts ɿ - - ²¹³ + - i ⁴² + s ɔ - ŋ ⁰,1,224,112,頭 繩 子 衣 裳,頭繩子衣裳
5397,Meixian,yuet1238,hak,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,jɔŋ¹²mau⁴⁴sam⁴⁴,jɔŋ¹²mau⁴⁴sam⁴⁴,j ɔ ŋ ¹² m a u ⁴⁴ s a m ⁴⁴,5860,1758 501 344,- j ɔ ŋ ¹² + m a u - ⁴⁴ + s a - m ⁴⁴,1,224,112,羊 毛 衫,羊毛衫
5398,Guangzhou,guan1279,yue,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,laŋ⁵⁵ʃam⁵³,laŋ⁵⁵ʃam⁵³,l a ŋ ⁵⁵ ʃ a m ⁵³,5861,813 344,l a - ŋ ⁵⁵ + ʃ a - m ⁵³,1,224,112,冷 衫,冷衫
5399,Yangjiang,yang1307,yue,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,laŋ³³ʃam³³,laŋ³³ʃam³³,l a ŋ ³³ ʃ a m ³³,5861,813 344,l a - ŋ ³³ + ʃ a - m ³³,1,224,112,冷 衫,冷衫
5400,Xiamen,xiam1236,nan,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,ĩũ²⁴₃₃mῃ²⁴₃₃sã⁵⁵,ĩũ²⁴₃₃mῃ²⁴₃₃sã⁵⁵,ĩ ũ ∼ ³³/²⁴ m ŋ̍ ³³/²⁴ s ã ∼ ⁵⁵,5860,1758 501 344,ĩ - ũ ∼ ³³/²⁴ + m - - ŋ̍ ³³/²⁴ + s ã - ∼ ⁵⁵,1,224,112,羊 毛 衫,羊毛衫
5401,Chaozhou,chao1238,nan,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,ĩẽ⁵⁵₂₁₃mo⁵⁵₂₁₃sã³³,ĩẽ⁵⁵₂₁₃mo⁵⁵₂₁₃sã³³,ĩ ẽ ∼ ²¹³/⁵⁵ m o ²¹³/⁵⁵ s ã ∼ ³³,5860,1758 501 344,ĩ - ẽ ∼ ²¹³/⁵⁵ + m o - - ²¹³/⁵⁵ + s ã - ∼ ³³,1,224,112,羊 毛 衫,羊毛衫
5402,Fuzhou,fuzh1239,cdo,,woolen sweater (máo yī 毛衣),BeijingDaxue1964,,毛衣,máo yī,@yɔŋ⁵²₃₁mɔ⁵²₃₁louŋ³¹,@yɔŋ⁵²₃₁mɔ⁵²₃₁louŋ³¹,y ɔ ŋ ³¹/⁵² m ɔ ³¹/⁵² l o u ŋ ³¹,5862,1758 501 1759,y - ɔ ŋ ³¹/⁵² + m ɔ - - ³¹/⁵² + l o u ŋ ³¹,1,224,112,羊 毛 囗,羊毛
23257,Beijing,beij1234,cmn,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,kan⁵¹xuor³⁵,kan⁵¹xuor³⁵,k a n ⁵¹ x u */o ³⁵,5863,3 1001,k a - n ⁵¹ + x u - */o - ³⁵,1,629,315,幹 活,幹活兒
23258,Jinan,jina1245,cmn,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,kæ̃²¹xuər⁴²,kæ̃²¹xuər⁴²,k æ̃ ∼ ²¹ x u */ə ⁴²,5863,3 1001,k æ̃ - ∼ ²¹ + x u - */ə - ⁴²,1,629,315,幹 活,幹活兒
23259,Shenyang,shen1252,cmn,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,kan⁴¹xuər³⁵,kan⁴¹xuər³⁵,k a n ⁴¹ x u */ə ³⁵,5863,3 1001,k a - n ⁴¹ + x u - */ə - ³⁵,1,629,315,幹 活,幹活兒
23260,Xi_an,xian1253,cmn,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tsuo⁴⁵xuo²⁴,tsuo⁴⁵xuo²⁴,ts u o ⁴⁵ x u o ²⁴,5864,1031 1001,ts u o ⁴⁵ + x u - o - ²⁴,1,629,315,做 活,做活
23261,Chengdu,chen1267,cmn,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tsu¹³xo³¹nu¹³,tsu¹³xo³¹nu¹³,ts u ¹³ x o ³¹ n u ¹³,5865,1031 1001 1032,ts u - ¹³ + x o - - - ³¹ + n u - ¹³,1,629,315,做 活 路,做活路
23262,Kunming,kunm1234,cmn,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tsuo¹³xuo³¹,tsuo¹³xuo³¹,ts u o ¹³ x u o ³¹,5864,1031 1001,ts u o ¹³ + x u - o - ³¹,1,629,315,做 活,做活
23263,Hefei,hefe1234,cmn,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tsʊ⁵³sən²¹²xuɐʔ⁴,tsʊ⁵³sən²¹²xuɐʔ⁴,ts ʊ ⁵³ s ə n ²¹² x u ɐ ʔ ⁴,5866,1031 1002 1001,ts ʊ - ⁵³ + s ə - n ²¹² + x u - ɐ ʔ ⁴,1,629,315,做 生 活,做生活
23264,Yangzhou,yang1306,cmn,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tso⁵⁵xuəʔ⁴,tso⁵⁵xuəʔ⁴,ts o ⁵⁵ x u ə ʔ ⁴,5864,1031 1001,ts o - ⁵⁵ + x u - ə ʔ ⁴,1,629,315,做 活,做活
23265,Suzhou,suzh1234,wuu,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tsəu⁵¹³₄₄saŋ⁴⁴₂₁ɦuɤʔ²³₂₁,tsəu⁵¹³₄₄saŋ⁴⁴₂₁ɦuɤʔ²³₂₁,ts ə u ⁴⁴/⁵¹³ s a ŋ ²¹/⁴⁴ ɦ u ɤ ʔ ²¹/²³,5866,1031 1002 1001,ts ə u ⁴⁴/⁵¹³ + s a - ŋ ²¹/⁴⁴ + ɦ u - ɤ ʔ ²¹/²³,1,629,315,做 生 活,做生活
23266,Wenzhou,ouji1238,(wuu),1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tsəu⁴²sɛ⁴⁴ɦo¹²,tsəu⁴²sɛ⁴⁴ɦo¹²,ts ə u ⁴² s ɛ ⁴⁴ ɦ o ¹²,5866,1031 1002 1001,ts ə u ⁴² + s ɛ - - ⁴⁴ + ɦ o - - - ¹²,1,629,315,做 生 活,做生活
23267,Changsha,chan1326,hsn,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tsəu⁵⁵kən³³,tsəu⁵⁵kən³³,ts ə u ⁵⁵ k ə n ³³,5867,1031 584,ts ə u ⁵⁵ + k ə - n ³³,1,629,315,做 工,做工
23268,Nanchang,nanc1254,gan,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tsɔ⁵⁵kuŋ⁴²,tsɔ⁵⁵kuŋ⁴²,ts ɔ ⁵⁵ k u ŋ ⁴²,5867,1031 584,ts ɔ - ⁵⁵ + k u - ŋ ⁴²,1,629,315,做 工,做工
23269,Meixian,yuet1238,hak,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,[*],幹活兒,gàn huó ér,tsɔ⁴²sɛ⁴²,tsɔ⁴²sɛ⁴²,ts ɔ ⁴² s ɛ ⁴²,5868,1031 717,ts ɔ - ⁴² + s ɛ - - ⁴²,1,629,315,做 細,做細
23270,Guangzhou,guan1279,yue,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tʃou⁵⁵kʊŋ⁵³,tʃou⁵⁵kʊŋ⁵³,tʃ o u ⁵⁵ k ʊ ŋ ⁵³,5867,1031 584,tʃ o u ⁵⁵ + k ʊ - ŋ ⁵³,1,629,315,做 工,做工
23271,Yangjiang,yang1307,yue,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tʃou²⁴kʊŋ³³,tʃou²⁴kʊŋ³³,tʃ o u ²⁴ k ʊ ŋ ³³,5867,1031 584,tʃ o u ²⁴ + k ʊ - ŋ ³³,1,629,315,做 工,做工
23272,Yangjiang,yang1307,yue,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,[2],幹活兒,gàn huó ér,tʃou²⁴ʃɐi²⁴kai²⁴,tʃou²⁴ʃɐi²⁴kai²⁴,tʃ o u ²⁴ ʃ ɐ i ²⁴ k a i ²⁴,5869,1031 1033 1034,tʃ o u ²⁴ + ʃ ɐ i ²⁴ + k a i ²⁴,2,629,315,做 世 界,做世界
23273,Xiamen,xiam1236,nan,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tsue¹¹₅₁kaŋ⁵⁵,tsue¹¹₅₁kaŋ⁵⁵,ts u e ⁵¹/¹¹ k a ŋ ⁵⁵,5867,1031 584,ts u e ⁵¹/¹¹ + k a - ŋ ⁵⁵,1,629,315,做 工,做工
23274,Xiamen,xiam1236,nan,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,[2],幹活兒,gàn huó ér,tsoʔ³²₅sit³,tsoʔ³²₅sit³,ts o ʔ ⁵/³² s i t ³²,5870,1035 1036,ts o - ʔ ⁵/³² + s i t ³²,2,629,315,作 息,作息
23275,Chaozhou,chao1238,nan,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tso²¹³₄₂kʰaŋ³³₂₃kʰue²¹³,tso²¹³₄₂kʰaŋ³³₂₃kʰue²¹³,ts o ⁴²/²¹³ kʰ a ŋ ²³/³³ kʰ u e ²¹³,5871,1031 584 1037,ts o - ⁴²/²¹³ + kʰ a - ŋ ²³/³³ + kʰ u e ²¹³,1,629,315,做 工 課,做工課
23276,Fuzhou,fuzh1239,cdo,1086,work (gàn huó ér 幹活兒),BeijingDaxue1964,,幹活兒,gàn huó ér,tsɔ²¹³₄₄køyŋ⁴⁴,tsɔ²¹³₄₄køyŋ⁴⁴,ts ɔ ⁴⁴/²¹³ k ø y ŋ ⁴⁴,5867,1031 584,ts ɔ - ⁴⁴/²¹³ + k ø y ŋ ⁴⁴,1,629,315,做 工,做工
19777,Beijing,beij1234,cmn,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau⁵⁵,pau⁵⁵,p a u ⁵⁵,4616,207,p a u ⁵⁵,1,551,276,包,包
19778,Jinan,jina1245,cmn,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pɔ²¹³,pɔ²¹³,p ɔ ²¹³,4616,207,p ɔ - ²¹³,1,551,276,包,包
19779,Shenyang,shen1252,cmn,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau³³,pau³³,p a u ³³,4616,207,p a u ³³,1,551,276,包,包
19780,Xi_an,xian1253,cmn,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pɑu²¹,pɑu²¹,p ɑ u ²¹,4616,207,p ɑ u ²¹,1,551,276,包,包
19781,Chengdu,chen1267,cmn,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau⁴⁴,pau⁴⁴,p a u ⁴⁴,4616,207,p a u ⁴⁴,1,551,276,包,包
19782,Kunming,kunm1234,cmn,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau⁴⁴,pau⁴⁴,p a u ⁴⁴,4616,207,p a u ⁴⁴,1,551,276,包,包
19783,Hefei,hefe1234,cmn,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pɔ²¹²,pɔ²¹²,p ɔ ²¹²,4616,207,p ɔ - ²¹²,1,551,276,包,包
19784,Yangzhou,yang1306,cmn,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pɔ³¹,pɔ³¹,p ɔ ³¹,4616,207,p ɔ - ³¹,1,551,276,包,包
19785,Suzhou,suzh1234,wuu,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pæ⁴⁴,pæ⁴⁴,p æ ⁴⁴,4616,207,p æ - ⁴⁴,1,551,276,包,包
19786,Wenzhou,ouji1238,(wuu),1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pɜ⁴⁴,pɜ⁴⁴,p ɜ ⁴⁴,4616,207,p ɜ - ⁴⁴,1,551,276,包,包
19787,Changsha,chan1326,hsn,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau³³,pau³³,p a u ³³,4616,207,p a u ³³,1,551,276,包,包
19788,Nanchang,nanc1254,gan,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau⁴²,pau⁴²,p a u ⁴²,4616,207,p a u ⁴²,1,551,276,包,包
19789,Meixian,yuet1238,hak,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau⁴⁴,pau⁴⁴,p a u ⁴⁴,4616,207,p a u ⁴⁴,1,551,276,包,包
19790,Guangzhou,guan1279,yue,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau⁵³.,pau⁵³.,p a u ⁵³,4616,207,p a u ⁵³,1,551,276,包,包
19791,Yangjiang,yang1307,yue,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau³³,pau³³,p a u ³³,4616,207,p a u ³³,1,551,276,包,包
19792,Xiamen,xiam1236,nan,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau⁵⁵,pau⁵⁵,p a u ⁵⁵,4616,207,p a u ⁵⁵,1,551,276,包,包
19793,Chaozhou,chao1238,nan,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau³³,pau³³,p a u ³³,4616,207,p a u ³³,1,551,276,包,包
19794,Fuzhou,fuzh1239,cdo,1113,"wrap, bundle (bāo 包)",BeijingDaxue1964,,包,bāo,pau⁴⁴,pau⁴⁴,p a u ⁴⁴,4616,207,p a u ⁴⁴,1,551,276,包,包
