ID	DOCULECT	GLOTTOLOG	ISO	CONCEPT	CONCEPTICON_ID	CHINESE	PINYIN	BENZI	BENZI_IN_SOURCE	VALUE	FORM	SEGMENTS	COGID	COGIDS	NOTE	SOURCE	BEIDA_ID	PAGE	ORDER	ALIGNMENTS
8341	Fuzhou	fuzh1239	cdo	needle (zhēn 針)	1382	針	zhēn	針	針	tseiŋ⁴⁴	tseiŋ⁴⁴	ts e i ŋ ⁴⁴	3391	845		BeijingDaxue1964	293	147	1	ts e - i ŋ ⁴⁴
15909	Beijing	beij1234	cmn	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	uai⁵¹ʂəŋ⁰	uai⁵¹ʂəŋ⁰	u a i ⁵¹ ʂ ə ŋ ⁰	2240	642 2590		BeijingDaxue1964	463	232	1	- u a i - ⁵¹ + ʂ ə - ŋ ⁰
15910	Jinan	jina1245	cmn	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	uɛ²¹₅₅ʂəŋ⁰	uɛ²¹₅₅ʂəŋ⁰	u ɛ ⁵⁵/²¹ ʂ ə ŋ ⁰	2240	642 2590		BeijingDaxue1964	463	232	1	- u - ɛ - ⁵⁵/²¹ + ʂ ə - ŋ ⁰
15911	Shenyang	shen1252	cmn	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	uai⁴¹səŋ⁰	uai⁴¹səŋ⁰	u a i ⁴¹ s ə ŋ ⁰	2240	642 2590		BeijingDaxue1964	463	232	1	- u a i - ⁴¹ + s ə - ŋ ⁰
15912	Xi_an	xian1253	cmn	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	uæ⁴⁵səŋ⁰	uæ⁴⁵səŋ⁰	u æ ⁴⁵ s ə ŋ ⁰	2240	642 2590		BeijingDaxue1964	463	232	1	- u - æ - ⁴⁵ + s ə - ŋ ⁰
15913	Chengdu	chen1267	cmn	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 姪	外姪兒	uai¹³tsər³¹	uai¹³tsər³¹	u a i ¹³ ts */ə ³¹	3393	642 2591		BeijingDaxue1964	463	232	1	- u a i - ¹³ + ts */ə - ³¹
15914	Kunming	kunm1234	cmn	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	uɛ¹³sə̃⁴⁴	uɛ¹³sə̃⁴⁴	u ɛ ¹³ s ə̃ ∼ ⁴⁴	2240	642 2590		BeijingDaxue1964	463	232	1	- u - ɛ - ¹³ + s ə̃ - ∼ ⁴⁴
15915	Hefei	hefe1234	cmn	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥 子	外甥子	uɛ⁵³sən²¹²tsๅ⁰	uɛ⁵³sən²¹²tsๅ⁰	u ᴇ ⁵³ s ə n ²¹² ts ɿ ⁰	2242	642 2590 67		BeijingDaxue1964	463	232	1	- u - ᴇ - ⁵³ + s ə - n ²¹² + ts ɿ - - ⁰
15916	Yangzhou	yang1306	cmn	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 孫 子	外孫子	uɛ⁵⁵suəŋ³¹tsɛ⁰	uɛ⁵⁵suəŋ³¹tsɛ⁰	u ɛ ⁵⁵ s u ə ŋ ³¹ ts ɛ ⁰	2239	642 2441 67		BeijingDaxue1964	463	232	1	- u - ɛ - ⁵⁵ + s u ə ŋ ³¹ + ts ɛ - - ⁰
15918	Wenzhou	ouji1238	(wuu)	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥 兒	外甥兒	va¹¹sɛ⁴⁴ῃ⁰	va¹¹sɛ⁴⁴ῃ⁰	v a ¹¹ s ɛ ⁴⁴ ŋ̍ ⁰	3394	642 2590 83		BeijingDaxue1964	463	232	1	v a - - - ¹¹ + s ɛ - - ⁴⁴ + ŋ̍ - - - ⁰
15919	Changsha	chan1326	hsn	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	uai²¹sən³³	uai²¹sən³³	u a i ²¹ s ə n ³³	2240	642 2590		BeijingDaxue1964	463	232	1	- u a i - ²¹ + s ə - n ³³
15920	Nanchang	nanc1254	gan	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	uai³¹saŋ⁴²	uai³¹saŋ⁴²	u a i ³¹ s a ŋ ⁴²	2240	642 2590		BeijingDaxue1964	463	232	1	- u a i - ³¹ + s a - ŋ ⁴²
15921	Meixian	yuet1238	hak	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	ŋuai⁴²sɛn⁴⁴	ŋuai⁴²sɛn⁴⁴	ŋ u a i ⁴² s ɛ n ⁴⁴	2240	642 2590		BeijingDaxue1964	463	232	1	ŋ u a i - ⁴² + s ɛ - n ⁴⁴
15922	Guangzhou	guan1279	yue	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	ŋɔi²²ʃaŋ⁵³	ŋɔi²²ʃaŋ⁵³	ŋ ɔ i ²² ʃ a ŋ ⁵³	2240	642 2590		BeijingDaxue1964	463	232	1	ŋ ɔ - i - ²² + ʃ a - ŋ ⁵³
15923	Yangjiang	yang1307	yue	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	wui⁴⁵⁴ʃaŋ³³	wui⁴⁵⁴ʃaŋ³³	w u i ⁴⁵⁴ ʃ a ŋ ³³	2240	642 2590		BeijingDaxue1964	463	232	1	w u - i - ⁴⁵⁴ + ʃ a - ŋ ³³
15924	Xiamen	xiam1236	nan	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	gua³³₁₁siŋ⁵⁵	gua³³₁₁siŋ⁵⁵	g u a ¹¹/³³ s i ŋ ⁵⁵	2240	642 2590		BeijingDaxue1964	463	232	1	g u - a - ¹¹/³³ + s i - ŋ ⁵⁵
15925	Chaozhou	chao1238	nan	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	gua¹¹₁₂seŋ³³	gua¹¹₁₂seŋ³³	g u a ¹²/¹¹ s e ŋ ³³	2240	642 2590		BeijingDaxue1964	463	232	1	g u - a - ¹²/¹¹ + s e - ŋ ³³
15926	Fuzhou	fuzh1239	cdo	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	ŋie242₄₄leiŋ⁴⁴	ŋie242₄₄leiŋ⁴⁴	ŋ i e ²⁴²/⁴⁴ l e i ŋ ⁴⁴	2240	642 2590		BeijingDaxue1964	463	232	1	ŋ i - e - ²⁴²/⁴⁴ + l e i ŋ ⁴⁴
15917	Suzhou	suzh1234	wuu	nephew (sister's son) (wài shēng 外甥)	1063	外甥	wài shēng	外 甥	外甥	ŋɒ³¹₂₂saŋ⁴⁴	ŋɒ³¹₂₂saŋ⁴⁴	ŋ ɒ ²²/³¹ s a ŋ ⁴⁴	2240	642 2590		BeijingDaxue1964	463	232	1	ŋ ɒ - - - ²²/³¹ + s a - ŋ ⁴⁴
15833	Beijing	beij1234	cmn	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄	侄兒	tʂʅr³⁵	tʂʅr³⁵	ʈʂ */ʅ ³⁵	3395	2995		BeijingDaxue1964	461	231	1	ʈʂ */ʅ - - ³⁵
15834	Jinan	jina1245	cmn	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄	侄兒	tʂʅr⁴²	tʂʅr⁴²	ʈʂ */ʅ ⁴²	3395	2995		BeijingDaxue1964	461	231	1	ʈʂ */ʅ - - ⁴²
15835	Shenyang	shen1252	cmn	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄	侄兒	tsๅr³⁵	tsๅr³⁵	ts */ɿ ³⁵	3395	2995		BeijingDaxue1964	461	231	1	ts */ɿ - - ³⁵
15836	Xi_an	xian1253	cmn	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄	侄兒	tʂʅr²⁴	tʂʅr²⁴	ʈʂ */ʅ ²⁴	3395	2995		BeijingDaxue1964	461	231	1	ʈʂ */ʅ - - ²⁴
15837	Chengdu	chen1267	cmn	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄 兒	侄兒	tsๅ³¹ɚ³¹	tsๅ³¹ɚ³¹	ts ɿ ³¹ ɚ/ə ³¹	3396	2995 83		BeijingDaxue1964	461	231	1	ts ɿ - - ³¹ + - - - ɚ/ə ³¹
15838	Kunming	kunm1234	cmn	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄 兒 子	侄兒子	tʂʅ³¹ə³¹tsๅ⁵³	tʂʅ³¹ə³¹tsๅ⁵³	ʈʂ ʅ ³¹ ə ³¹ ts ɿ ⁵³	3397	2995 83 67		BeijingDaxue1964	461	231	1	ʈʂ ʅ - - ³¹ + - - - ə ³¹ + ts ɿ - - ⁵³
15839	Hefei	hefe1234	cmn	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄 兒	侄兒	tʂəʔ⁴a⁰	tʂəʔ⁴a⁰	ʈʂ ə ʔ ⁴ a ⁰	3396	2995 83		BeijingDaxue1964	461	231	1	ʈʂ ə ʔ - ⁴ + - - - a ⁰
15840	Yangzhou	yang1306	cmn	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄 子	侄子	tsəʔ⁴tsɛ⁰	tsəʔ⁴tsɛ⁰	ts ə ʔ ⁴ ts ɛ ⁰	3398	2995 67		BeijingDaxue1964	461	231	1	ts ə ʔ - ⁴ + ts ɛ - - ⁰
15841	Suzhou	suzh1234	wuu	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	阿 侄	阿侄	aʔ⁴zɤʔ²³	aʔ⁴zɤʔ²³	a ʔ ⁴ z ɤ ʔ ²³	3399	46 2995		BeijingDaxue1964	461	231	1	- a ʔ ⁴ + z ɤ ʔ - ²³
15842	Wenzhou	ouji1238	(wuu)	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	阿 侄	阿侄	a²³dzai¹²	a²³dzai¹²	a ²³ dz a i ¹²	3399	46 2995		BeijingDaxue1964	461	231	1	- a - ²³ + dz a - i ¹²
15843	Changsha	chan1326	hsn	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄 兒 子	侄兒子	tsๅ²⁴ə¹³tsๅ⁰	tsๅ²⁴ə¹³tsๅ⁰	ts ɿ ²⁴ ə ¹³ ts ɿ ⁰	3397	2995 83 67		BeijingDaxue1964	461	231	1	ts ɿ - - ²⁴ + - - - ə ¹³ + ts ɿ - - ⁰
15844	Nanchang	nanc1254	gan	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄 子	侄子	tsʰət⁵tsๅ⁰	tsʰət⁵tsๅ⁰	tsʰ ə t ⁵ ts ɿ ⁰	3398	2995 67		BeijingDaxue1964	461	231	1	tsʰ ə t - ⁵ + ts ɿ - - ⁰
15845	Meixian	yuet1238	hak	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄 囗	侄□	tsʰət⁴ɛ⁰	tsʰət⁴ɛ⁰	tsʰ ə t ⁴ ɛ ⁰	3400	2995 2996		BeijingDaxue1964	461	231	1	tsʰ ə t - ⁴ + ɛ ⁰
15846	Guangzhou	guan1279	yue	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄	侄	tʃɐt²	tʃɐt²	tʃ ɐ t ²	3395	2995		BeijingDaxue1964	461	231	1	tʃ ɐ t - ²
15847	Yangjiang	yang1307	yue	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	阿 侄	阿侄	a³³tʃɐt⁴⁵⁴	a³³tʃɐt⁴⁵⁴	a ³³ tʃ ɐ t ⁴⁵⁴	3399	46 2995		BeijingDaxue1964	461	231	1	- a - ³³ + tʃ ɐ t - ⁴⁵⁴
15848	Xiamen	xiam1236	nan	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄 仔.Xiamen	侄仔	tit⁵₃₂a⁵¹	tit⁵₃₂a⁵¹	t i t ³²/⁵ a ⁵¹	3401	2995 156		BeijingDaxue1964	461	231	1	t i t - ³²/⁵ + - - a - ⁵¹
15849	Xiamen	xiam1236	nan	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	孫	孫	sun⁵⁵	sun⁵⁵	s u n ⁵⁵	2245	2441	[2]	BeijingDaxue1964	461	231	2	s u - n ⁵⁵
15850	Chaozhou	chao1238	nan	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	逗 孫	逗 孫	tau³³₂₃suŋ³³	tau³³₂₃suŋ³³	t a u ²³/³³ s u ŋ ³³	3402	49 2441	[*]	BeijingDaxue1964	461	231	1	t a u ²³/³³ + s u - ŋ ³³
15851	Fuzhou	fuzh1239	cdo	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	侄	侄	tiʔ⁴	tiʔ⁴	t i ʔ ⁴	3395	2995		BeijingDaxue1964	461	231	1	t i ʔ - ⁴
15852	Fuzhou	fuzh1239	cdo	nephew (zhí ér 侄兒)	1063	侄兒	zhí ér	孫	孫	souŋ⁴⁴	souŋ⁴⁴	s o u ŋ ⁴⁴	2245	2441	[2]	BeijingDaxue1964	461	231	2	s o u ŋ ⁴⁴
14821	Beijing	beij1234	cmn	new year (yuán dàn 元旦)		元旦	yuán dàn	大 年 初 一	大年初一	ta⁵¹nian³⁵tʂʰu⁵⁵i⁵⁵	ta⁵¹nian³⁵tʂʰu⁵⁵i⁵⁵	t a ⁵¹ n i a n ³⁵ ʈʂʰ u ⁵⁵ i ⁵⁵	3403	47 391 519 322		BeijingDaxue1964	44	22	1	t a - - ⁵¹ + n i - a n - ³⁵ + ʈʂʰ u - ⁵⁵ + - - i - ⁵⁵
14822	Jinan	jina1245	cmn	new year (yuán dàn 元旦)		元旦	yuán dàn	大 年 初 一	大年初一	ta²¹ȵiæ̃⁴²tʂʰu²¹³i²¹³	ta²¹ȵiæ̃⁴²tʂʰu²¹³i²¹³	t a ²¹ ȵ i æ̃ ∼ ⁴² ʈʂʰ u ²¹³ i ²¹³	3403	47 391 519 322		BeijingDaxue1964	44	22	1	t a - - ²¹ + ȵ i - æ̃ ∼ - ⁴² + ʈʂʰ u - ²¹³ + - - i - ²¹³
14823	Shenyang	shen1252	cmn	new year (yuán dàn 元旦)		元旦	yuán dàn	大 天 初 一	大天初一	ta⁴¹tʰian³³tsʰu³³i³³	ta⁴¹tʰian³³tsʰu³³i³³	t a ⁴¹ tʰ i a n ³³ tsʰ u ³³ i ³³	3404	47 89 519 322		BeijingDaxue1964	44	22	1	t a - - ⁴¹ + tʰ i - a n ³³ + tsʰ u - ³³ + - - i - ³³
14824	Xi_an	xian1253	cmn	new year (yuán dàn 元旦)		元旦	yuán dàn	大 年 初 一	大年初一	ta⁴⁵ȵiæ̃⁰pfʰu²¹i⁰	ta⁴⁵ȵiæ̃⁰pfʰu²¹i⁰	t a ⁴⁵ ȵ i æ̃ ∼ ⁰ pfʰ u ²¹ i ⁰	3403	47 391 519 322		BeijingDaxue1964	44	22	1	t a - - ⁴⁵ + ȵ i - æ̃ ∼ - ⁰ + pfʰ u - ²¹ + - - i - ⁰
14825	Chengdu	chen1267	cmn	new year (yuán dàn 元旦)		元旦	yuán dàn	大 年 初 一	大年初一	ta¹³ȵian³¹tsʰu⁴⁴i³¹	ta¹³ȵian³¹tsʰu⁴⁴i³¹	t a ¹³ ȵ i a n ³¹ tsʰ u ⁴⁴ i ³¹	3403	47 391 519 322		BeijingDaxue1964	44	22	1	t a - - ¹³ + ȵ i - a n - ³¹ + tsʰ u - ⁴⁴ + - - i - ³¹
14826	Kunming	kunm1234	cmn	new year (yuán dàn 元旦)		元旦	yuán dàn	年 初 一	年初一	niɛ³¹tʂʰu⁴⁴i³¹	niɛ³¹tʂʰu⁴⁴i³¹	n i ɛ ³¹ ʈʂʰ u ⁴⁴ i ³¹	3405	391 519 322		BeijingDaxue1964	44	22	1	n i - ɛ - - ³¹ + ʈʂʰ u - ⁴⁴ + - - i - ³¹
14827	Hefei	hefe1234	cmn	new year (yuán dàn 元旦)		元旦	yuán dàn	年 初 一	年初一	niĩ⁵⁵tsʰʊ²¹²iəʔ⁴	niĩ⁵⁵tsʰʊ²¹²iəʔ⁴	n i ĩ ∼ ⁵⁵ tsʰ ʊ ²¹² i ə ʔ ⁴	3405	391 519 322		BeijingDaxue1964	44	22	1	n i - ĩ ∼ - ⁵⁵ + tsʰ ʊ - ²¹² + - i ə ʔ ⁴
14828	Yangzhou	yang1306	cmn	new year (yuán dàn 元旦)		元旦	yuán dàn	大 年 初 一	大年初一	tɑ⁵⁵liĩ³⁴tsʰu³¹iəʔ⁴	tɑ⁵⁵liĩ³⁴tsʰu³¹iəʔ⁴	t ɑ ⁵⁵ l i ĩ ∼ ³⁴ tsʰ u ³¹ i ə ʔ ⁴	3403	47 391 519 322		BeijingDaxue1964	44	22	1	t ɑ - - ⁵⁵ + l i - ĩ ∼ - ³⁴ + tsʰ u - ³¹ + - i ə ʔ ⁴
14829	Yangzhou	yang1306	cmn	new year (yuán dàn 元旦)		元旦	yuán dàn	正 為 初 一	正為初一	tseŋ⁵⁵yəʔ⁴tsʰu³¹iəʔ⁴	tseŋ⁵⁵yəʔ⁴tsʰu³¹iəʔ⁴	ts ə ŋ ⁵⁵ y ə ʔ ⁴ tsʰ u ³¹ i ə ʔ ⁴	3406	929 1216 519 322	[2]	BeijingDaxue1964	44	22	2	ts ə - ŋ ⁵⁵ + - y ə ʔ ⁴ + tsʰ u - ³¹ + - i ə ʔ ⁴
14830	Suzhou	suzh1234	wuu	new year (yuán dàn 元旦)		元旦	yuán dàn	大 年 初 一	大年初一	dəu³¹₂₂ȵiɪ²⁴₃₃tsʰəu⁴⁴₂₁iɪʔ⁴₂₁	dəu³¹₂₂ȵiɪ²⁴₃₃tsʰəu⁴⁴₂₁iɪʔ⁴₂₁	d ə u ²²/³¹ ȵ i ɪ ³³/²⁴ tsʰ ə u ²¹/⁴⁴ i ɪ ʔ ²¹/⁴	3403	47 391 519 322		BeijingDaxue1964	44	22	1	d ə u - ²²/³¹ + ȵ i - ɪ - - ³³/²⁴ + tsʰ ə u ²¹/⁴⁴ + - i ɪ ʔ ²¹/⁴
14832	Changsha	chan1326	hsn	new year (yuán dàn 元旦)		元旦	yuán dàn	大 年 初 一	大年初一	tai²¹ȵiẽ¹³tsʰəu³³i²⁴	tai²¹ȵiẽ¹³tsʰəu³³i²⁴	t a i ²¹ ȵ i ẽ ∼ ¹³ tsʰ ə u ³³ i ²⁴	3403	47 391 519 322		BeijingDaxue1964	44	22	1	t a i - ²¹ + ȵ i - ẽ ∼ - ¹³ + tsʰ ə u ³³ + - - i - ²⁴
14833	Nanchang	nanc1254	gan	new year (yuán dàn 元旦)		元旦	yuán dàn	大 年 初 一	大年初一	tʰai³¹ȵiɛn⁵⁵tsʰu⁴²it⁵	tʰai³¹ȵiɛn⁵⁵tsʰu⁴²it⁵	tʰ a i ³¹ ȵ i ɛ n ⁵⁵ tsʰ u ⁴² i t ⁵	3403	47 391 519 322		BeijingDaxue1964	44	22	1	tʰ a i - ³¹ + ȵ i - ɛ n - ⁵⁵ + tsʰ u - ⁴² + - - i t ⁵
14834	Nanchang	nanc1254	gan	new year (yuán dàn 元旦)		元旦	yuán dàn	正 為 初 一	正為初一	tsaŋ⁴²ȵyɔt⁵tsʰu⁴²it⁵	tsaŋ⁴²ȵyɔt⁵tsʰu⁴²it⁵	ts a ŋ ⁴² ȵ y ɔ t ⁵ tsʰ u ⁴² i t ⁵	3406	929 1216 519 322	[2]	BeijingDaxue1964	44	22	2	ts a - ŋ ⁴² + ȵ y ɔ t ⁵ + tsʰ u - ⁴² + - - i t ⁵
14835	Meixian	yuet1238	hak	new year (yuán dàn 元旦)		元旦	yuán dàn	年 初 一	年初一	ȵiɛn¹²tsʰɿ⁴⁴jit²¹	ȵiɛn¹²tsʰɿ⁴⁴jit²¹	ȵ i ɛ n ¹² tsʰ ɿ ⁴⁴ j i t ²¹	3405	391 519 322		BeijingDaxue1964	44	22	1	ȵ i - ɛ n - ¹² + tsʰ ɿ - ⁴⁴ + j - i t ²¹
14836	Guangzhou	guan1279	yue	new year (yuán dàn 元旦)		元旦	yuán dàn	年 初 一	年初一	nin¹²tʃʰɔ⁵⁵jɐt⁵	nin¹²tʃʰɔ⁵⁵jɐt⁵	n i n ¹² tʃʰ ɔ ⁵⁵ j ɐ t ⁵	3405	391 519 322	**sic**: [n i n ¹²] is confirmed by the source.	BeijingDaxue1964	44	22	1	n i - - n - ¹² + tʃʰ ɔ - ⁵⁵ + j - ɐ t ⁵
14837	Yangjiang	yang1307	yue	new year (yuán dàn 元旦)		元旦	yuán dàn	年 初 一	年初一	nin⁴⁴³tʃʰɔ³³jɐt²⁴	nin⁴⁴³tʃʰɔ³³jɐt²⁴	n i n ⁴⁴³ tʃʰ ɔ ³³ j ɐ t ²⁴	3405	391 519 322		BeijingDaxue1964	44	22	1	n i - - n - ⁴⁴³ + tʃʰ ɔ - ³³ + j - ɐ t ²⁴
14838	Xiamen	xiam1236	nan	new year (yuán dàn 元旦)		元旦	yuán dàn	正 月 初 一	正月初一	tsĩã⁵⁵₃₃geʔ⁵₃₂tsʰue⁵⁵₃₃it³²	tsĩã⁵⁵₃₃geʔ⁵₃₂tsʰue⁵⁵₃₃it³²	ts ĩ ã ∼ ³³/⁵⁵ g e ʔ ³²/⁵ tsʰ u e ³³/⁵⁵ i t ³²	3407	929 577 519 322		BeijingDaxue1964	44	22	1	ts ĩ ã ∼ ³³/⁵⁵ + g e - ʔ ³²/⁵ + tsʰ u e ³³/⁵⁵ + - - i t ³²
14839	Chaozhou	chao1238	nan	new year (yuán dàn 元旦)		元旦	yuán dàn	正 月 初 一	正月初一	tsĩã³³₂₃gueʔ⁴₂₁tsʰiu³³₂₃ik²¹	tsĩã³³₂₃gueʔ⁴₂₁tsʰiu³³₂₃ik²¹	ts ĩ ã ∼ ²³/³³ g u e ʔ ²¹/⁴ tsʰ i u ²³/³³ i k ²¹	3407	929 577 519 322		BeijingDaxue1964	44	22	1	ts ĩ ã ∼ ²³/³³ + g u e ʔ ²¹/⁴ + tsʰ i u ²³/³³ + - - i k ²¹
14840	Fuzhou	fuzh1239	cdo	new year (yuán dàn 元旦)		元旦	yuán dàn	正 月 初 一	正月初一	tsiaŋ⁴⁴₃₁ŋuɔʔ⁴tsʰɔ⁴⁴₅₂eiʔ²³	tsiaŋ⁴⁴₃₁ŋuɔʔ⁴tsʰɔ⁴⁴₅₂eiʔ²³	ts i a ŋ ³¹/⁴⁴ ŋ u ɔ ʔ ⁴ tsʰ ɔ ⁵²/⁴⁴ e i ʔ ²³	3407	929 577 519 322		BeijingDaxue1964	44	22	1	ts i a ŋ ³¹/⁴⁴ + ŋ u ɔ ʔ ⁴ + tsʰ ɔ - ⁵²/⁴⁴ + - e i ʔ ²³
14831	Wenzhou	ouji1238	(wuu)	new year (yuán dàn 元旦)		元旦	yuán dàn	正 月 初 一	正月初一	tsəŋ⁴⁴ȵy¹²tsʰəu⁴⁴iai²³	tsəŋ⁴⁴ȵy¹²tsʰəu⁴⁴iai²³	ts ə ŋ ⁴⁴ ȵ y ¹² tsʰ ə u ⁴⁴ i a i ²³	3407	929 577 519 322		BeijingDaxue1964	44	22	1	ts ə - ŋ ⁴⁴ + ȵ y - - ¹² + tsʰ ə u ⁴⁴ + i a i - ²³
16445	Beijing	beij1234	cmn	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁兒	tɕie⁵¹pir⁰	tɕie⁵¹pir⁰	tɕ i e ⁵¹ p */i ⁰	3408	1053 119		BeijingDaxue1964	475	238	1	tɕ i e - ⁵¹ + p */i - - ⁰
16446	Jinan	jina1245	cmn	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁	kə²¹³pi⁰	kə²¹³pi⁰	k ə ²¹³ p i ⁰	3408	1053 119		BeijingDaxue1964	475	238	1	k ə - - ²¹³ + p i - - ⁰
16447	Shenyang	shen1252	cmn	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁兒	tɕie⁴¹pir³³	tɕie⁴¹pir³³	tɕ i e ⁴¹ p */i ³³	3408	1053 119		BeijingDaxue1964	475	238	1	tɕ i e - ⁴¹ + p */i - - ³³
16448	Xi_an	xian1253	cmn	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁兒	kei²¹₂₄pir²¹	kei²¹₂₄pir²¹	k e i ²⁴/²¹ p */i ²¹	3408	1053 119		BeijingDaxue1964	475	238	1	k e i - ²⁴/²¹ + p */i - - ²¹
16449	Chengdu	chen1267	cmn	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁	ke³¹pi³¹	ke³¹pi³¹	k e ³¹ p i ³¹	3408	1053 119		BeijingDaxue1964	475	238	1	k e - - ³¹ + p i - - ³¹
16450	Kunming	kunm1234	cmn	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁	kə³¹pi³¹	kə³¹pi³¹	k ə ³¹ p i ³¹	3408	1053 119		BeijingDaxue1964	475	238	1	k ə - - ³¹ + p i - - ³¹
16451	Hefei	hefe1234	cmn	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁	kəʔ⁴piəʔ⁴	kəʔ⁴piəʔ⁴	k ə ʔ ⁴ p i ə ʔ ⁴	3408	1053 119		BeijingDaxue1964	475	238	1	k ə - ʔ ⁴ + p i ə ʔ ⁴
16452	Yangzhou	yang1306	cmn	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁	kəʔ⁴piəʔ⁴	kəʔ⁴piəʔ⁴	k ə ʔ ⁴ p i ə ʔ ⁴	3408	1053 119		BeijingDaxue1964	475	238	1	k ə - ʔ ⁴ + p i ə ʔ ⁴
16453	Yangzhou	yang1306	cmn	next to (gé bì 隔壁)		隔壁	gé bì	間 壁	間壁	kɛ̃³¹piəʔ⁴	kɛ̃³¹piəʔ⁴	k ɛ̃ ∼ ³¹ p i ə ʔ ⁴	3409	95 119	[2]	BeijingDaxue1964	475	238	2	k ɛ̃ - ∼ ³¹ + p i ə ʔ ⁴
16454	Suzhou	suzh1234	wuu	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁	kaʔ⁴piɪʔ⁴	kaʔ⁴piɪʔ⁴	k a ʔ ⁴ p i ɪ ʔ ⁴	3408	1053 119		BeijingDaxue1964	475	238	1	k a - ʔ ⁴ + p i ɪ ʔ ⁴
16455	Wenzhou	ouji1238	(wuu)	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁	ka²³pi²³	ka²³pi²³	k a ²³ p i ²³	3408	1053 119		BeijingDaxue1964	475	238	1	k a - - ²³ + p i - - ²³
16456	Changsha	chan1326	hsn	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁	kə²⁴pi²⁴	kə²⁴pi²⁴	k ə ²⁴ p i ²⁴	3408	1053 119		BeijingDaxue1964	475	238	1	k ə - - ²⁴ + p i - - ²⁴
16457	Nanchang	nanc1254	gan	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁	kat⁵piak⁵	kat⁵piak⁵	k a t ⁵ p i a k ⁵	3408	1053 119		BeijingDaxue1964	475	238	1	k a - t ⁵ + p i a k ⁵
16458	Meixian	yuet1238	hak	next to (gé bì 隔壁)		隔壁	gé bì	隔 壁	隔壁	kak²¹piak²¹	kak²¹piak²¹	k a k ²¹ p i a k ²¹	3408	1053 119		BeijingDaxue1964	475	238	1	k a - k ²¹ + p i a k ²¹
