ID	DOCULECT	CONCEPT	HANZI	ENTRY_IN_SOURCE	BEIDA_ID	IPA	TOKENS_OLD	SEGMENTS	NOTE	BENZI	COGIDS
22337	Xi_an	zàng (-shōu-cún-) 609	!	tʰæ²⁴	609	tʰæ²⁴	tʰ æ ²⁴	tʰ æ ²⁴		囗	3509
22338	Chengdu	zàng (-shōu-cún-) 609	藏	tɕʰiaŋ³¹	609	tɕʰiaŋ³¹	tɕʰ i a ŋ ³¹	tɕʰ i a ŋ ³¹		藏	661
22339	Kunming	zàng (-shōu-cún-) 609	藏	tsʰã³¹	609	tsʰã³¹	tsʰ ã ∼ ³¹	tsʰ ã ∼ ³¹		藏	661
22340	Hefei	zàng (-shōu-cún-) 609	藏	tsʰɑ̃⁵⁵	609	tsʰɑ̃⁵⁵	tsʰ ɑ̃ ∼ ⁵⁵	tsʰ ɑ̃ ∼ ⁵⁵		藏	661
22341	Yangzhou	zàng (-shōu-cún-) 609	收	sɤɯ³¹	609	sɤɯ³¹	s ɤ ɯ ³¹	s ɤ ɯ ³¹		收	1417
22342	Yangzhou	zàng (-shōu-cún-) 609	藏	[2] tɕʰiɑŋ³⁴	609	tɕʰiɑŋ³⁴	tɕʰ i ɑ ŋ ³⁴	tɕʰ i ɑ ŋ ³⁴	[2]	藏	661
22343	Suzhou	zàng (-shōu-cún-) 609	囥	kʰɒŋ⁵¹³	609	kʰɒŋ⁵¹³	kʰ ɒ ŋ ⁵¹³	kʰ ɒ ŋ ⁵¹³		囥	665
22344	Wenzhou	zàng (-shōu-cún-) 609	囥	kʰuɔ⁴²	609	kʰuɔ⁴²	kʰ u ɔ ⁴²	kʰ u ɔ ⁴²		囥	665
22345	Changsha	zàng (-shōu-cún-) 609	!	tiẽ¹¹	609	tiẽ¹¹	t i ẽ ∼ ¹¹	t i ẽ ∼ ⁴¹		囗	3510
22346	Nanchang	zàng (-shōu-cún-) 609	!	kiɛ²¹³	609	kiɛ²¹³	k i ɛ ²¹³	k i ɛ ²¹³		囗	3511
22347	Meixian	zàng (-shōu-cún-) 609	放	piɔŋ⁴²	609	piɔŋ⁴²	p i ɔ ŋ ⁴²	p i ɔ ŋ ⁴²		放	1834
22348	Guangzhou	zàng (-shōu-cún-) 609	藏	tʃʰɔŋ²¹	609	tʃʰɔŋ²¹	tʃʰ ɔ ŋ ²¹	tʃʰ ɔ ŋ ²¹		藏	661
22349	Yangjiang	zàng (-shōu-cún-) 609	收	ʃɐu³³	609	ʃɐu³³	ʃ ɐ u ³³	ʃ ɐ u ³³		收	1417
22350	Xiamen	zàng (-shōu-cún-) 609	囥	kʰῃ¹¹	609	kʰῃ¹¹	kʰ ῃ ¹¹	kʰ ŋ̍ ¹¹		囥	665
22351	Xiamen	zàng (-shōu-cún-) 609	收	[2] siu⁵⁵	609	siu⁵⁵	s i u ⁵⁵	s i u ⁵⁵	[2]	收	1417
22352	Chaozhou	zàng (-shōu-cún-) 609	囥	kʰɯŋ²¹³	609	kʰɯŋ²¹³	kʰ ɯ ŋ ²¹³	kʰ ɯ ŋ ²¹³		囥	665
22353	Fuzhou	zàng (-shōu-cún-) 609	囥	kʰauŋ²¹³	609	kʰauŋ²¹³	kʰ a u ŋ ²¹³	kʰ a u ŋ ²¹³		囥	665
31431	Beijing	zá-men 810	咱〔們〕	tsan³⁵(mən⁰)	810	tsan³⁵	ts a n ³⁵	ts a n ³⁵		咱	2977
31432	Jinan	zá-men 810	咱們	tsæ̃⁴²mẽ⁰	810	tsæ̃⁴²mẽ⁰	ts æ̃ ∼ ⁴² m ẽ ∼ ⁰	ts æ̃ ∼ ⁴² m ẽ ∼ ⁰		咱們	2977 2197
31433	Shenyang	zá-men 810	我們	ue²¹³₂₁mən⁰,ə²¹³₂₁mən⁰	810	ue²¹³₂₁mən⁰	u e ²¹³₂₁ m ə n ⁰	u e ²¹/²¹³ m ə n ⁰		我們	2966 2197
31434	Shenyang	zá-men 810	咱們	[2] tsan³⁵mən⁰	810	tsan³⁵mən⁰	ts a n ³⁵ m ə n ⁰	ts a n ³⁵ m ə n ⁰	[2]	咱們	2977 2197
31435	Xi_an	zá-men 810	咱〔的〕	tsæ̃²⁴(ti⁰)	810	tsæ̃²⁴	ts æ̃ ∼ ²⁴	ts æ̃ ∼ ²⁴		咱	2977
31436	Chengdu	zá-men 810	我們	ŋo⁵³mən³¹₄₄	810	ŋo⁵³mən³¹₄₄	ŋ o ⁵³ m ə n ³¹₄₄	ŋ o ⁵³ m ə n ⁴⁴/³¹		我們	2966 2197
31437	Kunming	zá-men 810	我們	uo⁵³mə̃³¹₄₄	810	uo⁵³mə̃³¹₄₄	u o ⁵³ m ə̃ ∼ ³¹₄₄	u o ⁵³ m ə̃ ∼ ⁴⁴/³¹		我們	2966 2197
31438	Hefei	zá-men 810	我們	ʊ²⁴mən⁵⁵	810	ʊ²⁴mən⁵⁵	ʊ ²⁴ m ə n ⁵⁵	ʊ ²⁴ m ə n ⁵⁵		我們	2966 2197
31439	Yangzhou	zá-men 810	我們	o⁴²məŋ⁰	810	o⁴²məŋ⁰	o ⁴² m ə ŋ ⁰	o ⁴² m ə ŋ ⁰		我們	2966 2197
31440	Suzhou	zá-men 810	伲	ȵi³¹	810	ȵi³¹	ȵ i ³¹	ȵ i ³¹		伲	2286
31441	Wenzhou	zá-men 810	我來	*ῃ²⁴lɛ³¹	810	ῃ²⁴lɛ³¹	ῃ ²⁴ l ɛ ³¹	ŋ̍ ²⁴ l ɛ ³¹	[*]	我來	2966 36
31442	Changsha	zá-men 810	我們	ŋo⁴¹mən⁰	810	ŋo⁴¹mən⁰	ŋ o ⁴¹ m ə n ⁰	ŋ o ⁴¹ m ə n ⁰		我們	2966 2197
31443	Nanchang	zá-men 810	! 我□	ŋɔ²¹³tuŋ⁰	810	ŋɔ²¹³tuŋ⁰	ŋ ɔ ²¹³ t u ŋ ⁰	ŋ ɔ ²¹³ t u ŋ ⁰		我囗	2966 3512
31444	Nanchang	zá-men 810	! 我□裏	[2] ŋɔ²¹³kɔ⁶⁵li⁰	810	ŋɔ²¹³kɔ⁶⁵li⁰	ŋ ɔ ²¹³ k ɔ ⁶⁵ l i ⁰	ŋ ɔ ²¹³ k ɔ ⁵⁵ l i ⁰	[2]	我囗裏	2966 3513 96
31445	Meixian	zá-men 810	兜 人	@*ŋai¹²tɛu⁴⁴ȵin¹²	810	@ŋai¹²tɛu⁴⁴ȵin¹²	@ ŋ a i ¹² t ɛ u ⁴⁴ ȵ i n ¹²	ŋ a i ¹² t ɛ u ⁴⁴ ȵ i n ¹²	[*]	0兜人	3514 3515 3516
31446	Guangzhou	zá-men 810	我哋	ŋɔ²³tei²²	810	ŋɔ²³tei²²	ŋ ɔ ²³ t e i ²²	ŋ ɔ ²³ t e i ²²		我哋	2966 2230
31447	Yangjiang	zá-men 810	偔	ŋɔk²¹	810	ŋɔk²¹	ŋ ɔ k ²¹	ŋ ɔ k ²¹		偔	2980
31448	Xiamen	zá-men 810	!	lan⁵¹	810	lan⁵¹	l a n ⁵¹	l a n ⁵¹		囗	3517
31449	Chaozhou	zá-men 810	俺	naŋ⁵³	810	naŋ⁵³	n a ŋ ⁵³	n a ŋ ⁵³		俺	2967
31450	Fuzhou	zá-men 810	儂家〔各人〕	naŋ⁵²₄₄ŋa⁴⁴(k-)(kɔʔ²³₃₁nøyŋ⁵²)	810	naŋ⁵²₄₄ŋa⁴⁴	n a ŋ ⁵²₄₄ ŋ a ⁴⁴	n a ŋ ⁴⁴/⁵² ŋ a ⁴⁴		儂家	3518 94
9555	Beijing	záo-zǐ 321	鑿子	tsau³⁵tsɿ⁰	321	tsau³⁵tsɿ⁰	ts a u ³⁵ ts ɿ ⁰	ts a u ³⁵ ts ɿ ⁰		鑿子	3519 70
9556	Jinan	záo-zǐ 321	鑿子	tsuə⁴²tsɿ⁰	321	tsuə⁴²tsɿ⁰	ts u ə ⁴² ts ɿ ⁰	ts u ə ⁴² ts ɿ ⁰		鑿子	3519 70
9557	Shenyang	záo-zǐ 321	鑿子	tsau³⁵tsɿ⁰	321	tsau³⁵tsɿ⁰	ts a u ³⁵ ts ɿ ⁰	ts a u ³⁵ ts ɿ ⁰		鑿子	3519 70
9558	Xi_an	záo-zǐ 321	鑿子	tsʰuo²⁴tsɿ⁰	321	tsʰuo²⁴tsɿ⁰	tsʰ u o ²⁴ ts ɿ ⁰	tsʰ u o ²⁴ ts ɿ ⁰		鑿子	3519 70
9559	Chengdu	záo-zǐ 321	鑿子	tsʰo³¹tsɿ⁵³	321	tsʰo³¹tsɿ⁵³	tsʰ o ³¹ ts ɿ ⁵³	tsʰ o ³¹ ts ɿ ⁵³		鑿子	3519 70
9560	Kunming	záo-zǐ 321	鑿子	tsuo³¹tsɿ⁵³	321	tsuo³¹tsɿ⁵³	ts u o ³¹ ts ɿ ⁵³	ts u o ³¹ ts ɿ ⁵³		鑿子	3519 70
9561	Hefei	záo-zǐ 321	鑿子	tsuɐʔ⁴tsə⁰	321	tsuɐʔ⁴tsə⁰	ts u ɐ ʔ ⁴ ts ə ⁰	ts u ɐ ʔ ⁴ ts ə ⁰		鑿子	3519 70
9562	Yangzhou	záo-zǐ 321	鑿子	tsɑʔ⁴tsɛ⁰	321	tsɑʔ⁴tsɛ⁰	ts ɑ ʔ ⁴ ts ɛ ⁰	ts ɑ ʔ ⁴ ts ɛ ⁰		鑿子	3519 70
9563	Suzhou	záo-zǐ 321	鑿子	zoʔ²³tsɿ⁴¹₂₁	321	zoʔ²³tsɿ⁴¹₂₁	z o ʔ ²³ ts ɿ ⁴¹₂₁	z o ʔ ²³ ts ɿ ²¹/⁴¹		鑿子	3519 70
9564	Wenzhou	záo-zǐ 321	鑿	zø¹²	321	zø¹²	z ø ¹²	z ø ¹²		鑿	3519
9565	Changsha	záo-zǐ 321	鑿子	tsʰo⁵⁵tsɿ⁰	321	tsʰo⁵⁵tsɿ⁰	tsʰ o ⁵⁵ ts ɿ ⁰	tsʰ o ⁵⁵ ts ɿ ⁰		鑿子	3519 70
9566	Nanchang	záo-zǐ 321	鑿子	tsʰɔk⁵tsɿ⁰	321	tsʰɔk⁵tsɿ⁰	tsʰ ɔ k ⁵ ts ɿ ⁰	tsʰ ɔ k ⁵ ts ɿ ⁰		鑿子	3519 70
9567	Meixian	záo-zǐ 321	! 鑿□	tsʰɔk⁴ɛ⁰	321	tsʰɔk⁴ɛ⁰	tsʰ ɔ k ⁴ ɛ ⁰	tsʰ ɔ k ⁴ ɛ ⁰		鑿囗	3519 3520
9568	Guangzhou	záo-zǐ 321	鑿	tʃɔk²²	321	tʃɔk²²	tʃ ɔ k ²²	tʃ ɔ k ²²		鑿	3519
9569	Yangjiang	záo-zǐ 321	鑿仔	tʃɔk⁴⁵⁴tʃɐi²¹	321	tʃɔk⁴⁵⁴tʃɐi²¹	tʃ ɔ k ⁴⁵⁴ tʃ ɐ i ²¹	tʃ ɔ k ⁴⁵⁴ tʃ ɐ i ²¹		鑿仔	3519 81
9570	Xiamen	záo-zǐ 321	鑿仔	tsʰak⁵₃₂a⁵¹	321	tsʰak⁵₃₂a⁵¹	tsʰ a k ⁵₃₂ a ⁵¹	tsʰ a k ³²/⁵ a ⁵¹		鑿仔	3519 81
9571	Chaozhou	záo-zǐ 321	鑿仔	tsʰak⁴₂₁kĩã⁵³	321	tsʰak⁴₂₁kĩã⁵³	tsʰ a k ⁴₂₁ k ĩ ã ∼ ⁵³	tsʰ a k ²¹/⁴ k ĩ ã ∼ ⁵³		鑿仔	3519 81
9572	Fuzhou	záo-zǐ 321	鑿鑿	tsʰøyʔ⁴₃₁zøyʔ⁴(tsʰ-)	321	tsʰøyʔ⁴₃₁zøyʔ⁴	tsʰ ø y ʔ ⁴₃₁ z ø y ʔ ⁴	tsʰ ø y ʔ ³¹/⁴ z ø y ʔ ⁴		鑿鑿	3519 3519
10805	Beijing	zì-hàng-chē 351	自行車	tsɿ⁵¹ɕiŋ³⁵tʂʰə⁵⁵	351	tsɿ⁵¹ɕiŋ³⁵tʂʰə⁵⁵	ts ɿ ⁵¹ ɕ i ŋ ³⁵ tʂʰ ə ⁵⁵	ts ɿ ⁵¹ ɕ i ŋ ³⁵ ʈʂʰ ə ⁵⁵		自行車	342 880 287
10806	Jinan	zì-hàng-chē 351	自行車	tsɿ⁵⁵ɕiŋ⁴²tʂʰə²¹³	351	tsɿ⁵⁵ɕiŋ⁴²tʂʰə²¹³	ts ɿ ⁵⁵ ɕ i ŋ ⁴² tʂʰ ə ²¹³	ts ɿ ⁵⁵ ɕ i ŋ ⁴² ʈʂʰ ə ²¹³		自行車	342 880 287
10808	Xi_an	zì-hàng-chē 351	自行車	tsɿ⁴⁵ɕiŋ²⁴tʂʰə²¹	351	tsɿ⁴⁵ɕiŋ²⁴tʂʰə²¹	ts ɿ ⁴⁵ ɕ i ŋ ²⁴ tʂʰ ə ²¹	ts ɿ ⁴⁵ ɕ i ŋ ²⁴ ʈʂʰ ə ²¹		自行車	342 880 287
10809	Chengdu	zì-hàng-chē 351	自行車	tsɿ¹³ɕin³¹tsʰe⁴⁴	351	tsɿ¹³ɕin³¹tsʰe⁴⁴	ts ɿ ¹³ ɕ i n ³¹ tsʰ e ⁴⁴	ts ɿ ¹³ ɕ i n ³¹ tsʰ e ⁴⁴		自行車	342 880 287
10810	Chengdu	zì-hàng-chē 351	洋馬兒	[2] iaŋ³¹ma⁵³ɚ³¹	351	iaŋ³¹ma⁵³ɚ³¹	i a ŋ ³¹ m a ⁵³ ɚ ³¹	i a ŋ ³¹ m a ⁵³ ɚ/ə ³¹	[2]	洋馬兒	238 120 87
10811	Kunming	zì-hàng-chē 351	單車	tã⁴⁴tʂʰə⁴⁴	351	tã⁴⁴tʂʰə⁴⁴	t ã ∼ ⁴⁴ tʂʰ ə ⁴⁴	t ã ∼ ⁴⁴ ʈʂʰ ə ⁴⁴		單車	335 287
10812	Hefei	zì-hàng-chē 351	腳踏車	tɕyɐʔ⁴tɐʔ⁴tʂʰei²¹²	351	tɕyɐʔ⁴tɐʔ⁴tʂʰei²¹²	tɕ y ɐ ʔ ⁴ t ɐ ʔ ⁴ tʂʰ e i ²¹²	tɕ y ɐ ʔ ⁴ t ɐ ʔ ⁴ ʈʂʰ e i ²¹²		腳踏車	125 561 287
10813	Yangzhou	zì-hàng-chē 351	腳踏車	tɕiɑʔ⁴tʰæʔ⁴tɕʰiɪ³¹	351	tɕiɑʔ⁴tʰæʔ⁴tɕʰiɪ³¹	tɕ i ɑ ʔ ⁴ tʰ æ ʔ ⁴ tɕʰ i ɪ ³¹	tɕ i ɑ ʔ ⁴ tʰ æ ʔ ⁴ tɕʰ i ɪ ³¹		腳踏車	125 561 287
10814	Yangzhou	zì-hàng-chē 351	蛐森傘	[2] kɑŋ³¹sɿ³¹tɕʰiɪ³¹	351	kɑŋ³¹sɿ³¹tɕʰiɪ³¹	k ɑ ŋ ³¹ s ɿ ³¹ tɕʰ i ɪ ³¹	k ɑ ŋ ³¹ s ɿ ³¹ tɕʰ i ɪ ³¹	[2]	蛐森傘	2413 3521 2731
10815	Suzhou	zì-hàng-chē 351	腳踏車	tɕiɒʔ⁴daʔ²³tsʰo⁴⁴₂₁	351	tɕiɒʔ⁴daʔ²³tsʰo⁴⁴₂₁	tɕ i ɒ ʔ ⁴ d a ʔ ²³ tsʰ o ⁴⁴₂₁	tɕ i ɒ ʔ ⁴ d a ʔ ²³ tsʰ o ²¹/⁴⁴		腳踏車	125 561 287
10816	Wenzhou	zì-hàng-chē 351	踏腳車	da¹²tɕia²³tsʰo⁴⁴	351	da¹²tɕia²³tsʰo⁴⁴	d a ¹² tɕ i a ²³ tsʰ o ⁴⁴	d a ¹² tɕ i a ²³ tsʰ o ⁴⁴		踏腳車	561 125 287
10817	Changsha	zì-hàng-chē 351	腳踏車	tɕio²⁴tʰa²⁴tsʰə³³	351	tɕio²⁴tʰa²⁴tsʰə³³	tɕ i o ²⁴ tʰ a ²⁴ tsʰ ə ³³	tɕ i o ²⁴ tʰ a ²⁴ tsʰ ə ³³		腳踏車	125 561 287
10818	Changsha	zì-hàng-chē 351	綫車	[2] ɕiẽ⁵⁵tsʰə³³	351	ɕiẽ⁵⁵tsʰə³³	ɕ i ẽ ∼ ⁵⁵ tsʰ ə ³³	ɕ i ẽ ∼ ⁵⁵ tsʰ ə ³³	[2]	綫車	997 287
10819	Nanchang	zì-hàng-chē 351	腳踏車	tɕiɔk⁵tʰat⁵tsʰa⁴²	351	tɕiɔk⁵tʰat⁵tsʰa⁴²	tɕ i ɔ k ⁵ tʰ a t ⁵ tsʰ a ⁴²	tɕ i ɔ k ⁵ tʰ a t ⁵ tsʰ a ⁴²		腳踏車	125 561 287
10820	Meixian	zì-hàng-chē 351	腳車	kiɔk²¹tsʰa⁴⁴	351	kiɔk²¹tsʰa⁴⁴	k i ɔ k ²¹ tsʰ a ⁴⁴	k i ɔ k ²¹ tsʰ a ⁴⁴		腳車	125 287
10821	Guangzhou	zì-hàng-chē 351	單車	tan⁵⁵tʃʰɛ⁵³	351	tan⁵⁵tʃʰɛ⁵³	t a n ⁵⁵ tʃʰ ɛ ⁵³	t a n ⁵⁵ tʃʰ ɛ ⁵³		單車	335 287
10822	Yangjiang	zì-hàng-chē 351	單車	tan³³tʃʰɛ³³	351	tan³³tʃʰɛ³³	t a n ³³ tʃʰ ɛ ³³	t a n ³³ tʃʰ ɛ ³³		單車	335 287
10823	Xiamen	zì-hàng-chē 351	骹踏車	kʰa⁵⁵₃₃taʔ⁵₃₂tsʰia⁵⁵	351	kʰa⁵⁵₃₃taʔ⁵₃₂tsʰia⁵⁵	kʰ a ⁵⁵₃₃ t a ʔ ⁵₃₂ tsʰ i a ⁵⁵	kʰ a ³³/⁵⁵ t a ʔ ³²/⁵ tsʰ i a ⁵⁵		骹踏車	265 561 287
10824	Chaozhou	zì-hàng-chē 351	骹車	kʰa³³₂₃tsʰia³³	351	kʰa³³₂₃tsʰia³³	kʰ a ³³₂₃ tsʰ i a ³³	kʰ a ²³/³³ tsʰ i a ³³		骹車	265 287
10825	Fuzhou	zì-hàng-chē 351	骹踏車	kʰa⁴⁴₃₁laʔ⁴(t-)tsʰia⁴⁴	351	kʰa⁴⁴₃₁laʔ⁴tsʰia⁴⁴	kʰ a ⁴⁴₃₁ l a ʔ ⁴ tsʰ i a ⁴⁴	kʰ a ³¹/⁴⁴ l a ʔ ⁴ tsʰ i a ⁴⁴		骹踏車	265 561 287
10807	Shenyang	zì-hàng-chē 351	自行車	tsɿ⁴¹ɕiŋ³⁵tsʰə³³	351	tsɿ⁴¹ɕiŋ³⁵tsʰə³³	ts ɿ ⁴¹ ɕ i ŋ ³⁵ tsʰ ə ³³	ts ɿ ⁴¹ ɕ i ŋ ³⁵ tsʰ ə ³³		自行車	342 880 287
31595	Beijing	zì-jǐ 814	自個兒	tsๅ⁵¹kər²¹⁴	814	tsๅ⁵¹kər²¹⁴	ts ๅ ⁵¹ k ə r ²¹⁴	ts ɿ ⁵¹ k */ə ²¹⁴		自個兒	342 37
31596	Jinan	zì-jǐ 814	自家	tsๅ⁵⁵tɕia⁰	814	tsๅ⁵⁵tɕia⁰	ts ๅ ⁵⁵ tɕ i a ⁰	ts ɿ ⁵⁵ tɕ i a ⁰		自家	342 94
31597	Shenyang	zì-jǐ 814	自個兒	tsๅ⁴¹kər²¹³	814	tsๅ⁴¹kər²¹³	ts ๅ ⁴¹ k ə r ²¹³	ts ɿ ⁴¹ k */ə ²¹³		自個兒	342 37
31598	Xi_an	zì-jǐ 814	自個兒	tsๅ⁴⁵kər⁵³	814	tsๅ⁴⁵kər⁵³	ts ๅ ⁴⁵ k ə r ⁵³	ts ɿ ⁴⁵ k */ə ⁵³		自個兒	342 37
31599	Chengdu	zì-jǐ 814	自家	tsๅ¹³tɕia⁴⁴	814	tsๅ¹³tɕia⁴⁴	ts ๅ ¹³ tɕ i a ⁴⁴	ts ɿ ¹³ tɕ i a ⁴⁴		自家	342 94
31600	Chengdu	zì-jǐ 814	各人	[2] ko³¹zən³¹	814	ko³¹zən³¹	k o ³¹ z ə n ³¹	k o ³¹ z ə n ³¹	[2]	各人	687 343
31601	Kunming	zì-jǐ 814	自已	tsๅ¹³tɕi⁵³	814	tsๅ¹³tɕi⁵³	ts ๅ ¹³ tɕ i ⁵³	ts ɿ ¹³ tɕ i ⁵³		自已	342 2708
31602	Hefei	zì-jǐ 814	自家	tsๅ⁵³tɕia²¹²	814	tsๅ⁵³tɕia²¹²	ts ๅ ⁵³ tɕ i a ²¹²	ts ɿ ⁵³ tɕ i a ²¹²		自家	342 94
31603	Yangzhou	zì-jǐ 814	自間	*tsๅ⁵⁵kɛ̃⁰	814	tsๅ⁵⁵kɛ̃⁰	ts ๅ ⁵⁵ k ɛ̃ ∼ ⁰	ts ɿ ⁵⁵ k ɛ̃ ∼ ⁰	[*]	自間	342 99
31604	Suzhou	zì-jǐ 814	自家	zๅ³¹₂₂kɒ⁴⁴	814	zๅ³¹₂₂kɒ⁴⁴	z ๅ ³¹₂₂ k ɒ ⁴⁴	z ɿ ²²/³¹ k ɒ ⁴⁴		自家	342 94
31605	Wenzhou	zì-jǐ 814	自	zๅ¹¹	814	zๅ¹¹	z ๅ ¹¹	z ɿ ¹¹		自	342
31606	Changsha	zì-jǐ 814	自家	tsๅ²¹ka³³	814	tsๅ²¹ka³³	ts ๅ ²¹ k a ³³	ts ɿ ²¹ k a ³³		自家	342 94
31607	Nanchang	zì-jǐ 814	自間	*tsʰๅ³¹kan⁰	814	tsʰๅ³¹kan⁰	tsʰ ๅ ³¹ k a n ⁰	tsʰ ɿ ³¹ k a n ⁰	[*]	自間	342 99
31608	Meixian	zì-jǐ 814	自家	tsʰๅ⁴⁴ka⁴⁴	814	tsʰๅ⁴⁴ka⁴⁴	tsʰ ๅ ⁴⁴ k a ⁴⁴	tsʰ ɿ ⁴⁴ k a ⁴⁴		自家	342 94
31609	Guangzhou	zì-jǐ 814	自已	tʃi²²kei³⁵	814	tʃi²²kei³⁵	tʃ i ²² k e i ³⁵	tʃ i ²² k e i ³⁵		自已	342 2708
31610	Yangjiang	zì-jǐ 814	自已	tʃi⁴⁵⁴kei²¹	814	tʃi⁴⁵⁴kei²¹	tʃ i ⁴⁵⁴ k e i ²¹	tʃ i ⁴⁵⁴ k e i ²¹		自已	342 2708
31611	Xiamen	zì-jǐ 814	家己	ka⁵⁵₃₃ki³³	814	ka⁵⁵₃₃ki³³	k a ⁵⁵₃₃ k i ³³	k a ³³/⁵⁵ k i ³³		家己	94 3522
31612	Chaozhou	zì-jǐ 814	家已	ka³³₂₃ki¹¹	814	ka³³₂₃ki¹¹	k a ³³₂₃ k i ¹¹	k a ²³/³³ k i ¹¹		家已	94 2708
31613	Fuzhou	zì-jǐ 814	自家	tsi²⁴²₃₁a⁴⁴(k-)	814	tsi²⁴²₃₁a⁴⁴	ts i ²⁴²₃₁ a ⁴⁴	ts i ³¹/²⁴² a ⁴⁴		自家	342 94
17095	Beijing	zì-qíng 490	事兒	ʂʅr⁵¹	490	ʂʅr⁵¹	ʂ ʅ r ⁵¹	ʂ */ʅ ⁵¹		事兒	792
17096	Jinan	zì-qíng 490	事兒	ʂʅr²¹	490	ʂʅr²¹	ʂ ʅ r ²¹	ʂ */ʅ ²¹		事兒	792
17097	Shenyang	zì-qíng 490	事兒	sๅr⁴¹	490	sๅr⁴¹	s ๅ r ⁴¹	s */ɿ ⁴¹		事兒	792
17098	Xi_an	zì-qíng 490	事情	ʂʅ⁴⁵tɕʰiŋ⁰	490	ʂʅ⁴⁵tɕʰiŋ⁰	ʂ ʅ ⁴⁵ tɕʰ i ŋ ⁰	ʂ ʅ ⁴⁵ tɕʰ i ŋ ⁰		事情	792 1317
17099	Chengdu	zì-qíng 490	事情	sๅ¹³tɕʰin³¹	490	sๅ¹³tɕʰin³¹	s ๅ ¹³ tɕʰ i n ³¹	s ɿ ¹³ tɕʰ i n ³¹		事情	792 1317
17100	Kunming	zì-qíng 490	事情	ʂʅ¹³tɕʰĩ³¹	490	ʂʅ¹³tɕʰĩ³¹	ʂ ʅ ¹³ tɕʰ ĩ ∼ ³¹	ʂ ʅ ¹³ tɕʰ ĩ ∼ ³¹		事情	792 1317
17101	Hefei	zì-qíng 490	事	sๅ⁵³	490	sๅ⁵³	s ๅ ⁵³	s ɿ ⁵³		事	792
17102	Yangzhou	zì-qíng 490	事情	sๅ⁵⁵tɕʰiŋ⁰	490	sๅ⁵⁵tɕʰiŋ⁰	s ๅ ⁵⁵ tɕʰ i ŋ ⁰	s ɿ ⁵⁵ tɕʰ i ŋ ⁰		事情	792 1317
17103	Suzhou	zì-qíng 490	事體	zๅ³¹₂₂tʰi⁴¹₄₄	490	zๅ³¹₂₂tʰi⁴¹₄₄	z ๅ ³¹₂₂ tʰ i ⁴¹₄₄	z ɿ ²²/³¹ tʰ i ⁴⁴/⁴¹		事體	792 552
17104	Wenzhou	zì-qíng 490	事幹	zๅ¹¹ky⁴²	490	zๅ¹¹ky⁴²	z ๅ ¹¹ k y ⁴²	z ɿ ¹¹ k y ⁴²		事幹	792 3
17105	Changsha	zì-qíng 490	事情	sๅ²¹tɕin⁰	490	sๅ²¹tɕin⁰	s ๅ ²¹ tɕ i n ⁰	s ɿ ²¹ tɕ i n ⁰		事情	792 1317
17106	Nanchang	zì-qíng 490	事	sๅ³¹	490	sๅ³¹	s ๅ ³¹	s ɿ ³¹		事	792
17107	Meixian	zì-qíng 490	事情	sๅ⁴²tsʰɪn¹²	490	sๅ⁴²tsʰɪn¹²	s ๅ ⁴² tsʰ ɪ n ¹²	s ɿ ⁴² tsʰ ɪ n ¹²	**sic** for //I// but probably to be read as //i//	事情	792 1317
17108	Guangzhou	zì-qíng 490	事千	ʃi²²kɔn³³	490	ʃi²²kɔn³³	ʃ i ²² k ɔ n ³³	ʃ i ²² k ɔ n ³³		事千	792 2408
17109	Yangjiang	zì-qíng 490	事	ʃi⁴⁵⁴	490	ʃi⁴⁵⁴	ʃ i ⁴⁵⁴	ʃ i ⁴⁵⁴		事	792
17110	Xiamen	zì-qíng 490	代	*tai³³₁₁tsi¹¹	490	tai³³₁₁tsi¹¹	t a i ³³₁₁ ts i ¹¹	t a i ¹¹/³³ ts i ¹¹	[*]	代0	3523 3524
17111	Chaozhou	zì-qíng 490	事	sๅ¹¹	490	sๅ¹¹	s ๅ ¹¹	s ɿ ¹¹		事	792
17112	Fuzhou	zì-qíng 490	大 計	*tai²⁴²₅₂ie²¹³(k-)	490	tai²⁴²₅₂ie²¹³	t a i ²⁴²₅₂ i e ²¹³	t a i ⁵²/²⁴² i e ²¹³	[*]	大計	48 3338
20447	Beijing	zòu 567	走	tsou²¹⁴	567	tsou²¹⁴	ts o u ²¹⁴	ts o u ²¹⁴		走	176
20448	Jinan	zòu 567	走	tsou⁵⁵	567	tsou⁵⁵	ts o u ⁵⁵	ts o u ⁵⁵		走	176
20449	Shenyang	zòu 567	走	tsou²¹³	567	tsou²¹³	ts o u ²¹³	ts o u ²¹³		走	176
20450	Xi_an	zòu 567	走	tsou⁵³	567	tsou⁵³	ts o u ⁵³	ts o u ⁵³		走	176
20451	Chengdu	zòu 567	走	tsəu⁵³	567	tsəu⁵³	ts ə u ⁵³	ts ə u ⁵³		走	176
20452	Kunming	zòu 567	走	tsəu⁵³	567	tsəu⁵³	ts ə u ⁵³	ts ə u ⁵³		走	176
20453	Hefei	zòu 567	走	tsɯ²⁴	567	tsɯ²⁴	ts ɯ ²⁴	ts ɯ ²⁴		走	176
20454	Yangzhou	zòu 567	走	tsɤɯ⁴²	567	tsɤɯ⁴²	ts ɤ ɯ ⁴²	ts ɤ ɯ ⁴²		走	176
