ID	CHARACTER_ID	CHARACTER	DOCULECT	PINYIN	READING	FANQIE	RHYME_ID	RHYME_NUMBER	VOLUME	NOTE	SOURCE
6973	w222a1002	𡸓	Middle_Chinese	qiāng	kʰĭaŋ˥˩	去羊切	xp10	十	v2	古文	Zhou1938
6974	w222a1003	蜣	Middle_Chinese	qiāng	kʰĭaŋ˥˩	去羊切	xp10	十	v2	蜣蜋	Zhou1938
6975	w222a1004	薑	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	菜名〾說文云御濕之菜史記云千畦薑韭與千戸侯等<fanqie>居良切</fanqie>十五	Zhou1938
6976	w222b0101	畺	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	〾說文界也	Zhou1938
6977	w222b0102	疆	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	上同	Zhou1938
6978	w222b0103	壃	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	俗	Zhou1938
6979	w222b0104	畕	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	〾說文曰比田也	Zhou1938
6980	w222b0105	㹔	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	牛長脊一曰白脊牛	Zhou1938
6981	w222b0106	繮	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	馬組	Zhou1938
6982	w222b0107	韁	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	上同	Zhou1938
6983	w222b0108	殭	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	死不朽也	Zhou1938
6984	w222b0201	礓	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	礓石	Zhou1938
6985	w222b0202	橿	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	一名檍萬年木又云鋤橿鋤柄也	Zhou1938
6986	w222b0203	姜	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	姓也出天水齊姓本自炎帝居於姜水因爲氏漢初以豪族徙關中遂居天水也	Zhou1938
6987	w222b0301	䗵	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	蠶白<added_text>死</added_text>	Zhou1938
6988	w222b0302	僵	Middle_Chinese	jiāng	kĭaŋ˥˩	居良切	xp10	十	v2	仆也	Zhou1938
6989	w222b0303	長	Middle_Chinese	zhǎng	ɖʰĭaŋ˩	直良切	xp10	十	v2	久也逺也常也永也<fanqie>直良切</fanqie>又直向丁丈二切八	Zhou1938
6990	w222b0304	萇	Middle_Chinese	zhǎng	ɖʰĭaŋ˩	直良切	xp10	十	v2	萇楚蔓生如桃又姓左傳周有大夫萇弘	Zhou1938
6991	w222b0305	腸	Middle_Chinese	zhǎng	ɖʰĭaŋ˩	直良切	xp10	十	v2	腸胃釋名曰腸暢也通暢胃氣也	Zhou1938
6992	w222b0401	場	Middle_Chinese	zhǎng	ɖʰĭaŋ˩	直良切	xp10	十	v2	祭神道處又治穀地也	Zhou1938
6993	w222b0402	䠆	Middle_Chinese	zhǎng	ɖʰĭaŋ˩	直良切	xp10	十	v2	䠆跪方言曰東齊北燕之閒謂跪曰䠆	Zhou1938
6994	w222b0403	㙊	Middle_Chinese	zhǎng	ɖʰĭaŋ˩	直良切	xp10	十	v2	道也	Zhou1938
6995	w222b0404	䗅	Middle_Chinese	zhǎng	ɖʰĭaŋ˩	直良切	xp10	十	v2	蚰蜒別名	Zhou1938
6996	w222b0501	瓺	Middle_Chinese	zhǎng	ɖʰĭaŋ˩	直良切	xp10	十	v2	瓶也又除向切	Zhou1938
6997	w222b0502	張	Middle_Chinese	zhāng	ţĭaŋ˥˩	陟良切	xp10	十	v2	張施也又姓出淸河南陽吳郡安定燉煌武威范陽犍爲沛國梁國中山汲郡河内髙平十四望本自軒轅第五子揮始造弦寔張網羅丗掌其職後因氏焉風俗傳云張王李趙黃帝賜姓也<fanqie>陟良切</fanqie>四	Zhou1938
6998	w222b0601	餦	Middle_Chinese	zhāng	ţĭaŋ˥˩	陟良切	xp10	十	v2	餦餭餳也	Zhou1938
6999	w222b0602	粻	Middle_Chinese	zhāng	ţĭaŋ˥˩	陟良切	xp10	十	v2	食米	Zhou1938
7000	w222b0603	漲	Middle_Chinese	zhāng	ţĭaŋ˥˩	陟良切	xp10	十	v2	水大皃又音帳	Zhou1938
7001	w222b0701	穰	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	禾莖也又姓齊將穰苴之後何氏姓苑云今髙乎人<fanqie>汝陽切</fanqie>十七	Zhou1938
7002	w222b0702	禳	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	除殃祭也	Zhou1938
7003	w222b0703	攘	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	以手禦又竊也除也逐也止也揎袂出臂曰攘又音讓	Zhou1938
7004	w222b0801	𣀮	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	盜也	Zhou1938
7005	w222b0802	鑲	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	鉤鑲兵器又息羊切	Zhou1938
7006	w222b0803	𨟚	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	縣名在南陽	Zhou1938
7007	w222b0804	躟	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	疾行	Zhou1938
7008	w222b0805	瀼	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	露濃皃	Zhou1938
7009	w222b0806	𩆶	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	上同	Zhou1938
7010	w222b0807	獽	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	戎屬	Zhou1938
7011	w222b0808	儴	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	爾雅曰因也	Zhou1938
7012	w222b0901	蘘	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	蘘荷	Zhou1938
7013	w222b0902	䉴	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	䉴䉛𥂖米竹器	Zhou1938
7014	w222b0903	鬤	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	？鬤亂毛	Zhou1938
7015	w222b0904	勷	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	劻勷迫皃	Zhou1938
7016	w222b0905	瓤	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	𤓰實也又女良切	Zhou1938
7017	w222b0906	孃	Middle_Chinese	ráng	nʑĭaŋ˩	汝陽切	xp10	十	v2	亂也又女良切	Zhou1938
7018	w222b0907	方	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	四方也正也道也比也類也法術也亦官名續漢書曰尚方令掌上手工巧作御刀劒諸好器物也又姓史記周大夫方叔之後<fanqie>府良切</fanqie>十三	Zhou1938
7019	w223a0101	汸	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	併船也〾說文本作方或從水	Zhou1938
7020	w223a0102	坊	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	坊巷亦州名本上郡地周於今州界置馬坊武德初置坊州因馬坊爲名漢<original_text>官<rewrite_text>宫</rewrite_text> </original_text>有太子坊坊亦省名又音房	Zhou1938
7021	w223a0201	蚄	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	虸蚄蟲名	Zhou1938
7022	w223a0202	肪	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	脂肪	Zhou1938
7023	w223a0203	邡	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	什邡縣在漢州	Zhou1938
7024	w223a0204	鴋	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	鷝鴋鳥名人面鳥身	Zhou1938
7025	w223a0205	枋	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	木名可以作車又蜀以木偃魚爲枋	Zhou1938
7026	w223a0301	鈁	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	鑊屬	Zhou1938
7027	w223a0302	牥	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	牛名	Zhou1938
7028	w223a0303	趽	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	研也〾說文曰曲脛馬也	Zhou1938
7029	w223a0304	䄱	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	禾名	Zhou1938
7030	w223a0305	匚	Middle_Chinese	fāng	pĭwaŋ˥˩	府良切	xp10	十	v2	受物之器又一斗曰匚也	Zhou1938
7031	w223a0306	襄	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	除也上也駕也返也亦州名本楚之西津魏武置襄陽郡西魏改爲襄州因水立名又姓魯莊公子襄仲之後子孫以諡爲氏後漢有襄楷<fanqie>息良切</fanqie>十三	Zhou1938
7032	w223a0401	廂	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	廊也亦曰東西室	Zhou1938
7033	w223a0501	湘	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	水名在零陵	Zhou1938
7034	w223a0502	相	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	共供也瞻視也崔豹古今注云相風烏夏禹作亦相思木名又姓出姓苑又息亮切	Zhou1938
7035	w223a0503	緗	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	淺黃	Zhou1938
7036	w223a0504	纕	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	馬腹帶國語云懷挾纓纕	Zhou1938
7037	w223a0601	忀	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	忀徉	Zhou1938
7038	w223a0602	驤	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	馬騰躍又速也低昂也馳駕也	Zhou1938
7039	w223a0603	鑲	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	兵器又女羊切	Zhou1938
7040	w223a0604	瓖	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	馬帶飾東京賦曰鉤膺玉瓖	Zhou1938
7041	w223a0605	欀	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	欀木皮中有如白米屑擣之可爲麵	Zhou1938
7042	w223a0701	箱	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	箱籠	Zhou1938
7043	w223a0702	葙	Middle_Chinese	xiāng	sĭaŋ˥˩	息良切	xp10	十	v2	靑葙子也	Zhou1938
7044	w223a0703	將	Middle_Chinese	jiāng	tsĭaŋ˥˩	即良切	xp10	十	v2	送也行也大也助也辝也又姓後趙録有常山太守將容<fanqie>即良切</fanqie>又子諒切六	Zhou1938
7045	w223a0801	漿	Middle_Chinese	jiāng	tsĭaŋ˥˩	即良切	xp10	十	v2	漿水	Zhou1938
7046	w223a0802	鱂	Middle_Chinese	jiāng	tsĭaŋ˥˩	即良切	xp10	十	v2	鰪鱂魚名鰪烏盍切	Zhou1938
7047	w223a0803	蔣	Middle_Chinese	jiāng	tsĭaŋ˥˩	即良切	xp10	十	v2	菰蔣草又音奬	Zhou1938
7048	w223a0804	螿	Middle_Chinese	jiāng	tsĭaŋ˥˩	即良切	xp10	十	v2	寒螿蟬屬	Zhou1938
7049	w223a0805	𢪇	Middle_Chinese	jiāng	tsĭaŋ˥˩	即良切	xp10	十	v2	〾說文云扶也字林又作摪	Zhou1938
7050	w223a0806	創	Middle_Chinese	chuàng	ʧʰĭaŋ˥˩	初良切	xp10	十	v2	〾說文曰傷也禮曰頭有創則沐今作瘡<fanqie>初良切</fanqie>又初亮切三	Zhou1938
7051	w223a0901	瘡	Middle_Chinese	chuàng	ʧʰĭaŋ˥˩	初良切	xp10	十	v2	上同	Zhou1938
7052	w223a0902	𠛂	Middle_Chinese	chuàng	ʧʰĭaŋ˥˩	初良切	xp10	十	v2	俗	Zhou1938
7053	w223a0903	亡	Middle_Chinese	wáng	mĭwaŋ˩	武方切	xp10	十	v2	無也滅也<original_text>進<rewrite_text>逃</rewrite_text> </original_text>也〾說文正作亾<fanqie>武方切</fanqie>十<original_text>二<rewrite_text>一</rewrite_text> </original_text>	Zhou1938
7054	w223a0904	芒	Middle_Chinese	wáng	mĭwaŋ˩	武方切	xp10	十	v2	草端也	Zhou1938
7055	w223a1001	莣	Middle_Chinese	wáng	mĭwaŋ˩	武方切	xp10	十	v2	爾雅曰莣杜榮郭璞云今莣草似茅可以爲繩索履屩	Zhou1938
7056	w223a1002	鋩	Middle_Chinese	wáng	mĭwaŋ˩	武方切	xp10	十	v2	刃端	Zhou1938
7057	w223a1003	硭	Middle_Chinese	wáng	mĭwaŋ˩	武方切	xp10	十	v2	硭硝	Zhou1938
7058	w223a1004	杗	Middle_Chinese	wáng	mĭwaŋ˩	武方切	xp10	十	v2	屋梁又莫郎切	Zhou1938
7059	w223a1005	朚	Middle_Chinese	wáng	mĭwaŋ˩	武方切	xp10	十	v2	<original_text>忘<rewrite_text>惡</rewrite_text> </original_text>也又莫郎切	Zhou1938
7060	w223b0101	邙	Middle_Chinese	wáng	mĭwaŋ˩	武方切	xp10	十	v2	縣名在沛郡又洛北山名又音忙	Zhou1938
7061	w223b0102	𨛌	Middle_Chinese	wáng	mĭwaŋ˩	武方切	xp10	十	v2	郡名也又郷名	Zhou1938
7062	w223b0103	望	Middle_Chinese	wáng	mĭwaŋ˩	武方切	xp10	十	v2	看望又音妄	Zhou1938
7063	w223b0104	朢	Middle_Chinese	wáng	mĭwaŋ˩	武方切	xp10	十	v2	弦朢又音妄	Zhou1938
7064	w223b0105	孃	Middle_Chinese	niáng	ɳĭaŋ˩	女良切	xp10	十	v2	母稱<fanqie>女良切</fanqie>四	Zhou1938
7065	w223b0106	娘	Middle_Chinese	niáng	ɳĭaŋ˩	女良切	xp10	十	v2	少女之号	Zhou1938
7066	w223b0201	瓤	Middle_Chinese	niáng	ɳĭaŋ˩	女良切	xp10	十	v2	𤓰實也又音穰	Zhou1938
7067	w223b0202	鑲	Middle_Chinese	niáng	ɳĭaŋ˩	女良切	xp10	十	v2	兵器	Zhou1938
7068	w223b0203	牀	Middle_Chinese	chuáng	dʒʰĭaŋ˩	士莊切	xp10	十	v2	簀也易曰遜于牀下<fanqie>士莊切</fanqie>三	Zhou1938
7069	w223b0204	床	Middle_Chinese	chuáng	dʒʰĭaŋ˩	士莊切	xp10	十	v2	俗	Zhou1938
7070	w223b0205	疒	Middle_Chinese	chuáng	dʒʰĭaŋ˩	士莊切	xp10	十	v2	病也又女戹切	Zhou1938
7071	w223b0206	莊	Middle_Chinese	zhuāng	ʧĭaŋ˥˩	側羊切	xp10	十	v2	嚴也又莊田爾雅曰六達謂之莊亦姓莊周著書也<fanqie>側羊切</fanqie>五	Zhou1938
7072	w223b0301	㽵	Middle_Chinese	zhuāng	ʧĭaŋ˥˩	側羊切	xp10	十	v2	俗	Zhou1938
7073	w223b0302	妝	Middle_Chinese	zhuāng	ʧĭaŋ˥˩	側羊切	xp10	十	v2	女字又飾也	Zhou1938
7074	w223b0303	裝	Middle_Chinese	zhuāng	ʧĭaŋ˥˩	側羊切	xp10	十	v2	裝束又側亮切	Zhou1938
7075	w223b0304	䊋	Middle_Chinese	zhuāng	ʧĭaŋ˥˩	側羊切	xp10	十	v2	粉飾也	Zhou1938
7076	w223b0305	常	Middle_Chinese	cháng	ʑĭaŋ˩	市羊切	xp10	十	v2	倍尋曰常又官名漢書曰奉常秦官掌宗廟禮儀景帝六年更名太常也釋名曰九旂之名日月爲常謂畫日月於其端天子所建言常明也亦姓出河内漢有常惠<fanqie>市羊切</fanqie>十	Zhou1938
7077	w223b0501	尚	Middle_Chinese	cháng	ʑĭaŋ˩	市羊切	xp10	十	v2	尚書官名又時仗切	Zhou1938
7078	w223b0502	裳	Middle_Chinese	cháng	ʑĭaŋ˩	市羊切	xp10	十	v2	上曰衣下曰裳	Zhou1938
7079	w223b0503	甞	Middle_Chinese	cháng	ʑĭaŋ˩	市羊切	xp10	十	v2	試也曾也〾說文本作嘗口味之也又姓風俗通云齊孟甞君之後	Zhou1938
7080	w223b0601	嘗	Middle_Chinese	cháng	ʑĭaŋ˩	市羊切	xp10	十	v2	上同	Zhou1938
7081	w223b0602	鋿	Middle_Chinese	cháng	ʑĭaŋ˩	市羊切	xp10	十	v2	車鋿輪鐵	Zhou1938
7082	w223b0603	𩼝	Middle_Chinese	cháng	ʑĭaŋ˩	市羊切	xp10	十	v2	魚名	Zhou1938
7083	w223b0604	償	Middle_Chinese	cháng	ʑĭaŋ˩	市羊切	xp10	十	v2	報也還也當也復也又音尚	Zhou1938
7084	w223b0605	𪄹	Middle_Chinese	cháng	ʑĭaŋ˩	市羊切	xp10	十	v2	䳯？鳥名	Zhou1938
7085	w223b0606	徜	Middle_Chinese	cháng	ʑĭaŋ˩	市羊切	xp10	十	v2	徜徉猶徘徊也	Zhou1938
7086	w223b0701	霜	Middle_Chinese	shuāng	ʃĭaŋ˥˩	色莊切	xp10	十	v2	凝露也又姓<fanqie>色莊切</fanqie>七	Zhou1938
7087	w223b0702	鸘	Middle_Chinese	shuāng	ʃĭaŋ˥˩	色莊切	xp10	十	v2	鷫鸘	Zhou1938
7088	w223b0703	鷞	Middle_Chinese	shuāng	ʃĭaŋ˥˩	色莊切	xp10	十	v2	上同	Zhou1938
7089	w223b0704	孀	Middle_Chinese	shuāng	ʃĭaŋ˥˩	色莊切	xp10	十	v2	寡婦	Zhou1938
7090	w223b0705	驦	Middle_Chinese	shuāng	ʃĭaŋ˥˩	色莊切	xp10	十	v2	驌驦良馬	Zhou1938
7091	w223b0706	騻	Middle_Chinese	shuāng	ʃĭaŋ˥˩	色莊切	xp10	十	v2	上同	Zhou1938
7092	w223b0707	蠰	Middle_Chinese	shuāng	ʃĭaŋ˥˩	色莊切	xp10	十	v2	爾雅云齧桑蝎也又傷餉二音	Zhou1938
7093	w223b0801	牆	Middle_Chinese	qiáng	dzʰĭaŋ˩	在良切	xp10	十	v2	垣牆爾雅云牆謂之墉〾說文曰牆垣蔽也<fanqie>在良切</fanqie>十	Zhou1938
7094	w223b0802	廧	Middle_Chinese	qiáng	dzʰĭaŋ˩	在良切	xp10	十	v2	上同	Zhou1938
7095	w223b0803	墻	Middle_Chinese	qiáng	dzʰĭaŋ˩	在良切	xp10	十	v2	俗	Zhou1938
7096	w223b0804	佯	Middle_Chinese	qiáng	dzʰĭaŋ˩	在良切	xp10	十	v2	弱也	Zhou1938
7097	w223b0805	嬙	Middle_Chinese	qiáng	dzʰĭaŋ˩	在良切	xp10	十	v2	嬪嬙婦人官名	Zhou1938
7098	w223b0901	檣	Middle_Chinese	qiáng	dzʰĭaŋ˩	在良切	xp10	十	v2	船檣	Zhou1938
7099	w223b0902	薔	Middle_Chinese	qiáng	dzʰĭaŋ˩	在良切	xp10	十	v2	薔薇又東薔子十月熟可食出河西子虚賦云東薔彫胡	Zhou1938
7100	w223b0903	蘠	Middle_Chinese	qiáng	dzʰĭaŋ˩	在良切	xp10	十	v2	上同	Zhou1938
7101	w223b0904	戕	Middle_Chinese	qiáng	dzʰĭaŋ˩	在良切	xp10	十	v2	殺也又他國臣來殺君也	Zhou1938
7102	w223b1001	𤞛	Middle_Chinese	qiáng	dzʰĭaŋ˩	在良切	xp10	十	v2	妄強犬也又徂朗切	Zhou1938
7103	w223b1002	鏘	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	鏗鏘<fanqie>七羊切</fanqie>十二	Zhou1938
7104	w223b1003	瑲	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	玉聲	Zhou1938
7105	w223b1004	槍	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	矟也通俗文云剡葦傷盜謂之槍〾說文曰歫也	Zhou1938
7106	w223b1005	蹌	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	〾說文曰動也詩曰巧趨蹌兮	Zhou1938
7107	w224a0101	蹡	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	行皃	Zhou1938
7108	w224a0102	𨄚	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	上同	Zhou1938
7109	w224a0103	斨	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	斧斨〾說文云方銎斧也	Zhou1938
7110	w224a0104	牄	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	〾說文云鳥獸來食聲	Zhou1938
7111	w224a0105	嶈	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	山髙皃	Zhou1938
7112	w224a0106	𨶆	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	門聲和也	Zhou1938
7113	w224a0201	𥏻	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	傷也又式羊切	Zhou1938
7114	w224a0202	搶	Middle_Chinese	qiāng	tsʰĭaŋ˥˩	七羊切	xp10	十	v2	拒也突也	Zhou1938
7115	w224a0203	匡	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	輔助也正也又姓風俗通云匡魯邑也句須爲之宰其後氏焉漢有匡衡<fanqie>去王切</fanqie>十三	Zhou1938
7116	w224a0301	邼	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	邑名〾說文曰河東聞喜郷也	Zhou1938
7117	w224a0302	筐	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	筐籠	Zhou1938
7118	w224a0303	䖱	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	海中大蝦	Zhou1938
7119	w224a0304	框	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	棺門	Zhou1938
7120	w224a0305	恇	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	怯也	Zhou1938
7121	w224a0306	劻	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	劻勷	Zhou1938
7122	w224a0307	𩬹	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	？鬤	Zhou1938
7123	w224a0308	洭	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	水名出桂陽含洭縣	Zhou1938
7124	w224a0401	軭	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	車戾	Zhou1938
7125	w224a0402	眶	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	目眶	Zhou1938
7126	w224a0403	䒰	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	草名	Zhou1938
7127	w224a0404	𩢼	Middle_Chinese	kuāng	kʰĭwaŋ˥˩	去王切	xp10	十	v2	耳曲	Zhou1938
7128	w224a0405	王	Middle_Chinese	wáng	ĭwaŋ˩	雨方切	xp10	十	v2	大也君也字林云三者天地人一貫三爲王天下所法又姓出太原琅邪周靈王太子晉之後北海陳留齊王田和之後東海出自姫姓髙平京兆魏信陵君之後天水東平新蔡新野山陽中山章武東萊河東者殷王子比千爲紂所害子孫以王者之後号曰王氏金城廣漢長沙堂邑河南共二十一望又漢複姓五氏左傳晉有樂王鮒小王桃甲賈執英賢傳云東莞有五王氏史記云出齊威王至建王五王之後風俗通云漢有中郎威王弼出自楚威王後漢有新豐令王史音<fanqie>雨方切</fanqie>又雨誑切四	Zhou1938
