ID	DOCULECT	CONCEPT	CONCEPTICON_ID	VALUE	SEGMENTS	STRUCTURE	COGIDS
851	Qiliqiao	bamboo hat	2160	tɯ⁴²mɯ³¹	t ɯ ⁴² + m ɯ ³¹	i n t + i n t	951 952
852	Yunlong	bamboo hat	2160	tsɯ⁵⁵se⁵⁵ɕɔ³¹mo³³tɯ²¹	ts ɯ ⁵⁵ + s e ⁵⁵ + ɕ ɔ ³¹ + m o ³³ + t ɯ ²¹	i n t + i n t + i n t + i n t + i n t	955 956 957 0 0
853	Xiangyun	bamboo hat	2160	tɯ̃⁴²mɔ⁴²	t ɯ̃ ∼ ⁴² + m ɔ ⁴²	i n c t + i n t	951 952
854	Luobenzhuo	bamboo hat	2160	mɯ̃⁵⁵qa⁵⁵	m ɯ̃ ∼ ⁵⁵ + q a ⁵⁵	i n c t + i n t	952 958
855	Zhoucheng	bamboo hat	2160	tɯ³²mɯ³¹tɯ⁴²	t ɯ ³² + m ɯ ³¹ + t ɯ ⁴²	i n t + i n t + i n t	951 952 1567
2827	Jianchuan	bark (of dog)	1206	pia⁴²	p i a ⁴²	i m n t	11
2828	Eryuan	bark (of dog)	1206	pia⁴²	p i a ⁴²	i m n t	11
2829	Heqing	bark (of dog)	1206	pia⁴²	p i a ⁴²	i m n t	11
2830	Lanping	bark (of dog)	1206	pia⁴²	p i a ⁴²	i m n t	11
2831	Qiliqiao	bark (of dog)	1206	pia⁴²	p i a ⁴²	i m n t	11
2832	Yunlong	bark (of dog)	1206	pia⁴²	p i a ⁴²	i m n t	11
2833	Xiangyun	bark (of dog)	1206	pia⁴²	p i a ⁴²	i m n t	11
2834	Luobenzhuo	bark (of dog)	1206	ʧua⁴⁴	ʧ u a ⁴⁴	i m n t	11
2835	Zhoucheng	bark (of dog)	1206	mɛ²¹	m ɛ ²¹	i n t	1568
4456	Jianchuan	barley	932	me⁵⁵sou²¹	m e ⁵⁵ + s o u ²¹	i n t + i n c t	12 13
4457	Eryuan	barley	932	mi³⁵zɔ²¹	m i ³⁵ + z ɔ ²¹	i n t + i n t	12 13
4458	Heqing	barley	932	mi⁵⁵zɔu³¹	m i ⁵⁵ + z ɔ u ³¹	i n t + i n c t	12 13
4459	Lanping	barley	932	me⁵⁵ʐao²¹	m e ⁵⁵ + ʐ a o ²¹	i n t + i n c t	12 13
4460	Qiliqiao	barley	932	mi³⁵sɔ²¹	m i ³⁵ + s ɔ ²¹	i n t + i n t	12 13
4461	Yunlong	barley	932	mi³⁵zɔ²¹	m i ³⁵ + z ɔ ²¹	i n t + i n t	12 13
4462	Xiangyun	barley	932	mi³⁵zo²¹	m i ³⁵ + z o ²¹	i n t + i n t	12 13
4463	Luobenzhuo	barley	932	mɯ̃⁵⁵ʐao³¹	m ɯ̃ ∼ ⁵⁵ + ʐ a o ³¹	i n c t + i n c t	12 13
4464	Zhoucheng	barley	932	mi³⁵zɔ³¹	m i ³⁵ + z ɔ ³¹	i n t + i n t	12 13
1162	Jianchuan	basin	915	pã²¹	p ã ∼ ²¹	i n c t	1012
1163	Eryuan	basin	915	pa³¹	p a ³¹	i n t	1012
1164	Heqing	basin	915	pã²¹	p ã ∼ ²¹	i n c t	1012
1165	Lanping	basin	915	pa²¹tɕi³³	p a ²¹ + tɕ i ³³	i n t + i n t	1012 1013
1166	Qiliqiao	basin	915	pa²¹	p a ²¹	i n t	1012
1167	Yunlong	basin	915	pa³¹	p a ³¹	i n t	1012
1168	Xiangyun	basin	915	pã³¹	p ã ∼ ³¹	i n c t	1012
1169	Luobenzhuo	basin	915	bɛ⁵⁵lu³¹qa⁵⁵	b ɛ ⁵⁵ + l u ³¹ + q a ⁵⁵	i n t + i n t + i n t	1012 1014 1015
1170	Zhoucheng	basin	915	pa³¹	p a ³¹	i n t	1012
4177	Jianchuan	bat	1793	po⁵⁵po⁴⁴tsɿ³³	p o ⁵⁵ + p o ⁴⁴ + ts ɿ ³³	i n t + i n t + i n t	702 703 704
4178	Eryuan	bat	1793	pɔ³⁵pɯ⁴⁴	p ɔ ³⁵ + p ɯ ⁴⁴	i n t + i n t	702 703
4179	Heqing	bat	1793	pɯ⁵⁵pɯ³³	p ɯ ⁵⁵ + p ɯ ³³	i n t + i n t	702 703
4180	Lanping	bat	1793	pu⁵⁵pu⁵⁵	p u ⁵⁵ + p u ⁵⁵	i n t + i n t	702 703
4181	Qiliqiao	bat	1793	po⁵⁵po⁴⁴	p o ⁵⁵ + p o ⁴⁴	i n t + i n t	702 703
4182	Yunlong	bat	1793	ʃɤ³³pu⁵⁵kɯ³¹	ʃ ɤ ³³ + p u ⁵⁵ + k ɯ ³¹	i n t + i n t + i n t	705 702 706
4183	Xiangyun	bat	1793	ɕɛ⁴⁴pɔ³⁵pou³³	ɕ ɛ ⁴⁴ + p ɔ ³⁵ + p o u ³³	i n t + i n t + i n c t	705 702 703
4184	Luobenzhuo	bat	1793	wɔ⁴⁴la⁴²	w ɔ ⁴⁴ + l a ⁴²	i n t + i n t	707 708
4185	Zhoucheng	bat	1793	se⁵⁵jɯ⁴⁴mɯ⁴⁴tsɿ³³	s e ⁵⁵ + j ɯ ⁴⁴ + m ɯ ⁴⁴ + ts ɿ ³³	i n t + i n t + i n t + i n t	705 1569 1570 1631
2782	Jianchuan	be sick,ill	1847	pɛ̃³¹/sɤ̃³¹	p ɛ̃ ∼ ³¹	i n c t	224
2783	Eryuan	be sick,ill	1847	pɛ³¹	p ɛ ³¹	i n t	224
2784	Heqing	be sick,ill	1847	pɛ̃³¹	p ɛ̃ ∼ ³¹	i n c t	224
2785	Lanping	be sick,ill	1847	sɔ̃⁴²/pæ̃⁴²	s ɔ̃ ∼ ⁴²	i n c t	225
2786	Qiliqiao	be sick,ill	1847	pɛ³¹	p ɛ ³¹	i n t	224
2787	Yunlong	be sick,ill	1847	pɛ³¹	p ɛ ³¹	i n t	224
2788	Xiangyun	be sick,ill	1847	pɛ̃³¹	p ɛ̃ ∼ ³¹	i n c t	224
2789	Luobenzhuo	be sick,ill	1847	sõ³¹	s õ ∼ ³¹	i n c t	225
2790	Zhoucheng	be sick,ill	1847	pɛ³¹	p ɛ ³¹	i n t	224
4501	Lanping	be sick,ill	1847	sɔ̃⁴²/pæ̃⁴²	p æ̃ ∼ ⁴²	i n c t	224
4502	Jianchuan	be sick,ill	1847	pɛ̃³¹/sɤ̃³¹	s ɤ̃ ∼ ³¹	i n c t	225
19	Jianchuan	bean	832	tɯ²¹	t ɯ ²¹	i n t	308
20	Eryuan	bean	832	tɯ³¹	t ɯ ³¹	i n t	308
21	Heqing	bean	832	tɯ³¹	t ɯ ³¹	i n t	308
22	Lanping	bean	832	tiɯ²¹	t i ɯ ²¹	i m n t	308
23	Qiliqiao	bean	832	tɯ³¹	t ɯ ³¹	i n t	308
24	Yunlong	bean	832	dɯ³¹	d ɯ ³¹	i n t	308
25	Xiangyun	bean	832	tou³¹	t o u ³¹	i n c t	308
26	Luobenzhuo	bean	832	dɯ⁴²	d ɯ ⁴²	i n t	308
27	Zhoucheng	bean	832	tɯ³¹	t ɯ ³¹	i n t	308
4060	Jianchuan	bear	1820	tɕĩ⁵⁵	tɕ ĩ ∼ ⁵⁵	i n c t	663
4061	Eryuan	bear	1820	tɕi³⁵	tɕ i ³⁵	i n t	663
4062	Heqing	bear	1820	tɕĩ³⁵	tɕ ĩ ∼ ³⁵	i n c t	663
4063	Lanping	bear	1820	tɕĩ⁵⁵	tɕ ĩ ∼ ⁵⁵	i n c t	663
4064	Qiliqiao	bear	1820	ɕo⁴²	ɕ o ⁴²	i n t	664
4065	Yunlong	bear	1820	tɕi³⁵	tɕ i ³⁵	i n t	663
4066	Xiangyun	bear	1820	tɕĩ³⁵	tɕ ĩ ∼ ³⁵	i n c t	663
4067	Luobenzhuo	bear	1820	tsẽ⁵⁵pu⁵⁵	ts ẽ ∼ ⁵⁵ + p u ⁵⁵	i n c t + i n t	663 665
4068	Zhoucheng	bear	1820	ɕo⁴²	ɕ o ⁴²	i n t	664
343	Jianchuan	beard,moustache	1165	u²¹	u ²¹	n t	833
344	Eryuan	beard,moustache	1165	u²¹	u ²¹	n t	833
345	Heqing	beard,moustache	1165	u²¹	u ²¹	n t	833
346	Lanping	beard,moustache	1165	wɔ²¹	w ɔ ²¹	i n t	833
347	Qiliqiao	beard,moustache	1165	u²¹	u ²¹	n t	833
348	Yunlong	beard,moustache	1165	wu²¹	w u ²¹	i n t	833
349	Xiangyun	beard,moustache	1165	u²¹	u ²¹	n t	833
350	Luobenzhuo	beard,moustache	1165	ɤ³¹	ɤ ³¹	n t	833
351	Zhoucheng	beard,moustache	1165	u²¹	u ²¹	n t	833
1270	Jianchuan	bed	1663	tsõũ²¹	ts õ ũ ²¹	i n c t	14
1271	Eryuan	bed	1663	tʂɔ³¹	tʂ ɔ ³¹	i n t	14
1272	Heqing	bed	1663	tsɔ̃ũ²¹	ts ɔ̃ ũ ²¹	i n c t	14
1273	Lanping	bed	1663	tsɔ³³	ts ɔ ³³	i n t	14
1274	Qiliqiao	bed	1663	tso²¹	ts o ²¹	i n t	14
1275	Yunlong	bed	1663	kʰɤ³¹	kʰ ɤ ³¹	i n t	15
1276	Xiangyun	bed	1663	pʰẽ³¹	pʰ ẽ ∼ ³¹	i n c t	16
1277	Luobenzhuo	bed	1663	ɴ̣³³tĩ³³ʧʰʊ³¹qʰã⁴²	ɴ ɴ̣ ∼ ³³ + t ĩ ∼ ³³ + ʧʰ ʊ ³¹ + qʰ ã ∼ ⁴²	i n c t + i n c t + i n t + i n c t	17 18 19 20
1278	Zhoucheng	bed	1663	tso²¹	ts o ²¹	i n t	14
4267	Jianchuan	bedbug	1949	pi⁵⁵sɿ⁵⁵	p i ⁵⁵ + s ɿ ⁵⁵	i n t + i n t	733 734
4268	Eryuan	bedbug	1949	tʂɤ⁴⁴ɕi⁴⁴	tʂ ɤ ⁴⁴ + ɕ i ⁴⁴	i n t + i n t	735 734
4269	Heqing	bedbug	1949	pi⁵⁵sɿ⁵⁵	p i ⁵⁵ + s ɿ ⁵⁵	i n t + i n t	733 734
4270	Lanping	bedbug	1949	pi⁴⁴sɛ⁴⁴	p i ⁴⁴ + s ɛ ⁴⁴	i n t + i n t	733 734
4271	Qiliqiao	bedbug	1949	tsɤ⁴⁴ɕi⁴⁴	ts ɤ ⁴⁴ + ɕ i ⁴⁴	i n t + i n t	735 734
4272	Yunlong	bedbug	1949	tsʰo³³pe³³kɛ³³lɤ³³	tsʰ o ³³ + p e ³³ + k ɛ ³³ + l ɤ ³³	i n t + i n t + i n t + i n t	1571 733 736 737
4273	Xiangyun	bedbug	1949	tɕɛ⁴⁴ɕi⁴⁴	tɕ ɛ ⁴⁴ + ɕ i ⁴⁴	i n t + i n t	735 734
4274	Luobenzhuo	bedbug	1949	tɕo⁵⁵ɕi⁵⁵	tɕ o ⁵⁵ + ɕ i ⁵⁵	i n t + i n t	735 734
4275	Zhoucheng	bedbug	1949	tsɤ⁴⁴ɕi⁴⁴	ts ɤ ⁴⁴ + ɕ i ⁴⁴	i n t + i n t	735 734
4222	Jianchuan	bee	665	fɤ̃⁵⁵	f ɤ̃ ∼ ⁵⁵	i n c t	21
4223	Eryuan	bee	665	tsɿ⁵⁵fɤ⁵⁵	ts ɿ ⁵⁵ + f ɤ ⁵⁵	i n t + i n t	22 21
4224	Heqing	bee	665	fɤ̃⁵⁵	f ɤ̃ ∼ ⁵⁵	i n c t	21
4225	Lanping	bee	665	fɯ̃⁵⁵	f ɯ̃ ∼ ⁵⁵	i n c t	21
4226	Qiliqiao	bee	665	fɤ⁵⁵	f ɤ ⁵⁵	i n t	21
4227	Yunlong	bee	665	tsɿ⁵⁵fɤ⁵⁵	ts ɿ ⁵⁵ + f ɤ ⁵⁵	i n t + i n t	22 21
4228	Xiangyun	bee	665	fɯ̃⁵⁵	f ɯ̃ ∼ ⁵⁵	i n c t	21
4229	Luobenzhuo	bee	665	tɕɛ̃⁵⁵ɴ̥ɴ̣⁵⁵	tɕ ɛ̃ ∼ ⁵⁵ + ɴ̥ ɴ̣ ∼ ⁵⁵	i n c t + i n c t	23 24
4230	Zhoucheng	bee	665	fɤ⁵⁵	f ɤ ⁵⁵	i n t	21
1603	Jianchuan	behind	1686	ɣɯ³³mi⁴²	ɣ ɯ ³³ + m i ⁴²	i n t + i n t	25 26
1604	Eryuan	behind	1686	ɣɯ³³pɔ³¹	ɣ ɯ ³³ + p ɔ ³¹	i n t + i n t	25 27
1605	Heqing	behind	1686	ɣɯ³³mi⁴²	ɣ ɯ ³³ + m i ⁴²	i n t + i n t	25 26
1606	Lanping	behind	1686	ɣɯ⁴⁴mi³³nɔ⁴⁴	ɣ ɯ ⁴⁴ + m i ³³ + n ɔ ⁴⁴	i n t + i n t + i n t	25 26 28
1607	Qiliqiao	behind	1686	ɔ²¹tɔ³⁵mi⁴⁴	ɔ ²¹ + t ɔ ³⁵ + m i ⁴⁴	n t + i n t + i n t	29 30 26
1608	Yunlong	behind	1686	dɔ³¹xɯ⁵⁵	d ɔ ³¹ + x ɯ ⁵⁵	i n t + i n t	31 32
1609	Xiangyun	behind	1686	ɣɯ³³sɛ̃²¹	ɣ ɯ ³³ + s ɛ̃ ∼ ²¹	i n t + i n c t	25 33
1610	Luobenzhuo	behind	1686	dɯ̃³¹xɯ̃³³	d ɯ̃ ∼ ³¹ + x ɯ̃ ∼ ³³	i n c t + i n c t	31 32
1611	Zhoucheng	behind	1686	ɣɯ³³tɔ³¹pe²¹	ɣ ɯ ³³ + t ɔ ³¹ + p e ²¹	i n t + i n t + i n t	25 30 1572
2530	Jianchuan	believe	1890	ɕĩ³¹	ɕ ĩ ∼ ³¹	i n c t	1264
2531	Eryuan	believe	1890	ɕi³¹	ɕ i ³¹	i n t	1264
2532	Heqing	believe	1890	ɕʰĩ³¹	ɕʰ ĩ ∼ ³¹	i n c t	1264
2533	Lanping	believe	1890	ɕĩɛ̃⁴²	ɕ i ɛ̃ ∼ ⁴²	i m n c t	1264
2534	Qiliqiao	believe	1890	ɕa³³ɕɯ⁵⁵	ɕ a ³³ + ɕ ɯ ⁵⁵	i n t + i n t	1264 1265
2535	Yunlong	believe	1890	ɕi³¹	ɕ i ³¹	i n t	1264
2536	Xiangyun	believe	1890	ɕɛ⁴²	ɕ ɛ ⁴²	i n t	1264
2537	Luobenzhuo	believe	1890	da³¹sæ̃⁴²	d a ³¹ + s æ̃ ∼ ⁴²	i n t + i n c t	1266 1264
2538	Zhoucheng	believe	1890	ɕi³¹	ɕ i ³¹	i n t	1264
397	Jianchuan	belly,stomach	1251	fɤ⁴⁴	f ɤ ⁴⁴	i n t	34
398	Eryuan	belly,stomach	1251	fɤ⁴⁴	f ɤ ⁴⁴	i n t	34
399	Heqing	belly,stomach	1251	fɤ⁴⁴	f ɤ ⁴⁴	i n t	34
400	Lanping	belly,stomach	1251	ʐɛ³¹kʰu³³	ʐ ɛ ³¹ + kʰ u ³³	i n t + i n t	35 36
401	Qiliqiao	belly,stomach	1251	fɤ⁴⁴	f ɤ ⁴⁴	i n t	34
402	Yunlong	belly,stomach	1251	fɤ⁴⁴	f ɤ ⁴⁴	i n t	34
403	Xiangyun	belly,stomach	1251	fɤ⁴⁴	f ɤ ⁴⁴	i n t	34
404	Luobenzhuo	belly,stomach	1251	ʐa⁴⁴	ʐ a ⁴⁴	i n t	35
405	Zhoucheng	belly,stomach	1251	fɤ⁴⁴	f ɤ ⁴⁴	i n t	34
2863	Jianchuan	big	1202	tou⁴²	t o u ⁴²	i n c t	37
2864	Eryuan	big	1202	tɔ³¹	t ɔ ³¹	i n t	37
2865	Heqing	big	1202	tɔu⁴²	t ɔ u ⁴²	i n c t	37
2866	Lanping	big	1202	to³¹	t o ³¹	i n t	37
2867	Qiliqiao	big	1202	tɔ³¹	t ɔ ³¹	i n t	37
2868	Yunlong	big	1202	dao³¹	d a o ³¹	i n c t	37
2869	Xiangyun	big	1202	tɔu²¹	t ɔ u ²¹	i n c t	37
2870	Luobenzhuo	big	1202	ʈao⁴⁴	ʈ a o ⁴⁴	i n c t	37
2871	Zhoucheng	big	1202	tɔ³¹	t ɔ ³¹	i n t	37
4123	Jianchuan	bird	937	tsou⁴⁴tsɿ³³	ts o u ⁴⁴ + ts ɿ ³³	i n c t + i n t	38 39
4124	Eryuan	bird	937	tsɔ⁵⁵	ts ɔ ⁵⁵	i n t	38
4125	Heqing	bird	937	tsou⁴⁴tsɿ³³	ts o u ⁴⁴ + ts ɿ ³³	i n c t + i n t	38 39
4126	Lanping	bird	937	tsu⁵⁵tsɿ⁵⁵	ts u ⁵⁵ + ts ɿ ⁵⁵	i n t + i n t	38 39
4127	Qiliqiao	bird	937	tso⁴⁴	ts o ⁴⁴	i n t	38
4128	Yunlong	bird	937	tsu⁴⁴	ts u ⁴⁴	i n t	38
4129	Xiangyun	bird	937	tsɔ⁴⁴	ts ɔ ⁴⁴	i n t	38
4130	Luobenzhuo	bird	937	tsuɔ⁵⁵	ts u ɔ ⁵⁵	i m n t	38
4131	Zhoucheng	bird	937	tso⁴⁴	ts o ⁴⁴	i n t	38
1630	Jianchuan	bite	1403	ŋa⁴⁴	ŋ a ⁴⁴	i n t	1121
1631	Eryuan	bite	1403	ŋa⁴⁴	ŋ a ⁴⁴	i n t	1121
1632	Heqing	bite	1403	ŋa⁴⁴	ŋ a ⁴⁴	i n t	1121
1633	Lanping	bite	1403	ŋa⁴⁴	ŋ a ⁴⁴	i n t	1121
1634	Qiliqiao	bite	1403	ŋa⁴⁴	ŋ a ⁴⁴	i n t	1121
1635	Yunlong	bite	1403	ŋa⁴⁴	ŋ a ⁴⁴	i n t	1121
1636	Xiangyun	bite	1403	ŋa⁴⁴	ŋ a ⁴⁴	i n t	1121
1637	Luobenzhuo	bite	1403	ɴã⁵⁵	ɴ ã ∼ ⁵⁵	i n c t	1121
1638	Zhoucheng	bite	1403	ŋa⁴⁴	ŋ a ⁴⁴	i n t	1121
3385	Jianchuan	bitter	887	kʰu³³	kʰ u ³³	i n t	40
3386	Eryuan	bitter	887	kʰu³³	kʰ u ³³	i n t	40
3387	Heqing	bitter	887	kʰu³³	kʰ u ³³	i n t	40
3388	Lanping	bitter	887	kʰu⁴⁴	kʰ u ⁴⁴	i n t	40
3389	Qiliqiao	bitter	887	kʰu³³	kʰ u ³³	i n t	40
3390	Yunlong	bitter	887	kʰu³³	kʰ u ³³	i n t	40
3391	Xiangyun	bitter	887	kʰu³³	kʰ u ³³	i n t	40
3392	Luobenzhuo	bitter	887	qʰɤ³³	qʰ ɤ ³³	i n t	40
3393	Zhoucheng	bitter	887	kʰu³³	kʰ u ³³	i n t	40
3115	Jianchuan	black	163	xɯ⁴⁴	x ɯ ⁴⁴	i n t	41
3116	Eryuan	black	163	xɯ⁴⁴	x ɯ ⁴⁴	i n t	41
3117	Heqing	black	163	xɯ⁴⁴	x ɯ ⁴⁴	i n t	41
3118	Lanping	black	163	xɯ⁴⁴	x ɯ ⁴⁴	i n t	41
3119	Qiliqiao	black	163	xɯ⁴⁴	x ɯ ⁴⁴	i n t	41
3120	Yunlong	black	163	xɯ⁴⁴	x ɯ ⁴⁴	i n t	41
3121	Xiangyun	black	163	xou⁴⁴	x o u ⁴⁴	i n c t	41
3122	Luobenzhuo	black	163	xɯ⁵⁵	x ɯ ⁵⁵	i n t	41
3123	Zhoucheng	black	163	xɯ⁴⁴	x ɯ ⁴⁴	i n t	41
460	Jianchuan	blood	946	sua⁴⁴	s u a ⁴⁴	i m n t	42
461	Eryuan	blood	946	sua⁴⁴	s u a ⁴⁴	i m n t	42
462	Heqing	blood	946	sʰua⁴⁴	sʰ u a ⁴⁴	i m n t	42
463	Lanping	blood	946	sua⁴⁴	s u a ⁴⁴	i m n t	42
464	Qiliqiao	blood	946	ʃua⁴⁴	ʃ u a ⁴⁴	i m n t	42
465	Yunlong	blood	946	sua⁴⁴	s u a ⁴⁴	i m n t	42
466	Xiangyun	blood	946	sua⁴⁴	s u a ⁴⁴	i m n t	42
467	Luobenzhuo	blood	946	sua⁵⁵	s u a ⁵⁵	i m n t	42
468	Zhoucheng	blood	946	sua⁴⁴	s u a ⁴⁴	i m n t	42
1666	Jianchuan	blow	175	pʰɯ⁵⁵	pʰ ɯ ⁵⁵	i n t	43
1667	Eryuan	blow	175	pʰɯ⁵⁵	pʰ ɯ ⁵⁵	i n t	43
1668	Heqing	blow	175	pʰɯ⁵⁵	pʰ ɯ ⁵⁵	i n t	43
1669	Lanping	blow	175	pʰu⁵⁵	pʰ u ⁵⁵	i n t	43
1670	Qiliqiao	blow	175	pʰɯ⁵⁵	pʰ ɯ ⁵⁵	i n t	43
1671	Yunlong	blow	175	pʰɯ⁵⁵	pʰ ɯ ⁵⁵	i n t	43
1672	Xiangyun	blow	175	pʰou⁵⁵	pʰ o u ⁵⁵	i n c t	43
1673	Luobenzhuo	blow	175	pʰɯ⁴⁴	pʰ ɯ ⁴⁴	i n t	43
1674	Zhoucheng	blow	175	pʰɯ⁵⁵	pʰ ɯ ⁵⁵	i n t	43
3088	Jianchuan	blue	837	tɕʰɛ̃⁵⁵/piɛ⁴⁴	tɕʰ ɛ̃ ∼ ⁵⁵	i n c t	1363
3089	Eryuan	blue	837	tɕʰɛ⁵⁵	tɕʰ ɛ ⁵⁵	i n t	1363
3090	Heqing	blue	837	tɕʰɛ̃⁵⁵/piɛ⁴⁴	tɕʰ ɛ̃ ∼ ⁵⁵	i n c t	1363
3091	Lanping	blue	837	tɕʰɛ̃⁵⁵	tɕʰ ɛ̃ ∼ ⁵⁵	i n c t	1363
3092	Qiliqiao	blue	837	tsʰɛ⁵⁵	tsʰ ɛ ⁵⁵	i n t	1363
3093	Yunlong	blue	837	tɕʰɛ⁵⁵	tɕʰ ɛ ⁵⁵	i n t	1363
3094	Xiangyun	blue	837	tɕʰɛ̃⁵⁵	tɕʰ ɛ̃ ∼ ⁵⁵	i n c t	1363
3095	Luobenzhuo	blue	837	tɕʰã⁴⁴	tɕʰ ã ∼ ⁴⁴	i n c t	1363
3096	Zhoucheng	blue	837	tɕʰɛ⁵⁵	tɕʰ ɛ ⁵⁵	i n t	1363
3268	Jianchuan	blunt (knife)	379	tua³¹	t u a ³¹	i m n t	1384
3269	Eryuan	blunt (knife)	379	tua³¹	t u a ³¹	i m n t	1384
3270	Heqing	blunt (knife)	379	tua³¹	t u a ³¹	i m n t	1384
3271	Lanping	blunt (knife)	379	tɯ²¹	t ɯ ²¹	i n t	1384
3272	Qiliqiao	blunt (knife)	379	ji³¹mu³³	j i ³¹ + m u ³³	i n t + i n t	1385 1386
3273	Yunlong	blunt (knife)	379	tua³¹	t u a ³¹	i m n t	1384
3274	Xiangyun	blunt (knife)	379	tue³³	t u e ³³	i m n t	1384
3275	Luobenzhuo	blunt (knife)	379	ʈɛ⁵⁵	ʈ ɛ ⁵⁵	i n t	1384
3276	Zhoucheng	blunt (knife)	379	ji³¹mu³³	j i ³¹ + m u ³³	i n t + i n t	1385 1386
244	Jianchuan	body	1480	tsʰɛ̃⁵⁵kʰɯ³¹	tsʰ ɛ̃ ∼ ⁵⁵ + kʰ ɯ ³¹	i n c t + i n t	807 808
245	Eryuan	body	1480	tsʰɿ⁵⁵kɯ³¹	tsʰ ɿ ⁵⁵ + k ɯ ³¹	i n t + i n t	807 808
246	Heqing	body	1480	tsʰɿ⁵⁵kɯ³¹	tsʰ ɿ ⁵⁵ + k ɯ ³¹	i n t + i n t	807 808
247	Lanping	body	1480	tsʰɯ̃⁵⁵kɯ²¹	tsʰ ɯ̃ ∼ ⁵⁵ + k ɯ ²¹	i n c t + i n t	807 808
248	Qiliqiao	body	1480	tsʰɿ⁵⁵kɯ³¹	tsʰ ɿ ⁵⁵ + k ɯ ³¹	i n t + i n t	807 808
249	Yunlong	body	1480	tsʰɿ⁵⁵kɯ³¹	tsʰ ɿ ⁵⁵ + k ɯ ³¹	i n t + i n t	807 808
250	Xiangyun	body	1480	tsʰɛ̃⁵⁵kou³¹	tsʰ ɛ̃ ∼ ⁵⁵ + k o u ³¹	i n c t + i n c t	807 808
251	Luobenzhuo	body	1480	tɕʰi⁵⁵kɯ⁴⁴	tɕʰ i ⁵⁵ + k ɯ ⁴⁴	i n t + i n t	807 808
252	Zhoucheng	body	1480	tsʰɿ⁵⁵kɯ³¹	tsʰ ɿ ⁵⁵ + k ɯ ³¹	i n t + i n t	807 808
2134	Jianchuan	boil (water)	792	xua⁴⁴	x u a ⁴⁴	i m n t	44
2135	Eryuan	boil (water)	792	xua⁴⁴	x u a ⁴⁴	i m n t	44
2136	Heqing	boil (water)	792	xua⁴⁴	x u a ⁴⁴	i m n t	44
2137	Lanping	boil (water)	792	xua⁴⁴	x u a ⁴⁴	i m n t	44
2138	Qiliqiao	boil (water)	792	xua⁴⁴	x u a ⁴⁴	i m n t	44
2139	Yunlong	boil (water)	792	xua⁴⁴	x u a ⁴⁴	i m n t	44
2140	Xiangyun	boil (water)	792	xua⁴⁴	x u a ⁴⁴	i m n t	44
2141	Luobenzhuo	boil (water)	792	χua⁴⁴	χ u a ⁴⁴	i m n t	44
2142	Zhoucheng	boil (water)	792	xua⁴⁴	x u a ⁴⁴	i m n t	44
451	Jianchuan	bone	1394	kua⁴⁴tɯ²¹	k u a ⁴⁴ + t ɯ ²¹	i m n t + i n t	45 46
452	Eryuan	bone	1394	kua⁴⁴tɯ²¹	k u a ⁴⁴ + t ɯ ²¹	i m n t + i n t	45 46
453	Heqing	bone	1394	kua⁴⁴tɯ²¹	k u a ⁴⁴ + t ɯ ²¹	i m n t + i n t	45 46
454	Lanping	bone	1394	kua⁴⁴tse⁴⁴	k u a ⁴⁴ + ts e ⁴⁴	i m n t + i n t	45 47
455	Qiliqiao	bone	1394	kua⁴⁴tɯ²¹	k u a ⁴⁴ + t ɯ ²¹	i m n t + i n t	45 46
456	Yunlong	bone	1394	kua⁴⁴tɯ²¹	k u a ⁴⁴ + t ɯ ²¹	i m n t + i n t	45 46
457	Xiangyun	bone	1394	kua⁴⁴tou²¹	k u a ⁴⁴ + t o u ²¹	i m n t + i n c t	45 46
458	Luobenzhuo	bone	1394	qua⁵⁵tsɛ⁴⁴	q u a ⁵⁵ + ts ɛ ⁴⁴	i m n t + i n t	45 47
459	Zhoucheng	bone	1394	kua⁴⁴tɯ²¹	k u a ⁴⁴ + t ɯ ²¹	i m n t + i n t	45 46
1369	Jianchuan	book	963	sɤ⁵⁵tsʰuɛ⁴⁴	s ɤ ⁵⁵ + tsʰ u ɛ ⁴⁴	i n t + i m n t	1075 1076
1370	Eryuan	book	963	sɤ³⁵tsʰuɛ⁴⁴	s ɤ ³⁵ + tsʰ u ɛ ⁴⁴	i n t + i m n t	1075 1076
1371	Heqing	book	963	suɔ³⁵tɕʰuɛ⁴⁴	s u ɔ ³⁵ + tɕʰ u ɛ ⁴⁴	i m n t + i m n t	1075 1076
1372	Lanping	book	963	sɿ⁴⁴tɕʰuɛ³³	s ɿ ⁴⁴ + tɕʰ u ɛ ³³	i n t + i m n t	1075 1076
1373	Qiliqiao	book	963	sɿ³⁵ʧʰuɛ⁴⁴	s ɿ ³⁵ + ʧʰ u ɛ ⁴⁴	i n t + i m n t	1075 1076
1374	Yunlong	book	963	ʃɤ³⁵tsʰuɛ⁴⁴	ʃ ɤ ³⁵ + tsʰ u ɛ ⁴⁴	i n t + i m n t	1075 1076
1375	Xiangyun	book	963	sɤ³⁵tɕʰuɛ⁴⁴	s ɤ ³⁵ + tɕʰ u ɛ ⁴⁴	i n t + i m n t	1075 1076
1376	Luobenzhuo	book	963	su³³pɯ³¹	s u ³³ + p ɯ ³¹	i n t + i n t	1075 1077
