ID	CHARACTER	SIMPLIFIED_CHARACTER	PINYIN	DOCULECT	DOCULECT_IN_SOURCE	READING	SEGMENTS	CONTEXT	CONCEPT	COGNATE_CLASS
4912	申	申	shēn	Middle_Chinese	MC	syin	ɕ i n /¹	i n c t	9th earthly branch	2457
4913	申	申	shēn	Old_Chinese	OC	*l̥in {*l̥i[n]}	l̥ i n	i n c	9th earthly branch	2457
4646	壬	壬	rén	Middle_Chinese	MC	nyim	ɲ i m /¹	i n c t	9th heavenly stem	2324
4647	壬	壬	rén	Old_Chinese	OC	*nəm {*n[ə]m}	n ə m	i n c	9th heavenly stem	2324
6284	解	解	xiè	Middle_Chinese	MC	hɛX	ɣ ɛ /²	i n t	=懈 lazy	3144
6285	解	解	xiè	Old_Chinese	OC	*N-kˁreʔ	/N kˤ r e ʔ	p i m n C	=懈 lazy	3144
1289	耳	耳	ěr	Middle_Chinese	MC	nyiX	ɲ i /²	i n t	=而已 “that’s all”	645
1290	耳	耳	ěr	Old_Chinese	OC	*nəʔ	n ə ʔ	i n C	=而已 “that’s all”	645
4990	蓍	蓍	shī	Middle_Chinese	MC	syij	ɕ i j /¹	i n c t	Achillea (?)	2497
4991	蓍	蓍	shī	Old_Chinese	OC	*s-kij	s k i j	p i n c	Achillea (?)	2497
6440	藚	藚	xù	Middle_Chinese	MC	zjowk	z j o kʷ /⁴	i m n c t	Alisma plantago	3222
6441	藚	藚	xù	Old_Chinese	OC	*sə.lok	s ə l o k	P N i n c	Alisma plantago	3222
2946	韭	韭	jiǔ	Middle_Chinese	MC	kjuwX	k j u w /²	i m n c t	Allium	1474
2947	韭	韭	jiǔ	Old_Chinese	OC	*s.kuʔ {*s.[k](r)uʔ}	s k u ʔ	P i n C	Allium	1474
6504	薰	薰	xūn	Middle_Chinese	MC	xjun	x j u n /¹	i m n c t	Allium	3254
6505	薰	薰	xūn	Old_Chinese	OC	*qʰun {*qʰu[n]}	qʰ u n	i n c	Allium	3254
6506	葷	荤	xūn	Middle_Chinese	MC	xjun	x j u n /¹	i m n c t	Allium	3255
6507	葷	荤	xūn	Old_Chinese	OC	*qʰun {*qʰu[n]}	qʰ u n	i n c	Allium	3255
5824	蔚	蔚	wèi	Middle_Chinese	MC	ʔjwɨjH	ʔ ɥ ɨ j /³	i m n c t	Artemisia	2914
5825	蔚	蔚	wèi	Old_Chinese	OC	*ʔut-s	ʔ u t s	i n c S	Artemisia	2914
6230	蕭	萧	xiāo	Middle_Chinese	MC	sew	s e w /¹	i n c t	Artemisia	3117
6231	蕭	萧	xiāo	Old_Chinese	OC	*sˁiw	sˤ i w	i n c	Artemisia	3117
7208	蔚	蔚	yù	Middle_Chinese	MC	ʔjut	ʔ j u t /⁴	i m n c t	Artemisia	3606
7209	蔚	蔚	yù	Old_Chinese	OC	*ʔut	ʔ u t	i n c	Artemisia	3606
11	艾	艾	ài	Middle_Chinese	MC	ngajH	ŋ a j /³	i n c t	Artemisia; moxa	6
12	艾	艾	ài	Old_Chinese	OC	*C.ŋˁat-s {*C.ŋˁa[t]-s}	/C ŋˤ a t s	P i n c S	Artemisia; moxa	6
3730	茆	茆	mǎo	Middle_Chinese	MC	mæwX	m æ w /²	i n c t	Brasenia	1866
3731	茆	茆	mǎo	Old_Chinese	OC	*mˁruʔ	mˤ r u ʔ	i m n C	Brasenia	1866
1407	祓	祓	fèi	Middle_Chinese	MC	phjut	pʰ j u t /⁴	i m n c t	CHECK	704
1408	祓	祓	fèi	Old_Chinese	OC	*pʰut	pʰ u t	i n c	CHECK	704
6726	夭	夭	yāo	Middle_Chinese	MC	ʔjew	ʔ j e w /¹	i m n c t	CHECK	3365
6727	夭	夭	yāo	Old_Chinese	OC	*ʔaw {*[ʔ](r)aw}	ʔ a w	i n c	CHECK	3365
8080	梓	梓	zǐ	Middle_Chinese	MC	tsiX	ts i /²	i n t	Catalpa	4042
8081	梓	梓	zǐ	Old_Chinese	OC	*tsəʔ {*[ts]əʔ}	ts ə ʔ	i n C	Catalpa	4042
3936	畮	畮	mǔ	Middle_Chinese	MC	muwX	m u w /²	i n c t	Chinese acre	1969
3937	畮	畮	mǔ	Old_Chinese	OC	*məʔ	m ə ʔ	i n C	Chinese acre	1969
3938	畝	亩	mǔ	Middle_Chinese	MC	muwX	m u w /²	i n c t	Chinese acre	1970
3939	畝	亩	mǔ	Old_Chinese	OC	*məʔ (‹ *mˁoʔ?)	m ə ʔ	i n C	Chinese acre	1970
573	程	程	chéng	Middle_Chinese	MC	drjeng	ɖ j e ŋ /¹	i m n c t	Chéng (a surname)	287
574	程	程	chéng	Old_Chinese	OC	*C.lreŋ	/C l r e ŋ	P i m n c	Chéng (a surname)	287
4924	嬸	婶	shěn	Middle_Chinese	MC	syimX	ɕ i m /²	i n c t	FaYBrWi	2463
4238	馮	冯	píng	Middle_Chinese	MC	bjuwng	b j u ŋʷ /¹	i m n c t	Féng (surname)	2120
4239	馮	冯	píng	Old_Chinese	OC	*Cə.bəŋ {*[Cə.b]əŋ}	/C ə b ə ŋ	P N i n c	Féng (surname)	2120
1059	帝	帝	dì	Middle_Chinese	MC	tejH	t e j /³	i n c t	God	530
1060	帝	帝	dì	Old_Chinese	OC	*tˁek-s	tˤ e k s	i n c S	God	530
6816	台	台	yí	Middle_Chinese	MC	yi	j i /¹	i n t	I, me	3410
6817	台	台	yí	Old_Chinese	OC	*lə	l ə	i n	I, me	3410
5896	吾	吾	wú	Middle_Chinese	MC	ngu	ŋ u /¹	i n t	I, my	2950
5897	吾	吾	wú	Old_Chinese	OC	*ŋˁa	ŋˤ a	i n	I, my	2950
6604	言	言	yán	Middle_Chinese	MC	ngjon	ŋ j o n /¹	i m n c t	I, we	3304
6605	言	言	yán	Old_Chinese	OC	*ŋan {*ŋa[n]}	ŋ a n	i n c	I, we	3304
7168	予	予	yú	Middle_Chinese	MC	yo	j o /¹	i n t	I, we	3586
7169	予	予	yú	Old_Chinese	OC	*laʔ	l a ʔ	i n c	I, we	3586
7692	朕	朕	zhèn	Middle_Chinese	MC	drimX	ɖ i m /²	i n c t	I, we, our	3848
7693	朕	朕	zhèn	Old_Chinese	OC	*lrəmʔ	l r ə m ʔ	i m n c C	I, we, our	3848
7796	茝	茝	zhǐ	Middle_Chinese	MC	tsyiX	tɕ i /²	i n t	Iris	3900
7797	茝	茝	zhǐ	Old_Chinese	OC	*t-qəʔ	t ← q ə ʔ	t ← i n C	Iris	3900
2864	晉	晋	jìn	Middle_Chinese	MC	tsinH	ts i n /³	i n c t	Jìn (place name)	1433
2865	晉	晋	jìn	Old_Chinese	OC	*tsin-s {*tsi[n]-s}	ts i n s	i n c S	Jìn (place name)	1433
6348	荇	荇	xìng	Middle_Chinese	MC	hængX	ɣ æ ŋ /²	i n c t	Limnanthemum nymphoides	3176
6349	荇	荇	xìng	Old_Chinese	OC	*ɡˁraŋʔ {*[ɡ]ˁraŋʔ}	gˤ r a ŋ ʔ	i m n c C	Limnanthemum nymphoides	3176
2958	舅	舅	jiù	Middle_Chinese	MC	gjuwX	g j u w /²	i m n c t	MoBr	1480
2959	舅	舅	jiù	Old_Chinese	OC	*ɡuʔ {*[ɡ](r)uʔ}	g u ʔ	i n C	MoBr	1480
5194	黍	黍	shǔ	Middle_Chinese	MC	syoX	ɕ o /²	i n t	Panicum miliaceum (glutinous)	2599
5195	黍	黍	shǔ	Old_Chinese	OC	*s-tʰaʔ	s tʰ a ʔ	p i n c	Panicum miliaceum (glutinous)	2599
3726	昴	昴	mǎo	Middle_Chinese	MC	mæwX	m æ w /²	i n c t	Pleiades	1864
3727	昴	昴	mǎo	Old_Chinese	OC	*mˁruʔ	mˤ r u ʔ	i m n C	Pleiades	1864
4466	秦	秦	qín	Middle_Chinese	MC	dzin	dz i n /¹	i n c t	Qín (place name)	2234
4467	秦	秦	qín	Old_Chinese	OC	*dzin {*[dz]i[n]}	dz i n	i n c	Qín (place name)	2234
8070	粢	粢	zī	Middle_Chinese	MC	tsij	ts i j /¹	i n c t	Setaria italica	4037
8071	粢	粢	zī	Old_Chinese	OC	*tsij {*[ts]ij}	ts i j	i n c	Setaria italica	4037
4947	甥	甥	shēng	Middle_Chinese	MC	sræng	ʂ æ ŋ /¹	i n c t	SiSo or SiDa; DaHu	2475
4948	甥	甥	shēng	Old_Chinese	OC	*s.reŋ	s r e ŋ	P i n c	SiSo or SiDa; DaHu	2475
2231	槐	槐	huái	Middle_Chinese	MC	hwɛj	ɣ w ɛ j /¹	i m n c t	Sophora	1116
2232	槐	槐	huái	Old_Chinese	OC	*ɡˁ‹r›uj {*[ɡ]ˁ‹r›uj}	gˤ r/‹r› u j	i m n c	Sophora	1116
2235	槐	槐	huái	Middle_Chinese	MC	hwoj	ɣ w o j /¹	i m n c t	Sophora	1118
2236	槐	槐	huái	Old_Chinese	OC	*ɡˁuj {*[ɡ]ˁuj}	gˤ u j	i n c	Sophora	1118
3400	糲	粝	lì	Middle_Chinese	MC	ljejH	l j e j /³	i m n c t	Unhusked but not polished grain.	1701
3401	糲	粝	lì	Old_Chinese	OC	*rat-s {*([m]ə-)rat-s}	r a t s	i n c S	Unhusked but not polished grain.	1701
1021	氐	氐	dī	Middle_Chinese	MC	tej	t e j /¹	i n c t	Western tribes	511
1022	氐	氐	dī	Old_Chinese	OC	*tˁij	tˤ i j	i n c	Western tribes	511
6166	襄	襄	xiāng	Middle_Chinese	MC	sjang	s j a ŋ /¹	i m n c t	Xiāng (personal name)	3085
6167	襄	襄	xiāng	Old_Chinese	OC	*s-naŋ	s n a ŋ	p i n c	Xiāng (personal name)	3085
6894	藙	藙	yì	Middle_Chinese	MC	ngjɨjH	ŋ j ɨ j /³	i m n c t	Zanthoxylum (Sichuan pepper)	3449
6895	藙	藙	yì	Old_Chinese	OC	*ŋət-s {*[ŋ]ə[t]-s}	ŋ ə t s	i n c S	Zanthoxylum (Sichuan pepper)	3449
7896	周	周	zhōu	Middle_Chinese	MC	tsyuw	tɕ u w /¹	i n c t	Zhōu (dynasty and place)	3950
7897	周	周	zhōu	Old_Chinese	OC	*tiw	t i w	i n c	Zhōu (dynasty and place)	3950
1869	關	关	guān	Middle_Chinese	MC	kwæn	k w æ n /¹	i m n c t	[bird’s cry]	935
1870	關	关	guān	Old_Chinese	OC	*kˁron {*[k]ˁro[n]}	kˤ r o n	i m n c	[bird’s cry]	935
2982	且	且	jū	Middle_Chinese	MC	tsjo	ts j o /¹	i m n t	[final particle]	1492
2983	且	且	jū	Old_Chinese	OC	*tsa	ts a	i n	[final particle]	1492
7024	罃	罃	yīng	Middle_Chinese	MC	ʔɛng	ʔ ɛ ŋ /¹	i n c t	[in proper name]	3514
7025	罃	罃	yīng	Old_Chinese	OC	*ʔˁreŋ {*[ʔ]ˁreŋ}	ʔˤ r e ŋ	i m n c	[in proper name]	3514
6550	邪	邪	yá	Middle_Chinese	MC	yæ	j æ /¹	i n t	[interrogative particle]	3277
6551	邪	邪	yá	Old_Chinese	OC	*ɢa {*[ɢ](r)A}	ɢ a	i n	[interrogative particle]	3277
2215	華	华	huà	Middle_Chinese	MC	hwæH	ɣ w æ /³	i m n t	[name of a mountain]	1108
2216	華	华	huà	Old_Chinese	OC	*ɢʷˁra-s {*[ɢ]ʷˁra-s}	ɢʷˤ r a s	i m n S	[name of a mountain]	1108
7640	者	者	zhě	Middle_Chinese	MC	tsyæX	tɕ æ /²	i n t	[nominalizing particle]	3822
7641	者	者	zhě	Old_Chinese	OC	*taʔ {*tAʔ}	t a ʔ	i n c	[nominalizing particle]	3822
4332	蟣	虮	qí	Middle_Chinese	MC	gjɨj	g j ɨ j /¹	i m n c t	[not in GSR:] leech	2167
4333	蟣	虮	qí	Old_Chinese	OC	*C.ɡəj {*C.[ɡ]əj}	/C g ə j	P i n c	[not in GSR:] leech	2167
17	鞌	鞌	ān	Middle_Chinese	MC	ʔan	ʔ a n /¹	i n c t	[place name]	9
18	鞌	鞌	ān	Old_Chinese	OC	*ʔˁan {*[ʔ]ˁa[n]}	ʔˤ a n	i n c	[place name]	9
19	鞍	鞍	ān	Middle_Chinese	MC	ʔan	ʔ a n /¹	i n c t	[place name]	10
20	鞍	鞍	ān	Old_Chinese	OC	*ʔˁan {*[ʔ]ˁa[n]}	ʔˤ a n	i n c	[place name]	10
45	巴	巴	bā	Middle_Chinese	MC	pæ	p æ /¹	i n t	[place name]	23
46	巴	巴	bā	Old_Chinese	OC	*pˁra	pˤ r a	i m n	[place name]	23
185	邲	邲	bì	Middle_Chinese	MC	bit	b i t /⁴	i n c t	[place name]	93
186	邲	邲	bì	Old_Chinese	OC	*brit {*[b]ri[t]}	br i t	i n c	[place name]	93
199	邲	邲	bì	Middle_Chinese	MC	bjit	b j i t /⁴	i m n c t	[place name]	100
200	邲	邲	bì	Old_Chinese	OC	*bit {*[b]i[t]}	b i t	i n c	[place name]	100
7054	郢	郢	yǐng	Middle_Chinese	MC	yengX	j e ŋ /²	i n c t	[place name]	3529
7055	郢	郢	yǐng	Old_Chinese	OC	*leŋʔ	l e ŋ ʔ	i n c C	[place name]	3529
3912	貉	貉	mò	Middle_Chinese	MC	mæk	m æ k /⁴	i n c t	a Northern tribe	1957
3913	貉	貉	mò	Old_Chinese	OC	*mˁrak	mˤ r a k	i m n c	a Northern tribe	1957
7326	媛	媛	yuàn	Middle_Chinese	MC	hjwenH	ɣ ɥ e n /³	i m n c t	a beauty	3665
7327	媛	媛	yuàn	Old_Chinese	OC	*ɢʷran-s {*[ɢ]ʷra[n]-s}	ɢʷ r a n s	i m n c S	a beauty	3665
2187	鳸	鳸	hù	Middle_Chinese	MC	huX	ɣ u /²	i n t	a bird resembling a quail	1094
2188	鳸	鳸	hù	Old_Chinese	OC	*m-qʷˁaʔ	m qʷˤ a ʔ	p i n c	a bird resembling a quail	1094
6098	銜	衔	xián	Middle_Chinese	MC	hæm	ɣ æ m /¹	i n c t	a bit; hold in the mouth	3051
6099	銜	衔	xián	Old_Chinese	OC	*Cə.ɡˁram {*Cə.[ɡ]ˁr[a]m}	/C ə gˤ r a m	P N i m n c	a bit; hold in the mouth	3051
449	秅	秅	chá	Middle_Chinese	MC	dræ	ɖ æ /¹	i n t	a certain number of sheaves of grain	225
450	秅	秅	chá	Old_Chinese	OC	*dˁra {*[d]ˁra}	dˤ r a	i i n	a certain number of sheaves of grain	225
2661	姜	姜	jiāng	Middle_Chinese	MC	kjang	k j a ŋ /¹	i m n c t	a family name	1331
2662	姜	姜	jiāng	Old_Chinese	OC	*C.qaŋ	/C q a ŋ	P i n c	a family name	1331
7142	盂	盂	yú	Middle_Chinese	MC	hju	ɣ j u /¹	i m n t	a formation of a hunting party	3573
7143	盂	盂	yú	Old_Chinese	OC	*ɢʷa {*[ɢ]ʷ(r)a}	ɢʷ a	i n	a formation of a hunting party	3573
323	棅	棅	bìng	Middle_Chinese	MC	pjængH	p j æ ŋ /³	i m n c t	a handle	162
324	棅	棅	bìng	Old_Chinese	OC	*praŋʔ-s	p r a ŋ ʔ s	i m n c C S	a handle	162
7338	戉	戉	yuè	Middle_Chinese	MC	hjwot	ɣ ɥ o t /⁴	i m n c t	a kind of axe	3671
7339	戉	戉	yuè	Old_Chinese	OC	*ɢʷat {*[ɢ]ʷat}	ɢʷ a t	i n c	a kind of axe	3671
7344	鉞	钺	yuè	Middle_Chinese	MC	hjwot	ɣ ɥ o t /⁴	i m n c t	a kind of axe	3674
7345	鉞	钺	yuè	Old_Chinese	OC	*ɢʷat {*[ɢ]ʷat}	ɢʷ a t	i n c	a kind of axe	3674
4686	茙	茙	róng	Middle_Chinese	MC	nyuwng	ɲ u ŋʷ /¹	i n c t	a kind of bean	2344
4687	茙	茙	róng	Old_Chinese	OC	*nuŋ (‹ *num?)	n u ŋ	i n c	a kind of bean	2344
4006	能	能	néng	Middle_Chinese	MC	noj	n o j /¹	i n c t	a kind of bear	2004
4007	能	能	néng	Old_Chinese	OC	*nˁə	nˤ ə	i n	a kind of bear	2004
4008	能	能	néng	Middle_Chinese	MC	nong	n o ŋ /¹	i n c t	a kind of bear	2005
4009	能	能	néng	Old_Chinese	OC	*nˁə {*nˁə(ŋ)}	nˤ ə	i n	a kind of bear	2005
1221	鐸	铎	duó	Middle_Chinese	MC	dak	d a k /⁴	i n c t	a kind of bell	611
1222	鐸	铎	duó	Old_Chinese	OC	*lˁak	lˤ a k	i n c	a kind of bell	611
3990	鐃	铙	náo	Middle_Chinese	MC	nræw	ɳ æ w /¹	i n c t	a kind of bell	1996
3991	鐃	铙	náo	Old_Chinese	OC	*nˁrew {*[n]ˁrew}	nˤ r e w	i m n c	a kind of bell	1996
4652	荏	荏	rěn	Middle_Chinese	MC	nyimX	ɲ i m /²	i n c t	a kind of big beans	2327
4653	荏	荏	rěn	Old_Chinese	OC	*nəmʔ {*n[ə]mʔ} (‹ *num?)	n ə m ʔ	i n c C	a kind of big beans	2327
6486	鷽	鸴	xué	Middle_Chinese	MC	ʔæwk	ʔ æ kʷ /⁴	i n c t	a kind of bird	3245
6487	鷽	鸴	xué	Old_Chinese	OC	*qˁruk	qˤ r u k	i m n c	a kind of bird	3245
8018	隹	隹	zhuī	Middle_Chinese	MC	tsywij	tɕ w i j /¹	i m n c t	a kind of bird	4011
8019	隹	隹	zhuī	Old_Chinese	OC	*tur	t u r	i n c	a kind of bird	4011
3858	廟	庙	miào	Middle_Chinese	MC	mjewH	m j e w /³	i m n c t	a kind of building with side rooms	1930
3859	廟	庙	miào	Old_Chinese	OC	*mraw-s {*[m]raw-s}	m r a w s	i m n c S	a kind of building with side rooms	1930
7566	轏	轏	zhàn	Middle_Chinese	MC	dzrɛnX	ɖʐ ɛ n /²	i n c t	a kind of carriage	3785
7567	轏	轏	zhàn	Old_Chinese	OC	*dzranʔ {*[dz]r[a][n]ʔ} (dzrj- › dzr-)	dz r a n ʔ	i m n c C	a kind of carriage	3785
2892	景	景	jǐng	Middle_Chinese	MC	kjængX	k j æ ŋ /²	i m n c t	a kind of coat	1447
2893	景	景	jǐng	Old_Chinese	OC	*C.qraŋʔ	/C q r a ŋ ʔ	P i m n c C	a kind of coat	1447
7250	鸒	鸒	yù	Middle_Chinese	MC	yoH	j o /³	i n t	a kind of crow	3627
7251	鸒	鸒	yù	Old_Chinese	OC	*m-qa-s {*m-q(r)a-s}	m q a s	p i n S	a kind of crow	3627
5134	樞	枢	shū	Middle_Chinese	MC	ʔuw	ʔ u w /¹	i n c t	a kind of elm	2569
5135	樞	枢	shū	Old_Chinese	OC	*qˁo {*qˁ(r)o}	qˤ o	i n	a kind of elm	2569
1881	鰥	鳏	guān	Middle_Chinese	MC	kwɛn	k w ɛ n /¹	i m n c t	a kind of fish	941
1882	鰥	鳏	guān	Old_Chinese	OC	*kʷˁrən {*[k]ʷˁrə[n]}	kʷˤ r ə n	i m n c	a kind of fish	941
7534	鱣	鳣	zhān	Middle_Chinese	MC	trjen	ʈ j e n /¹	i m n c t	a kind of fish	3769
7535	鱣	鳣	zhān	Old_Chinese	OC	*tran {*tra[n]}	t r a n	i m n c	a kind of fish	3769
625	篪	篪	chí	Middle_Chinese	MC	drje	ɖ j e /¹	i m n t	a kind of flute	313
626	篪	篪	chí	Old_Chinese	OC	*lre	l r e	i m n	a kind of flute	313
2473	戟	戟	jǐ	Middle_Chinese	MC	kjæk	k j æ k /⁴	i m n c t	a kind of lance	1237
2474	戟	戟	jǐ	Old_Chinese	OC	*krak {*[k]rak}	k r a k	i m n c	a kind of lance	1237
2551	戛	戛	jiá	Middle_Chinese	MC	kɛt	k ɛ t /⁴	i n c t	a kind of lance	1276
2552	戛	戛	jiá	Old_Chinese	OC	*kˁrik {*kˁri[k]}	kˤ r i k	i m n c	a kind of lance	1276
3724	矛	矛	máo	Middle_Chinese	MC	mjuw	m j u w /¹	i m n c t	a kind of lance	1863
3725	矛	矛	máo	Old_Chinese	OC	*mu {*m(r)u}	m u	i n	a kind of lance	1863
5138	殳	殳	shū	Middle_Chinese	MC	dzyu	dʑ u /¹	i n t	a kind of lance	2571
5139	殳	殳	shū	Old_Chinese	OC	*do {*[d]o}	d o	i n	a kind of lance	2571
3984	猱	猱	náo	Middle_Chinese	MC	naw	n a w /¹	i n c t	a kind of monkey	1993
3985	猱	猱	náo	Old_Chinese	OC	*nˁu	nˤ u	i n	a kind of monkey	1993
3986	獶	獶	náo	Middle_Chinese	MC	naw	n a w /¹	i n c t	a kind of monkey	1994
3987	獶	獶	náo	Old_Chinese	OC	*nˁu	nˤ u	i n	a kind of monkey	1994
3988	夒	夒	náo	Middle_Chinese	MC	naw	n a w /¹	i n c t	a kind of monkey	1995
3989	夒	夒	náo	Old_Chinese	OC	*nˁu	nˤ u	i n	a kind of monkey	1995
7642	柘	柘	zhè	Middle_Chinese	MC	tsyæH	tɕ æ /³	i n t	a kind of mulberry tree	3823
7643	柘	柘	zhè	Old_Chinese	OC	*tak-s {*tAk-s}	t a k s	i n c S	a kind of mulberry tree	3823
3620	羅	罗	luó	Middle_Chinese	MC	la	l a /¹	i n t	a kind of net (on a handle?) (SW: 'bird net')	1811
3621	羅	罗	luó	Old_Chinese	OC	*rˁaj	rˤ a j	i n c	a kind of net (on a handle?) (SW: 'bird net')	1811
5398	檖	檖	suì	Middle_Chinese	MC	zwijH	z w i j /³	i m n c t	a kind of pear tree	2701
5399	檖	檖	suì	Old_Chinese	OC	*sə.lut-s {*sə.lu[t]-s}	s ə l u t s	P N i n c S	a kind of pear tree	2701
5492	棠	棠	táng	Middle_Chinese	MC	dang	d a ŋ /¹	i n c t	a kind of pear tree (Pyrus)	2748
5493	棠	棠	táng	Old_Chinese	OC	*dˁaŋ {*[d]ˁaŋ}	dˤ a ŋ	i n c	a kind of pear tree (Pyrus)	2748
3868	珉	珉	mín	Middle_Chinese	MC	min	m i n /¹	i n c t	a kind of precious stone	1935
3869	珉	珉	mín	Old_Chinese	OC	*mrən {*mr[ə][n]}	m r ə n	i m n c	a kind of precious stone	1935
6652	鴳	鴳	yàn	Middle_Chinese	MC	ʔænH	ʔ æ n /³	i n c t	a kind of quail	3328
6653	鴳	鴳	yàn	Old_Chinese	OC	*ʔˁ‹r›ar-s {*ʔˁ‹r›a[r]-s}	ʔˤ r/‹r› a r s	i m n c S	a kind of quail	3328
1441	豐	丰	fēng	Middle_Chinese	MC	phjowng	pʰ j o ŋʷ /¹	i m n c t	a kind of ritual vessel	721
1442	豐	丰	fēng	Old_Chinese	OC	*pʰoŋ {*pʰ(r)oŋ}	pʰ o ŋ	i n c	a kind of ritual vessel	721
2557	斝	斝	jiǎ	Middle_Chinese	MC	kæX	k æ /²	i n t	a kind of ritual vessel	1279
2558	斝	斝	jiǎ	Old_Chinese	OC	*kˁraʔ {*[k]ˁraʔ}	kˤ r a ʔ	i m n c	a kind of ritual vessel	1279
1009	登	登	dēng	Middle_Chinese	MC	tong	t o ŋ /¹	i n c t	a kind of sacrificial vessel	505
1010	登	登	dēng	Old_Chinese	OC	*k-tˁəŋ	k tˤ ə ŋ	p i n c	a kind of sacrificial vessel	505
3534	鞻	鞻	lóu	Middle_Chinese	MC	kjuH	k j u /³	i m n t	a kind of shoe, sandal	1768
3535	鞻	鞻	lóu	Old_Chinese	OC	*kro-s	k r o s	i m n S	a kind of shoe, sandal	1768
3034	絹	绢	juàn	Middle_Chinese	MC	kjwienH	k ɥ/jwi e n /³	i m n c t	a kind of silk stuff	1518
3035	絹	绢	juàn	Old_Chinese	OC	*kʷen-s {*[k]ʷen-s}	kʷ e n s	i n c S	a kind of silk stuff	1518
7138	歈	歈	yú	Middle_Chinese	MC	duw	d u w /¹	i n c t	a kind of song	3571
7139	歈	歈	yú	Old_Chinese	OC	*lˁo	lˤ o	i n	a kind of song	3571
3250	來	来	lái	Middle_Chinese	MC	loj	l o j /¹	i n c t	a kind of wheat	1626
3251	來	来	lái	Old_Chinese	OC	*mə.rˁək (› *mə.rˁə)	m ə rˤ ə k	P N i n c	a kind of wheat	1626
4680	衵	衵	rì	Middle_Chinese	MC	nyit	ɲ i t /⁴	i n c t	a lady's clothes nearest to the body	2341
4681	衵	衵	rì	Old_Chinese	OC	*nik	n i k	i n c	a lady's clothes nearest to the body	2341
2942	久	久	jiǔ	Middle_Chinese	MC	kjuwX	k j u w /²	i m n c t	a long time	1472
2943	久	久	jiǔ	Old_Chinese	OC	*kʷəʔ {*[k]ʷəʔ}	kʷ ə ʔ	i n C	a long time	1472
5	隘	隘	ài	Middle_Chinese	MC	ʔɛH	ʔ ɛ /³	i n t	a narrow pass	3
6	隘	隘	ài	Old_Chinese	OC	*qˁ‹r›ik-s {*qˁ‹r›[i]k-s}	qˤ r/‹r› i k s	i m n c S	a narrow pass	3
1261	隘	隘	è	Middle_Chinese	MC	ʔɛk	ʔ ɛ k /⁴	i n c t	a narrow pass	631
1262	隘	隘	è	Old_Chinese	OC	*qˁ‹r›ik {*qˁ‹r›[i]k}	qˤ r/‹r› i k	i m n c	a narrow pass	631
795	淳	淳	chún	Middle_Chinese	MC	dzywin	dʑ w i n /¹	i m n c t	a pair	398
796	淳	淳	chún	Old_Chinese	OC	*dur {*[d]ur}	d u r	i n c	a pair	398
3446	兩	两	liǎng	Middle_Chinese	MC	ljangX	l j a ŋ /²	i m n c t	a pair	1724
3447	兩	两	liǎng	Old_Chinese	OC	*p.raŋʔ	p r a ŋ ʔ	P i n c C	a pair	1724
5236	雙	双	shuāng	Middle_Chinese	MC	sræwng	ʂ æ ŋʷ /¹	i n c t	a pair	2620
5237	雙	双	shuāng	Old_Chinese	OC	*sˁroŋ {*[s]ˁroŋ}	sˤ r o ŋ	i m n c	a pair	2620
1505	箙	箙	fú	Middle_Chinese	MC	bjuwk	b j u kʷ /⁴	i m n c t	a quiver	753
1506	箙	箙	fú	Old_Chinese	OC	*bək {*[b]ək}	b ə k	i n c	a quiver	753
3812	瀰	㳽	mǐ	Middle_Chinese	MC	mejX	m e j /²	i n c t	a rich and full flow (of a river)	1907
3813	瀰	㳽	mǐ	Old_Chinese	OC	*m.nˁerʔ	m nˤ e r ʔ	P i n c C	a rich and full flow (of a river)	1907
2625	荐	荐	jiàn	Middle_Chinese	MC	dzenH	dz e n /³	i n c t	a second time	1313
2626	荐	荐	jiàn	Old_Chinese	OC	*dzˁər-s {*[dz]ˁə[r]-s}	dzˤ ə r s	i n c S	a second time	1313
4842	曏	向	shǎng	Middle_Chinese	MC	syangX	ɕ a ŋ /²	i n c t	a short time	2422
4843	曏	向	shǎng	Old_Chinese	OC	*n̥aŋʔ	n̥ a ŋ ʔ	i n c C	a short time	2422
4858	曏	向	shàng	Middle_Chinese	MC	syangH	ɕ a ŋ /³	i n c t	a short time	2430
4859	曏	向	shàng	Old_Chinese	OC	*n̥aŋ-s	n̥ a ŋ s	i n c S	a short time	2430
6200	曏	向	xiǎng	Middle_Chinese	MC	xjangX	x j a ŋ /²	i m n c t	a short time	3102
6201	曏	向	xiǎng	Old_Chinese	OC	*n̥aŋʔ (W dial. *n̥- › *x-)	n̥ a ŋ ʔ	i n c C	a short time	3102
6218	曏	向	xiàng	Middle_Chinese	MC	xjangH	x j a ŋ /³	i m n c t	a short time	3111
6219	曏	向	xiàng	Old_Chinese	OC	*n̥aŋʔ-s (W dial. *n̥- › *x-)	n̥ a ŋ ʔ s	i n c C S	a short time	3111
4028	柅	柅	nǐ	Middle_Chinese	MC	nrijH	ɳ i j /³	i n c t	a stopper for carriages	2015
4029	柅	柅	nǐ	Old_Chinese	OC	*n‹r›ərʔ-s {*n‹r›[ə]rʔ-s}	n r/‹r› ə r ʔ s	i m n c C S	a stopper for carriages	2015
4030	柅	柅	nǐ	Middle_Chinese	MC	nrijX	ɳ i j /²	i n c t	a stopper for carriages	2016
