# EDICTOR
@modified: 2015-11-25 16:1
@source: Hamed and Wang (2006)
#
ID	DOCULECT	CONCEPT	IPA	WANGID	PARTIAL
4960	Anyi	throw	[]tiang5	14	E
4961	Beijing	throw	扔	13	扔
4962	Wenzhou	throw	掼[ga6]	12	掼
4963	Wenzhou	throw	手-穴[cjiaiɤ]	11	手穴
4964	Taibei	throw	hiN31?	10	C
4965	Wuhan	throw	丢	1	丢
4966	Taiyuan	throw	砍	3	砍
4967	Taiyuan	throw	给*	4	给
4968	Taiyuan	throw	蛮	5	蛮
4969	Yuci	throw	砍	3	砍
4970	Yuci	throw	给*	4	给
4971	Yuci	throw	蛮	5	蛮
4972	Changsha	throw	射	6	射
4973	Changsha	throw	钉*	7	钉
4974	Shuangfeng	throw	亚*	8	亚
4975	Shuangfeng	throw	打	9	打
#
4976	Guangzhou	tie	绑	2	绑
4977	Guangzhou	tie	扎	4	扎
4978	Suzhou	tie	缚	3	缚
4979	Meixian	tie	绑	2	绑
4980	Meixian	tie	捆	1	捆
4981	Nanchang	tie	[thiak5]	5	A
4982	Nanchang	tie	绑	2	绑
4983	Fuzhou	tie	捆	1	捆
4984	Fuzhou	tie	缚	3	缚
4985	Ningxia	tie	绑	2	绑
4986	Lianchang	tie	“拆*”[tshu7][捆人]，“缚”[phiu?8][捆物]	6	缚
4987	Ningbo	tie	捆	1	捆
4988	Yingshan	tie	捆	1	捆
4989	Chengdu	tie	捆	1	捆
4990	Chengdu	tie	绑	2	绑
4991	Zhanping	tie	缚	3	缚
4992	Shanghai	tie	绑	2	绑
4993	Shanghai_B	tie	绑	2	绑
4994	Xiamen	tie	缚	3	缚
4995	Xiamen	tie	捆	1	捆
4996	Anyi	tie	剔／缚／花	7	缚
4997	Beijing	tie	捆	1	捆
4998	Wenzhou	tie	捆	1	捆
4999	Wenzhou	tie	缚	3	缚
5000	Taibei	tie	pak33縛	3	缚
5001	Wuhan	tie	捆	1	捆
5002	Taiyuan	tie	捆	1	捆
5003	Yuci	tie	捆	1	捆
5004	Changsha	tie	捆	1	捆
5005	Shuangfeng	tie	[]thia24	9	A
#
2248	Guangzhou	tongue	脷	1	脷
2249	Suzhou	tongue	舌头	0b	舌头
2250	Meixian	tongue	舌ma,利	0	舌B
2251	Nanchang	tongue	舌头	0b	舌头
2252	Fuzhou	tongue	嘴舌	a0	嘴舌
2253	Ningxia	tongue	舌	0	舌
2254	Lianchang	tongue	舌头	0b	舌头
2255	Ningbo	tongue	舌	0	舌
2256	Yingshan	tongue	舌巴	0c	舌巴
2257	Chengdu	tongue	舌	0	舌
2258	Zhanping	tongue	舌（仔）	0	舌
2259	Zhanping	tongue	舌（仔）	0a	舌子
2260	Shanghai	tongue	舌头	0b	舌头
2261	Shanghai_B	tongue	舌头	0b	舌头
2262	Xiamen	tongue	舌 a51	0d	舌A
2263	Xiamen	tongue	舌	0	舌
2264	Anyi	tongue	舌頭	0b	舌头
2265	Beijing	tongue	舌头	0b	舌头
2266	Wenzhou	tongue	口舌[头]	b0	口舌
2267	Wenzhou	tongue	口舌[头]	b0b	口舌
2268	Taibei	tongue	tsih33舌	0	舌
2269	Wuhan	tongue	舌头	0b	舌头
2270	Wuhan	tongue	赚头	2	赚头
2271	Taiyuan	tongue	舌头	0b	舌头
2272	Yuci	tongue	舌头	0b	舌头
2273	Changsha	tongue	舌子	0a	舌子
2274	Shuangfeng	tongue	舌子	0a	舌子
#
2275	Guangzhou	tooth	牙齿	{01}	牙齿
2276	Suzhou	tooth	牙齿	{01}	牙齿
2277	Meixian	tooth	牙齿	{01}	牙齿
2278	Nanchang	tooth	牙齿	{01}	牙齿
2279	Fuzhou	tooth	牙齿	{01}	牙齿
2280	Ningxia	tooth	牙	0	牙
2281	Lianchang	tooth	牙齿	{01}	牙齿
2282	Ningbo	tooth	牙	0	牙
2283	Yingshan	tooth	牙齿	{01}	牙齿
2284	Chengdu	tooth	牙	0	牙
2285	Zhanping	tooth	牙（齿）	{0(1)}	牙齿
2286	Zhanping	tooth	牙（齿）	{01}	牙
2287	Shanghai	tooth	牙子	0a	牙子
2288	Shanghai_B	tooth	牙子	0a	牙子
2289	Xiamen	tooth	喙齿	a1	喙齿
2290	Anyi	tooth	牙齒	{01}	牙齿
2291	Beijing	tooth	牙	0	牙
2292	Wenzhou	tooth	牙齿	{01}	牙齿
2293	Wenzhou	tooth	牙	0	牙
2294	Taibei	tooth	khi53齒	1	牙
2295	Wuhan	tooth	牙齿	{01}	牙齿
2296	Taiyuan	tooth	牙	1	牙
2297	Yuci	tooth	牙	1	牙
2298	Changsha	tooth	牙齿	{01}	牙齿
2299	Shuangfeng	tooth	牙齿	{01}	牙齿
#
2300	Guangzhou	tree	树	1	树
2301	Suzhou	tree	树	1	树
2302	Meixian	tree	树	1	树
2303	Nanchang	tree	树	1	树
2304	Fuzhou	tree	树	1	树
2305	Ningxia	tree	树	1	树
2306	Lianchang	tree	树	1	树
2307	Ningbo	tree	树	1	树
2308	Yingshan	tree	树	1	树
2309	Chengdu	tree	树	1	树
2310	Zhanping	tree	树	1	树
2311	Shanghai	tree	树	1	树
2312	Shanghai_B	tree	树	1	树
2313	Xiamen	tree	树	1	树
2314	Anyi	tree	树	1	树
2315	Beijing	tree	树	1	树
2316	Wenzhou	tree	树	1	树
2317	Taibei	tree	tshiu33樹	1	树
2318	Wuhan	tree	树	1	树
2319	Taiyuan	tree	树	1	树
2320	Yuci	tree	树	1	树
2321	Changsha	tree	树	1	树
2322	Shuangfeng	tree	树	1	树
#
5006	Guangzhou	turn	转	0	转
5007	Suzhou	turn	转	0	转
5008	Meixian	turn	转	0	转
5009	Meixian	turn	tin1	10	B
5010	Nanchang	turn	转	0	转
5011	Fuzhou	turn	车碾shuo1转	7	转
5012	Ningxia	turn	转	0	转
5013	Lianchang	turn	[]tcjhie11	6	A
5014	Ningbo	turn	转	0	转
5015	Yingshan	turn	转	0	转
5016	Chengdu	turn	转	0	转
5017	Zhanping	turn	suui6	5	?
5018	Shanghai	turn	转	0	转
5019	Shanghai_B	turn	转	0	转
5020	Xiamen	turn	斡[ɜøɜ]	4	D
5021	Xiamen	turn	斩＋足”se？5	3	E
5022	Xiamen	turn	转	0	转
5023	Anyi	turn	转	0	转
5024	Beijing	turn	转	0	转
5025	Beijing	turn	转悠	0b	转悠
5026	Wenzhou	turn	旋	2	旋
5027	Wenzhou	turn	走转（指回转）	a0	走转
5028	Taibei	turn	seh33踅	1	C
5029	Wuhan	turn	转	0	转
5030	Taiyuan	turn	转转	0a	转转
5031	Yuci	turn	转转	0a	转转
5032	Changsha	turn	转	0	转
5033	Shuangfeng	turn	转	0	转
#
2323	Guangzhou	two	二	0	二
2324	Suzhou	two	二	0	二
2325	Suzhou	two	两	1	两
2326	Meixian	two	二	0	二
2327	Nanchang	two	二	0	二
2328	Fuzhou	two	二\两（序数）	0	二
2329	Ningxia	two	二	0	二
2330	Lianchang	two	二	0	二
2331	Ningbo	two	二	0	二
2332	Ningbo	two	两	1	两
2333	Yingshan	two	二	0	二
2334	Chengdu	two	二	0	二
2335	Zhanping	two	二	0	二
2336	Zhanping	two	两	1	两
2337	Shanghai	two	两	0	二
2338	Shanghai	two	二	1	两
2339	Shanghai_B	two	两	0	二
2340	Shanghai_B	two	二	1	两
2341	Xiamen	two	二	0	二
2342	Anyi	two	二	0	二
2343	Beijing	two	二	0	二
2344	Wenzhou	two	二	0	二
2345	Taibei	two	lng33兩	1	两
2346	Wuhan	two	二	0	二
2347	Taiyuan	two	二	0	二
2348	Taiyuan	two	俩	1	两
2349	Yuci	two	俩	1	两
2350	Changsha	two	二	0	二
2351	Changsha	two	两	1	两
2352	Shuangfeng	two	二	0	二
2353	Shuangfeng	two	两	1	两
#
5034	Guangzhou	vomit	呕	1	呕
5035	Suzhou	vomit	呕	1	呕
5036	Meixian	vomit	翻	5	翻
5037	Nanchang	vomit	呕	1	呕
5038	Fuzhou	vomit	吐	0	吐
5039	Fuzhou	vomit	[]e#?13	4	A
5040	Ningxia	vomit	吐	0	吐
5041	Lianchang	vomit	[]khui33	3	B
5042	Ningbo	vomit	吐	0	吐
5043	Yingshan	vomit	吐	0	吐
5044	Chengdu	vomit	呕吐	{10}	呕吐
5045	Zhanping	vomit	吐	0	吐
5046	Shanghai	vomit	呕	1	呕
5047	Shanghai	vomit	吐	0	吐
5048	Shanghai_B	vomit	呕	1	呕
5049	Shanghai_B	vomit	吐	0	吐
5050	Xiamen	vomit	吐	0	吐
5051	Anyi	vomit	呕	1	呕
5052	Beijing	vomit	吐	0	吐
5053	Wenzhou	vomit	吐	0	吐
5054	Taibei	vomit	thoo31吐	0	吐
5055	Wuhan	vomit	呕	1	呕
5056	Wuhan	vomit	吐	0	吐
5057	Wuhan	vomit	哇	2	哇
5058	Taiyuan	vomit	吐	0	吐
5059	Yuci	vomit	吐	0	吐
5060	Changsha	vomit	呕	1	呕
5061	Shuangfeng	vomit	呕	1	呕
#
2354	Guangzhou	walk	行	0	行
2355	Suzhou	walk	走	1	走
2356	Suzhou	walk	跑	2	跑
2357	Meixian	walk	行	0	行
2358	Nanchang	walk	走	1	走
2359	Fuzhou	walk	行	0	行
2360	Ningxia	walk	走	1	走
2361	Lianchang	walk	行	0	行
2362	Ningbo	walk	走	1	走
2363	Yingshan	walk	走	1	走
2364	Chengdu	walk	走	1	走
2365	Zhanping	walk	行	0	行
2366	Shanghai	walk	走	1	走
2367	Shanghai_B	walk	走	1	走
2368	Xiamen	walk	行	0	行
2369	Anyi	walk	走	1	走
2370	Beijing	walk	走	1	走
2371	Wenzhou	walk	走	1	走
2372	Wenzhou	walk	行	0	行
2373	Taibei	walk	kiaN13行	0	行
2374	Wuhan	walk	走	1	走
2375	Taiyuan	walk	走	1	走
2376	Yuci	walk	走	1	走
2377	Changsha	walk	走	1	走
2378	Shuangfeng	walk	行	0	行
#
5062	Guangzhou	wash	洗	2	洗
5063	Suzhou	wash	汰	3	汰
5064	Meixian	wash	洗	2	洗
5065	Nanchang	wash	洗	2	洗
5066	Fuzhou	wash	洗	2	洗
5067	Ningxia	wash	洗	2	洗
5068	Lianchang	wash	洗	2	洗
5069	Ningbo	wash	洗	2	洗
5070	Yingshan	wash	洗	2	洗
5071	Chengdu	wash	洗	2	洗
5072	Zhanping	wash	洗	2	洗
5073	Shanghai	wash	汰	3	汰
5074	Shanghai_B	wash	汰	3	汰
5075	Xiamen	wash	洗	2	洗
5076	Anyi	wash	洗	2	洗
5077	Beijing	wash	洗	2	洗
5078	Wenzhou	wash	洗	2	洗
5079	Wenzhou	wash	盪	4	盪
5080	Taibei	wash	se53洗	2	洗
5081	Wuhan	wash	洗	2	洗
5082	Taiyuan	wash	洗	2	洗
5083	Yuci	wash	洗	2	洗
5084	Changsha	wash	洗	2	洗
5085	Shuangfeng	wash	洗	2	洗
#
2379	Guangzhou	water	水	0	水
2380	Suzhou	water	水	0	水
2381	Meixian	water	水	0	水
2382	Nanchang	water	水	0	水
2383	Fuzhou	water	水	0	水
2384	Ningxia	water	水	0	水
2385	Lianchang	water	水	0	水
2386	Ningbo	water	水	0	水
2387	Yingshan	water	水	0	水
2388	Chengdu	water	水	0	水
2389	Zhanping	water	水	0	水
2390	Shanghai	water	水	0	水
2391	Shanghai_B	water	水	0	水
2392	Xiamen	water	水	0	水
2393	Anyi	water	水	0	水
2394	Beijing	water	水	0	水
2395	Wenzhou	water	水	0	水
2396	Taibei	water	tsui53水	0	水
2397	Wuhan	water	水	0	水
2398	Taiyuan	water	水	0	水
2399	Yuci	water	白水	a0	白水
2400	Changsha	water	水	0	水
2401	Shuangfeng	water	水	0	水
#
2402	Guangzhou	we	我哋	1c	我哋
2403	Suzhou	we	伲	3	伲
2404	Meixian	we	我兜人	1d	我兜人
2405	Nanchang	we	我[ko]里	1a	我哩
2406	Nanchang	we	我[ko]里	1ba	我里
2407	Nanchang	we	我们	1e	我们
2408	Fuzhou	we	我各农	1h	我各农
2409	Ningxia	we	卬	2	卬
2410	Lianchang	we	我侪	1f	我侪
2411	Ningbo	we	a11la35	4	AB
2412	Yingshan	we	我们	1e	我们
2413	Chengdu	we	我们	1e	我们
2414	Zhanping	we	guangɜ：“我guaɜ侬lang”合音，后字非重读	6	我侬
2415	Shanghai	we	我ni	1a	我伲
2416	Shanghai	we	阿拉	4	阿拉
2417	Shanghai_B	we	我ni	1a	我伲
2418	Shanghai_B	we	阿拉	4	阿拉
2419	Xiamen	we	阮gunɫɨ	6	阮
2420	Anyi	we	我侪,俺［排除式］	1f	我侪
2421	Beijing	we	我们	1e	我们
2422	Wenzhou	we	我倈	1g	我倈
2423	Taibei	we	gun53?	6	阮
2424	Wuhan	we	我们	1e	我们
2425	Taiyuan	we	我们	1e	我们
2426	Taiyuan	we	俺们	5e	俺们
2427	Yuci	we	我们	1e	我们
2428	Yuci	we	俺们	5e	俺们
2429	Changsha	we	我们	1e	我们
2430	Shuangfeng	we	我哩	1a	我哩
2431	Shuangfeng	we	卬哩	2a	卬哩
#
5086	Guangzhou	wet	湿	0	湿
5087	Suzhou	wet	湿	0	湿
5088	Suzhou	wet	潮	3	潮
5089	Meixian	wet	湿	0	湿
5090	Nanchang	wet	湿	0	湿
5091	Fuzhou	wet	滥	2	滥
5092	Ningxia	wet	湿	0	湿
5093	Lianchang	wet	湿	0	湿
5094	Ningbo	wet	湿	0	湿
5095	Yingshan	wet	湿	0	湿
5096	Chengdu	wet	湿	0	湿
5097	Zhanping	wet	澹	1	澹
5098	Shanghai	wet	湿	0	湿
5099	Shanghai_B	wet	湿	0	湿
5100	Xiamen	wet	澹	1	澹
5101	Anyi	wet	湿	0	湿
5102	Beijing	wet	湿	0	湿
5103	Wenzhou	wet	滥	2	滥
5104	Wenzhou	wet	湿	0	湿
5105	Wuhan	wet	湿	0	湿
5106	Taiyuan	wet	湿	0	湿
5107	Yuci	wet	湿	0	湿
5108	Changsha	wet	湿	0	湿
5109	Shuangfeng	wet	湿	0	湿
#
2432	Guangzhou	what	乜*[嘢]	11	么么
2433	Suzhou	what	啥	5	啥
2434	Meixian	what	mak2个	12d	么甚个
2435	Nanchang	what	什哩	4b	什哩
2436	Fuzhou	what	什[]no?13	4c	什A
2437	Ningxia	what	啥	5	啥
2438	Lianchang	what	是物	13	是物
2439	Ningbo	what	so55cji11	14	么什
2440	Yingshan	what	么事	3	么事
2441	Chengdu	what	啥子	5a	啥子
2442	Zhanping	what	什个	4d	什个
2443	Zhanping	what	什兮	4e	什兮
2444	Shanghai	what	什么事	6	什么事
2445	Shanghai	what	啥	5	啥
2446	Shanghai_B	what	啥ge事体	7	啥B事体
2447	Xiamen	what	什物	4f	什物
2448	Anyi	what	什哩	4b	什哩
2449	Beijing	what	什么	{41}	什么
2450	Wenzhou	what	何乜	8	何乜
2451	Wenzhou	what	何呢样	9	何呢样
2452	Taibei	what	siaN13?	10	C
2453	Wuhan	what	么事	3	么事
2454	Taiyuan	what	甚	2	甚
2455	Yuci	what	甚	2	甚
2456	Changsha	what	么子	1a	么子
2457	Shuangfeng	what	么子	1a	么子
#
5110	Guangzhou	where	边*度*	13m	边度
5111	Suzhou	where	啥场化*	11j	啥啥化
5112	Suzhou	where	[]loɜɨ[里]搭	12k	D里
5113	Meixian	where	哪子	3b	哪子
5114	Nanchang	where	哪里	3a	哪里
5115	Fuzhou	where	底[]ne#ɜɨ	8h	底A
5116	Fuzhou	where	地块	10i	地块
5117	Ningxia	where	哪里	3a	哪里
5118	Lianchang	where	那角	3c	哪角
5119	Ningbo	where	a55li55	9a	BC
5120	Yingshan	where	哪场*儿	3de	哪场儿
5121	Chengdu	where	哪里	3a	哪里
5122	Zhanping	where	tuuɫ落：即“底落”，本读tiɫ  luuɐ	8g	底落
5123	Shanghai	where	a31li?	4a?	BC
5124	Shanghai_B	where	a31li?	4a?	BC
5125	Xiamen	where	[]toɫɨ落	5f	E落
5126	Xiamen	where	[]toɫɨ一落	6f	E一落
5127	Anyi	where	哪里	3a	哪里
5128	Anyi	where	哪嘚	3f	哪嘚
5129	Beijing	where	哪儿	3e	哪儿
5130	Wenzhou	where	狃[宕]	7	狃宕
5131	Taibei	where	toɾɾ uiɜɜ底位	8g	底位
5132	Wuhan	where	哪里	3a	哪里
5133	Wuhan	where	哪块[些*]	3i	哪块些
5134	Wuhan	where	啥块[些*]	11i	啥块
5135	Taiyuan	where	哪里	3a	哪里
5136	Yuci	where	哪里	3a	哪里
5137	Changsha	where	哪里	3a	哪里
5138	Changsha	where	何至*	14n	何至
5139	Changsha	where	哪些块	3p	哪些块
5140	Shuangfeng	where	哪里	3a	哪里
#
2458	Guangzhou	white	白	0	白
2459	Suzhou	white	白	0	白
2460	Meixian	white	白	0	白
2461	Nanchang	white	白	0	白
2462	Fuzhou	white	白	0	白
2463	Ningxia	white	白	0	白
2464	Lianchang	white	白	0	白
2465	Ningbo	white	白	0	白
2466	Yingshan	white	白	0	白
2467	Chengdu	white	白	0	白
2468	Zhanping	white	白	0	白
2469	Shanghai	white	白	0	白
2470	Shanghai_B	white	白颜色	0	白
2471	Xiamen	white	白	0	白
2472	Anyi	white	白	0	白
2473	Beijing	white	白	0	白
2474	Wenzhou	white	白	0	白
2475	Taibei	white	peh33	0	白
2476	Wuhan	white	白	0	白
2477	Taiyuan	white	白	0	白
2478	Yuci	white	白	0	白
2479	Changsha	white	白	0	白
2480	Shuangfeng	white	白	0	白
#
2481	Guangzhou	who	边*个	11a	边个
2482	Suzhou	who	啥人	4c	啥人
2483	Suzhou	who	lo格	10	格
2484	Meixian	who	瞒人	11c	瞒人
2485	Nanchang	who	哪个	1a	谁个
2486	Fuzhou	who	底农	9	底农
2487	Ningxia	who	谁	1	谁
2488	Lianchang	who	那一人	3	那一人
2489	Ningbo	who	so55njin31	4c	啥人
2490	Yingshan	who	哪个	2b	哪个
2491	Yingshan	who	啥个	4a	啥个
2492	Chengdu	who	哪个	2b	哪个
2493	Zhanping	who	tiangø：“底侬”合音	9	底侬
2494	Shanghai	who	啥人	4c	啥人
2495	Shanghai_B	who	啥人	4c	啥人
2496	Xiamen	who	啥人	4c	啥人
2497	Xiamen	who	tsit5 tsui33	5	B
2498	Anyi	who	谁家	1e	谁家
2499	Anyi	who	哪個	2b	哪个
2500	Beijing	who	谁	1	谁
2501	Wenzhou	who	何人	6c	何人
2502	Wenzhou	who	何乜人	7	何乜人
2503	Taibei	who	siang13	8	A
2504	Wuhan	who	哪个	2b	哪个
2505	Taiyuan	who	谁	1	谁
2506	Taiyuan	who	谁们	1a	谁个
2507	Yuci	who	谁	1	谁
2508	Yuci	who	谁们	1a	谁个
2509	Changsha	who	哪个	2b	哪个
2510	Shuangfeng	who	哪个	2b	哪个
#
5141	Guangzhou	wide	阔	1	阔
5142	Suzhou	wide	阔	1	阔
5143	Meixian	wide	阔	1	阔
5144	Nanchang	wide	宽	2	宽
5145	Nanchang	wide	阔	1	阔
5146	Fuzhou	wide	阔	1	阔
5147	Ningxia	wide	宽	2	宽
5148	Lianchang	wide	阔	1	阔
5149	Ningbo	wide	宽	2	宽
5150	Yingshan	wide	宽	2	宽
5151	Chengdu	wide	宽	2	宽
5152	Zhanping	wide	阔	1	阔
5153	Shanghai	wide	阔	1	阔
5154	Shanghai_B	wide	阔	1	阔
5155	Xiamen	wide	阔	1	阔
5156	Anyi	wide	阔	1	阔
5157	Beijing	wide	宽	2	宽
5158	Wenzhou	wide	阔	1	阔
5159	Taibei	wide	khuah32闊	1	阔
5160	Wuhan	wide	宽	2	宽
5161	Taiyuan	wide	宽	2	宽
5162	Yuci	wide	宽	2	宽
5163	Changsha	wide	宽	2	宽
5164	Shuangfeng	wide	宽	2	宽
5165	Shuangfeng	wide	阔	1	阔
#
5166	Guangzhou	wife	老婆	1	老婆
5167	Guangzhou	wife	女人	2	女人
5168	Suzhou	wife	女人	2	女人
5169	Suzhou	wife	家小	20	家小
5170	Suzhou	wife	家主婆	21	家主婆
5171	Suzhou	wife	屋里	14	屋里
5172	Meixian	wife	老婆	1	老婆
5173	Nanchang	wife	老婆	1	老婆
5174	Nanchang	wife	女客	19	女客
5175	Fuzhou	wife	老妈	18	老妈
5176	Fuzhou	wife	诸*娘人	17	诸娘人
5177	Fuzhou	wife	厝里	16	厝里
5178	Ningxia	wife	婆姨	15	婆姨
5179	Lianchang	wife	老婆	1	老婆
5180	Ningbo	wife	老婆	1	老婆
5181	Yingshan	wife	女的	3a	女的
5182	Yingshan	wife	堂客	4	堂客
5183	Yingshan	wife	内当家的	14a	内当家的
5184	Chengdu	wife	女的	3a	女的
5185	Zhanping	wife	某*	13	某
5186	Zhanping	wife	tsiuɜ 某*侬	12	某侬
5187	Shanghai	wife	夫人	11	夫人
5188	Shanghai	wife	老婆	1	老婆
5189	Shanghai_B	wife	老婆	1	老婆
5190	Xiamen	wife	母	10	母
5191	Xiamen	wife	查*母人	9	查母人
5192	Xiamen	wife	厝内人	8	厝内人
5193	Anyi	wife	老婆	1	老婆
5194	Beijing	wife	女人	2	女人
5195	Wenzhou	wife	老安	7	老安
5196	Wenzhou	wife	老人客	6	老人客
5197	Wenzhou	wife	屋里	5	屋里
5198	Taibei	wife	booɫɜ姆	6	A姆
5199	Wuhan	wife	女的	3a	女的
5200	Taiyuan	wife	家里的	5a	家里的
5201	Taiyuan	wife	女人	2	女人
5202	Taiyuan	wife	老婆	1	老婆
5203	Yuci	wife	老婆	1	老婆
5204	Changsha	wife	堂客	4	堂客
5205	Shuangfeng	wife	堂客	4	堂客
5206	Shuangfeng	wife	老婆	1	老婆
#
5207	Guangzhou	wind	风	0	风
5208	Suzhou	wind	风	0	风
5209	Meixian	wind	风	0	风
5210	Nanchang	wind	风	0	风
5211	Fuzhou	wind	风	0	风
5212	Ningxia	wind	风	0	风
5213	Lianchang	wind	风	0	风
5214	Ningbo	wind	风	0	风
5215	Yingshan	wind	风	0	风
5216	Chengdu	wind	风	0	风
5217	Zhanping	wind	风	0	风
5218	Shanghai	wind	风	0	风
5219	Shanghai_B	wind	风	0	风
5220	Xiamen	wind	风	0	风
5221	Anyi	wind	风	0	风
5222	Beijing	wind	风	0	风
5223	Wenzhou	wind	风	0	风
5224	Taibei	wind	hong44風	0	风
5225	Wuhan	wind	风	0	风
5226	Taiyuan	wind	风	0	风
5227	Yuci	wind	风	0	风
5228	Changsha	wind	风	0	风
5229	Shuangfeng	wind	风	0	风
#
5230	Guangzhou	wing	翼	0	翼
5231	Suzhou	wing	肌*胛*	3h	肌胛
5232	Suzhou	wing	翅膀	1a	翅膀
5233	Meixian	wing	翼胛*	0h	翼胛
5234	Nanchang	wing	翅膀	1a	翅膀
5235	Nanchang	wing	叶*[]kangɨɨ	2	叶A
5236	Fuzhou	wing	[翼]翼	0g	翼
5237	Ningxia	wing	膀子	4i	膀子
5238	Lianchang	wing	翼骨	0f	翼骨
5239	Ningbo	wing	翼so+ɫɫ	0e	翼
5240	Yingshan	wing	翅膀	1a	翅膀
5241	Chengdu	wing	翅膀	1a	翅膀
5242	Zhanping	wing	翼	0	翼
5243	Shanghai	wing	翅膀	1a	翅膀
5244	Shanghai_B	wing	翅膀	1a	翅膀
5245	Xiamen	wing	翼	0	翼
5246	Xiamen	wing	翼股	0d	翼股
5247	Anyi	wing	翅膀	1a	翅膀
5248	Beijing	wing	翅膀儿	1ac	翅膀儿
5249	Wenzhou	wing	翼	0	翼
5250	Wenzhou	wing	翼膀	0a	翼膀
5251	Taibei	wing	sit33翼	0	翼
5252	Wuhan	wing	翅膀	1a	翅膀
5253	Taiyuan	wing	翅膀	1a	翅膀
5254	Yuci	wing	翅膀	1a	翅膀
5255	Changsha	wing	翼胛*	0b	翼胛
5256	Changsha	wing	翅膀	1a	翅膀
5257	Shuangfeng	wing	翼鬲-羽	0j	翼鬲羽
#
2511	Guangzhou	woman	女人	1	女人
2512	Guangzhou	woman	婆乸	7	婆乸
2513	Suzhou	woman	女[]	0?	女C
2514	Meixian	woman	妇人家	6d	妇人家
2515	Nanchang	woman	女个	0a	女个
2516	Fuzhou	woman	诸*娘农	{53}e	诸娘农
2517	Fuzhou	woman	女界*	0f	女界
2518	Ningxia	woman	女人	1	女人
2519	Lianchang	woman	女-甫*娘	{43}	女甫娘
2520	Ningbo	woman	女	0	女
2521	Yingshan	woman	女的	0b	女的
2522	Yingshan	woman	女将	0c	女将
2523	Chengdu	woman	女的	0	女的
2524	Zhanping	woman	tsiuɜ 某*侬	2	某侬
2525	Shanghai	woman	女人	1	女人
2526	Shanghai_B	woman	女人	1	女人
2527	Xiamen	woman	查某	2	查某
2528	Xiamen	woman	女的	0b	女的
2529	Anyi	woman	女个	0a	女个
2530	Beijing	woman	女的	0b	女的
2531	Beijing	woman	娘们儿	3gh	娘们儿
2532	Wenzhou	woman	女个	0a	女个
2533	Wenzhou	woman	老人客	8	老人客
2534	Taibei	woman	tsa44 boo53??	2	AB
2535	Wuhan	woman	女的	0b	女的
2536	Wuhan	woman	女将	0c	女将
2537	Taiyuan	woman	女人	1	女人
2538	Taiyuan	woman	女的	0b	女的
2539	Yuci	woman	女人	1	女人
2540	Yuci	woman	女的	0b	女的
2541	Changsha	woman	女的	0b	女的
2542	Changsha	woman	女人家	1d	女人家
2543	Changsha	woman	堂客	9	堂客
2544	Shuangfeng	woman	女人家	1d	女人家
2545	Shuangfeng	woman	堂客们	9g	堂客们
#
5284	Suzhou	woods	森林	b0	森林
5285	Meixian	woods	树山	a2	树山
5286	Nanchang	woods	树林	a0	树林
5287	Fuzhou	woods	树林	a0	树林
5288	Ningxia	woods	树林子	a0a	树林树
5289	Ningbo	woods	树林	a0	树林
5290	Chengdu	woods	森林	b0	森林
5291	Zhanping	woods	树林	a0	树林
5292	Shanghai	woods	树林	a0	树林
5293	Shanghai_B	woods	树林	a0	树林
5294	Xiamen	woods	树林	a0	树林
5295	Anyi	woods	樹林?	a0?	树林
5296	Beijing	woods	林子	0b	林森
5297	Wenzhou	woods	树林	a0	树林
5298	Taibei	woods	tshiu33 laN13樹林	a0	树林
5299	Wuhan	woods	树林	a0	树林
5300	Taiyuan	woods	森林	b0	森林
5301	Yuci	woods	树林	a0	树林
5302	Changsha	woods	森林	b0	森林
5303	Shuangfeng	woods	林堂里	0c	林堂里
#
5304	Guangzhou	worm	虫	0	虫
5305	Suzhou	worm	虫	0	虫
5306	Meixian	worm	虫子	0a	虫子
5307	Nanchang	worm	虫	0	虫
5308	Fuzhou	worm	虫	0	虫
5309	Ningxia	worm	虫	0	虫
5310	Lianchang	worm	虫	0	虫
5311	Ningbo	worm	虫	0	虫
5312	Yingshan	worm	虫娃儿	0d	虫娃儿
5313	Chengdu	worm	虫	0	虫
5314	Zhanping	worm	虫	0	虫
5315	Shanghai	worm	虫	0	虫
5316	Shanghai_B	worm	虫	0	虫
5317	Xiamen	worm	虫[zhou:291]	0	虫
5318	Anyi	worm	虫	0	虫
5319	Beijing	worm	虫儿	0c	虫儿
5320	Wenzhou	worm	虫	0	虫
5321	Taibei	worm	thang13蟲	0	虫
5322	Wuhan	worm	虫	0	虫
5323	Taiyuan	worm	虫	0	虫
5324	Yuci	worm	虫虫	0b	虫虫
5325	Changsha	worm	虫	0	虫
5326	Shuangfeng	worm	虫子	0a	虫子
#
5327	Guangzhou	year	年	1	年
5328	Suzhou	year	年	1	年
5329	Meixian	year	年	1	年
5330	Nanchang	year	年	1	年
5331	Fuzhou	year	年	1	年
5332	Ningxia	year	年	1	年
5333	Lianchang	year	年	1	年
5334	Ningbo	year	年	1	年
5335	Yingshan	year	年	1	年
5336	Chengdu	year	年	1	年
5337	Zhanping	year	年	1	年
5338	Shanghai	year	年	1	年
5339	Shanghai_B	year	年	1	年
5340	Xiamen	year	年[zhou:287]	1	年
5341	Anyi	year	年	1	年
5342	Beijing	year	年	1	年
