ID	CHARACTER	PINYIN	WORDS_COGIDS	WORDS_ID	CONCEPT	DOCULECT	POSITION
1888	新	xīn	264	1511	new	Yingshan	0
1889	新	xīn	264	1512	new	Chengdu	0
1890	新	xīn	264	1513	new	Zhanping	0
1891	新	xīn	264	1514	new	Shanghai	0
1892	新	xīn	264	1515	new	Shanghai_B	0
1893	新	xīn	264	1516	new	Xiamen	0
1894	新	xīn	264	1517	new	Anyi	0
1895	新	xīn	264	1518	new	Beijing	0
1896	新	xīn	264	1519	new	Wenzhou	0
1897	新	xīn	264	1521	new	Wuhan	0
1898	新	xīn	264	1522	new	Taiyuan	0
1899	新	xīn	264	1523	new	Yuci	0
1900	新	xīn	264	1524	new	Changsha	0
1901	新	xīn	264	1525	new	Shuangfeng	0
1902	夜	yè	265	1526	night	Guangzhou	0
1903	晚	wǎn	266	1526	night	Guangzhou	1
1904	夜	yè	266	1527	night	Guangzhou	1
1905	夜	yè	44	1528	night	Guangzhou	1
1906	夜	yè	265	1529	night	Suzhou	0
1907	夜	yè	265	1530	night	Meixian	0
1908	晡	bū	267	1530	night	Meixian	1
1909	頭	tóu	51	1530	night	Meixian	2
1910	夜	yè	265	1531	night	Nanchang	0
1911	裏	lǐ	268	1531	night	Nanchang	1
1912	暝	míng	269	1532	night	Fuzhou	0
1913	晡	bū	267	1532	night	Fuzhou	1
1914	夜	yè	265	1533	night	Ningxia	0
1915	裏	lǐ	268	1533	night	Ningxia	1
1916	夜	yè	265	1534	night	Lianchang	0
1917	晡	bū	267	1534	night	Lianchang	1
1918	夜	yè	265	1535	night	Ningbo	0
1919	黒	hēi	270	1536	night	Yingshan	0
1920	了	le	271	1536	night	Yingshan	1
1921	夜	yè	265	1537	night	Chengdu	0
1922	冥	míng	272	1538	night	Zhanping	0
1923	時	shí	273	1538	night	Zhanping	1
1924	暗	àn	274	1539	night	Zhanping	0
1925	昏	hūn	273	1539	night	Zhanping	2
1926	暗	àn	274	1540	night	Zhanping	0
1927	昏	hūn	275	1540	night	Zhanping	1
1928	仔	zǐ	97	1540	night	Zhanping	2
1929	透	tòu	276	1541	night	Zhanping	0
1930	暗	àn	274	1541	night	Zhanping	1
1931	夜	yè	265	1542	night	Shanghai	0
1932	裏	lǐ	268	1542	night	Shanghai	1
1933	夜	yè	265	1543	night	Shanghai	0
1934	裏	lǐ	268	1543	night	Shanghai	1
1935	夜	yè	265	1544	night	Shanghai_B	0
1936	裏	lǐ	268	1544	night	Shanghai_B	1
1937	夜	yè	265	1545	night	Shanghai_B	0
1938	裏	lǐ	268	1545	night	Shanghai_B	1
1939	下	xià	11	1546	night	Xiamen	0
1940	昏	hūn	275	1546	night	Xiamen	1
1941	時	shí	273	1546	night	Xiamen	2
1942	冥	míng	272	1547	night	Xiamen	0
1943	時	shí	273	1547	night	Xiamen	1
1944	暗	àn	274	1548	night	Xiamen	0
1945	時	shí	273	1548	night	Xiamen	1
1946	夜	yè	265	1549	night	Anyi	0
1947	裏	lǐ	268	1549	night	Anyi	1
1948	夜	yè	265	1550	night	Anyi	0
1949	頭	tóu	51	1550	night	Anyi	1
1950	夜	yè	265	1551	night	Beijing	0
1951	裏	lǐ	268	1551	night	Beijing	1
1952	黑	hēi	44	1552	night	Beijing	0
1953	下	xià	11	1552	night	Beijing	1
1954	夜	yè	265	1553	night	Wenzhou	0
1955	裏	lǐ	268	1553	night	Wenzhou	1
1956	夜	yè	265	1555	night	Wuhan	0
1957	裏	lǐ	268	1555	night	Wuhan	1
1958	夜	yè	265	1556	night	Wuhan	0
1959	晚	wǎn	266	1556	night	Wuhan	1
1960	黑	hēi	44	1557	night	Taiyuan	0
1961	夜	yè	265	1557	night	Taiyuan	1
1962	黑	hēi	44	1558	night	Yuci	0
1963	夜	yè	265	1558	night	Yuci	1
1964	夜	yè	265	1559	night	Changsha	0
1965	裏	lǐ	268	1559	night	Changsha	1
1966	夜	yè	265	1560	night	Shuangfeng	0
1967	裏	lǐ	268	1560	night	Shuangfeng	1
1968	鼻	bí	278	1561	nose	Guangzhou	0
1969	哥	gē	279	1561	nose	Guangzhou	1
1970	鼻	bí	278	1562	nose	Suzhou	0
1971	頭	tóu	51	1562	nose	Suzhou	1
1972	鼻	bí	278	1563	nose	Meixian	0
1973	公	gōng	99	1563	nose	Meixian	1
1974	鼻	bí	278	1564	nose	Nanchang	0
1975	公	gōng	99	1564	nose	Nanchang	1
1976	鼻	bí	278	1565	nose	Fuzhou	0
1977	鼻	bí	278	1566	nose	Ningxia	0
1978	子	zi	30	1566	nose	Ningxia	1
1979	鼻	bí	278	1567	nose	Lianchang	0
1980	公	gōng	99	1567	nose	Lianchang	1
1981	鼻	bí	278	1568	nose	Ningbo	0
1982	頭	tóu	51	1568	nose	Ningbo	1
1983	骨	gǔ	50	1568	nose	Ningbo	2
1984	鼻	bí	278	1569	nose	Yingshan	0
1985	公	gōng	99	1569	nose	Yingshan	1
1986	鼻	bí	278	1570	nose	Chengdu	0
1987	鼻	bí	278	1571	nose	Zhanping	0
1988	管	guǎn	99	1571	nose	Zhanping	1
1989	鼻	bí	278	1572	nose	Shanghai	0
1990	頭	tóu	51	1572	nose	Shanghai	1
1991	鼻	bí	278	1573	nose	Shanghai_B	0
1992	頭	tóu	51	1573	nose	Shanghai_B	1
1993	鼻	bí	278	1574	nose	Xiamen	0
1994	鼻	bí	278	1575	nose	Anyi	0
1995	公	gōng	99	1575	nose	Anyi	1
1996	鼻	bí	278	1576	nose	Beijing	0
1997	子	zi	30	1576	nose	Beijing	1
1998	鼻	bí	278	1577	nose	Wenzhou	0
1999	頭	tóu	51	1577	nose	Wenzhou	1
2000	鼻	bí	278	1579	nose	Wuhan	0
2001	子	zi	30	1579	nose	Wuhan	1
2002	鼻	bí	278	1580	nose	Taiyuan	0
2003	子	zi	30	1580	nose	Taiyuan	1
2004	鼻	bí	278	1581	nose	Yuci	0
2005	頭	tóu	51	1581	nose	Yuci	1
2006	鼻	bí	278	1582	nose	Changsha	0
2007	子	zi	30	1582	nose	Changsha	1
2008	鼻	bí	278	1583	nose	Shuangfeng	0
2009	公	gōng	99	1583	nose	Shuangfeng	1
2010	唔	wú}	281	1584	not	Guangzhou	0
2011	冇	mǎo	282	1585	not	Guangzhou	0
2012	勿	wù	283	1586	not	Suzhou	0
2013	唔	wú}	281	1587	not	Meixian	0
2014	不	bù	284	1588	not	Nanchang	0
2015	伓	pī	285	1589	not	Fuzhou	0
2016	不	bù	284	1590	not	Ningxia	0
2017	無	wú	286	1591	not	Lianchang	0
2018	懶	lǎn	287	1592	not	Lianchang	0
2019	勿	wù	283	1593	not	Ningbo	0
2020	不	bù	284	1594	not	Yingshan	0
2021	不	bù	284	1595	not	Chengdu	0
2022	伓	pī	285	1596	not	Zhanping	0
2023	無	wú	286	1597	not	Zhanping	0
2024	勿	wù	283	1598	not	Shanghai	0
2025	勿	wù	283	1599	not	Shanghai_B	0
2026	勿	wù	285	1600	not	Xiamen	0
2027	無	wú	286	1601	not	Xiamen	0
2028	不	bù	284	1603	not	Anyi	0
2029	不	bù	284	1604	not	Beijing	0
2030	不	bù	284	1605	not	Wenzhou	0
2031	不	bù	284	1607	not	Wuhan	0
2032	不	bù	284	1608	not	Taiyuan	0
2033	不	bù	284	1609	not	Yuci	0
2034	不	bù	284	1610	not	Changsha	0
2035	不	bù	284	1611	not	Shuangfeng	0
2036	一	yī	10	1612	one	Guangzhou	0
2037	一	yī	10	1613	one	Suzhou	0
2038	一	yī	10	1614	one	Meixian	0
2039	一	yī	10	1615	one	Nanchang	0
2040	一	yī	10	1616	one	Fuzhou	0
2041	一	yī	10	1617	one	Ningxia	0
2042	一	yī	10	1618	one	Lianchang	0
2043	一	yī	10	1619	one	Ningbo	0
2044	一	yī	10	1620	one	Yingshan	0
2045	一	yī	10	1621	one	Chengdu	0
2046	一	yī	10	1623	one	Zhanping	0
2047	一	yī	10	1624	one	Shanghai	0
2048	一	yī	10	1625	one	Shanghai_B	0
2049	一	yī	10	1626	one	Xiamen	0
2050	一	yī	10	1627	one	Anyi	0
2051	一	yī	10	1628	one	Beijing	0
2052	一	yī	10	1629	one	Wenzhou	0
2053	一	yī	10	1631	one	Wuhan	0
2054	一	yī	10	1632	one	Taiyuan	0
2055	一	yī	10	1633	one	Yuci	0
2056	一	yī	10	1634	one	Changsha	0
2057	一	yī	10	1635	one	Shuangfeng	0
2058	路	lù	290	1636	path	Guangzhou	0
2059	馬	mǎ	291	1637	path	Suzhou	0
2060	路	lù	290	1637	path	Suzhou	1
2061	路	lù	290	1638	path	Meixian	0
2062	路	lù	290	1639	path	Nanchang	0
2063	墿	yì	292	1640	path	Fuzhou	0
2064	路	lù	290	1641	path	Ningxia	0
2065	路	lù	290	1642	path	Lianchang	0
2066	路	lù	290	1643	path	Ningbo	0
2067	路	lù	290	1644	path	Yingshan	0
2068	路	lù	290	1645	path	Chengdu	0
2069	路	lù	290	1646	path	Zhanping	0
2070	路	lù	290	1647	path	Shanghai	0
2071	路	lù	290	1648	path	Shanghai_B	0
2072	路	lù	290	1649	path	Xiamen	0
2073	路	lù	290	1650	path	Anyi	0
2074	道	dào	201	1651	path	Beijing	0
2075	兒	ér	17	1651	path	Beijing	1
2076	路	lù	290	1652	path	Beijing	0
2077	路	lù	290	1653	path	Wenzhou	0
2078	路	lù	290	1655	path	Wuhan	0
2079	道	dào	201	1656	path	Taiyuan	0
2080	兒	ér	17	1656	path	Taiyuan	1
2081	路	lù	290	1657	path	Taiyuan	0
2082	道	dào	201	1658	path	Yuci	0
2083	兒	ér	17	1658	path	Yuci	1
2084	路	lù	290	1659	path	Yuci	0
2085	路	lù	290	1660	path	Changsha	0
2086	路	lù	290	1661	path	Shuangfeng	0
2087	人	rén	223	1662	person	Guangzhou	0
2088	人	rén	223	1663	person	Suzhou	0
2089	人	rén	223	1664	person	Meixian	0
2090	人	rén	223	1665	person	Nanchang	0
2091	農	nóng	232	1666	person	Fuzhou	0
2092	人	rén	223	1667	person	Ningxia	0
2093	人	rén	223	1668	person	Lianchang	0
2094	人	rén	223	1669	person	Ningbo	0
2095	人	rén	223	1670	person	Yingshan	0
2096	人	rén	223	1671	person	Chengdu	0
2097	儂	nóng	232	1672	person	Zhanping	0
2098	人	rén	223	1673	person	Shanghai	0
2099	人	rén	223	1674	person	Shanghai_B	0
2100	人	rén	223	1675	person	Xiamen	0
2101	人	rén	223	1677	person	Anyi	0
2102	人	rén	223	1678	person	Beijing	0
2103	人	rén	223	1679	person	Wenzhou	0
2104	人	rén	223	1682	person	Wuhan	0
2105	人	rén	223	1683	person	Taiyuan	0
2106	人	rén	223	1684	person	Yuci	0
2107	人	rén	223	1685	person	Changsha	0
2108	人	rén	223	1686	person	Shuangfeng	0
2109	雨	yǔ	293	1687	rain	Guangzhou	0
2110	雨	yǔ	293	1688	rain	Suzhou	0
2111	雨	yǔ	293	1689	rain	Meixian	0
2112	雨	yǔ	293	1690	rain	Nanchang	0
2113	雨	yǔ	293	1691	rain	Fuzhou	0
2114	雨	yǔ	293	1692	rain	Ningxia	0
2115	雨	yǔ	293	1693	rain	Lianchang	0
2116	雨	yǔ	293	1694	rain	Ningbo	0
2117	雨	yǔ	293	1695	rain	Yingshan	0
2118	雨	yǔ	293	1696	rain	Chengdu	0
2119	雨	yǔ	293	1697	rain	Zhanping	0
2120	雨	yǔ	293	1698	rain	Shanghai	0
2121	雨	yǔ	293	1699	rain	Shanghai_B	0
2122	雨	yǔ	293	1700	rain	Xiamen	0
2123	雨	yǔ	293	1701	rain	Anyi	0
2124	雨	yǔ	293	1702	rain	Beijing	0
2125	雨	yǔ	293	1703	rain	Wenzhou	0
2126	雨	yǔ	293	1705	rain	Wuhan	0
2127	雨	yǔ	293	1706	rain	Taiyuan	0
2128	雨	yǔ	293	1707	rain	Yuci	0
2129	雨	yǔ	293	1708	rain	Changsha	0
2130	雨	yǔ	293	1709	rain	Shuangfeng	0
2131	紅	hóng	49	1710	red	Guangzhou	0
2132	紅	hóng	49	1711	red	Suzhou	0
2133	紅	hóng	49	1712	red	Meixian	0
2134	赤	chì	294	1713	red	Meixian	0
2135	紅	hóng	49	1714	red	Nanchang	0
2136	紅	hóng	49	1715	red	Fuzhou	0
2137	紅	hóng	49	1716	red	Ningxia	0
2138	紅	hóng	49	1717	red	Lianchang	0
2139	紅	hóng	49	1718	red	Ningbo	0
2140	紅	hóng	49	1719	red	Yingshan	0
2141	紅	hóng	49	1720	red	Chengdu	0
2142	紅	hóng	49	1721	red	Zhanping	0
2143	紅	hóng	49	1722	red	Shanghai	0
2144	紅	hóng	49	1723	red	Shanghai_B	0
2145	紅	hóng	49	1724	red	Xiamen	0
2146	紅	hóng	49	1725	red	Anyi	0
2147	紅	hóng	49	1726	red	Beijing	0
2148	紅	hóng	49	1727	red	Wenzhou	0
2149	紅	hóng	49	1729	red	Wuhan	0
2150	紅	hóng	49	1730	red	Taiyuan	0
2151	紅	hóng	49	1731	red	Yuci	0
2152	紅	hóng	49	1732	red	Changsha	0
2153	紅	hóng	49	1733	red	Shuangfeng	0
2154	根	gēn	255	1734	root	Guangzhou	0
2155	蔃	qiáng	295	1735	root	Guangzhou	0
2156	根	gēn	255	1736	root	Suzhou	0
2157	根	gēn	255	1737	root	Meixian	0
2158	根	gēn	255	1738	root	Nanchang	0
2159	根	gēn	255	1739	root	Fuzhou	1
2160	根	gēn	255	1740	root	Ningxia	0
2161	根	gēn	255	1741	root	Lianchang	0
2162	根	gēn	255	1742	root	Ningbo	0
2163	根	gēn	255	1743	root	Yingshan	0
2164	根	gēn	255	1744	root	Chengdu	0
2165	根	gēn	255	1745	root	Zhanping	0
2166	根	gēn	255	1746	root	Shanghai	0
2167	根	gēn	255	1747	root	Shanghai_B	0
2168	根	gēn	255	1748	root	Xiamen	0
2169	根	gēn	255	1749	root	Anyi	0
2170	根	gēn	255	1750	root	Beijing	0
2171	兒	ér	17	1750	root	Beijing	1
2172	根	gēn	255	1751	root	Wenzhou	0
2173	骨	gǔ	50	1752	root	Wenzhou	0
2174	根	gēn	255	1754	root	Wuhan	0
2175	根	gēn	255	1755	root	Wuhan	0
2176	蔸	dōu	297	1756	root	Wuhan	0
2177	子	zi	30	1756	root	Wuhan	1
2178	根	gēn	255	1757	root	Taiyuan	0
2179	子	zi	30	1757	root	Taiyuan	1
2180	樹	shù	26	1758	root	Yuci	0
2181	根	gēn	255	1758	root	Yuci	1
2182	根	gēn	255	1759	root	Changsha	0
2183	篼	dōu	297	1760	root	Changsha	0
2184	子	zi	30	1760	root	Changsha	1
2185	根	gēn	255	1761	root	Shuangfeng	0
2186	蔸	dōu	297	1762	root	Shuangfeng	0
2187	公	gōng	99	1762	root	Shuangfeng	1
2188	圓	yuán	298	1763	round	Guangzhou	0
2189	圓	yuán	298	1764	round	Suzhou	0
2190	圓	yuán	298	1765	round	Meixian	0
2191	圓	yuán	298	1766	round	Nanchang	0
2192	圓	yuán	298	1767	round	Fuzhou	0
2193	圓	yuán	298	1768	round	Ningxia	0
2194	圓	yuán	298	1769	round	Lianchang	0
2195	圓	yuán	298	1770	round	Ningbo	0
2196	團	tuán	298	1771	round	Yingshan	0
2197	圓	yuán	298	1772	round	Chengdu	0
2198	圓	yuán	298	1773	round	Zhanping	0
2199	圓	yuán	298	1774	round	Shanghai	0
2200	圓	yuán	298	1775	round	Shanghai_B	0
2201	圓	yuán	298	1776	round	Xiamen	0
2202	圓	yuán	298	1777	round	Anyi	0
2203	圓	yuán	298	1778	round	Beijing	0
2204	圓	yuán	298	1779	round	Wenzhou	0
2205	圓	yuán	298	1781	round	Wuhan	0
2206	團	tuán	299	1782	round	Wuhan	0
2207	圓	yuán	298	1783	round	Taiyuan	0
2208	圓	yuán	298	1784	round	Yuci	0
2209	圓	yuán	298	1785	round	Changsha	0
2210	欒	luán	300	1786	round	Shuangfeng	0
2211	沙	shā	301	1787	sand	Guangzhou	0
2212	沙	shā	301	1788	sand	Suzhou	0
2213	沙	shā	301	1789	sand	Meixian	0
2214	子	zi	30	1789	sand	Meixian	1
2215	沙	shā	301	1790	sand	Nanchang	0
2216	子	zi	30	1790	sand	Nanchang	1
2217	沙	shā	301	1791	sand	Fuzhou	0
2218	沙	shā	301	1792	sand	Ningxia	0
2219	子	zi	30	1792	sand	Ningxia	1
2220	沙	shā	301	1793	sand	Lianchang	0
2221	子	zi	30	1793	sand	Lianchang	1
2222	沙	shā	301	1794	sand	Ningbo	0
2223	沙	shā	301	1795	sand	Yingshan	0
2224	沙	shā	301	1796	sand	Chengdu	0
2225	沙	shā	301	1797	sand	Zhanping	0
2226	沙	shā	301	1798	sand	Shanghai	0
2227	子	zi	30	1798	sand	Shanghai	1
2228	沙	shā	301	1799	sand	Shanghai_B	0
2229	沙	shā	301	1800	sand	Shanghai_B	0
2230	泥	ní	104	1800	sand	Shanghai_B	1
2231	沙	shā	301	1801	sand	Xiamen	0
2232	沙	shā	301	1802	sand	Anyi	0
2233	沙	shā	301	1803	sand	Anyi	0
2234	子	zi	30	1803	sand	Anyi	1
2235	沙	shā	301	1804	sand	Beijing	0
2236	沙	shā	301	1805	sand	Beijing	0
2237	子	zi	30	1805	sand	Beijing	1
2238	沙	shā	301	1806	sand	Wenzhou	0
2239	沙	shā	301	1808	sand	Wuhan	0
2240	沙	shā	301	1809	sand	Taiyuan	0
2241	子	zi	30	1809	sand	Taiyuan	1
2242	沙	shā	301	1810	sand	Yuci	0
2243	子	zi	30	1810	sand	Yuci	1
2244	沙	shā	301	1811	sand	Changsha	0
2245	子	zi	30	1811	sand	Changsha	1
2246	沙	shā	301	1812	sand	Changsha	0
2247	婆	pó	59	1812	sand	Changsha	1
2248	沙	shā	301	1813	sand	Shuangfeng	0
2249	子	zi	30	1813	sand	Shuangfeng	1
2250	講	jiǎng	302	1814	say	Guangzhou	0
2251	話	huà	303	1815	say	Guangzhou	0
2252	說	shuō	204	1816	say	Suzhou	0
2253	講	jiǎng	302	1817	say	Suzhou	0
2254	講	jiǎng	302	1818	say	Meixian	0
2255	話	huà	303	1819	say	Meixian	0
2256	話	huà	303	1820	say	Nanchang	0
2257	講	jiǎng	302	1821	say	Fuzhou	0
2258	說	shuō	204	1822	say	Ningxia	0
2259	話	huà	303	1823	say	Lianchang	0
2260	說	shuō	204	1824	say	Ningbo	0
2261	說	shuō	204	1825	say	Yingshan	0
2262	說	shuō	204	1826	say	Chengdu	0
2263	講	jiǎng	302	1827	say	Zhanping	0
2264	講	jiǎng	302	1828	say	Shanghai	0
2265	講	jiǎng	302	1829	say	Shanghai_B	0
2266	講	jiǎng	302	1830	say	Xiamen	0
2267	話	huà	303	1831	say	Anyi	0
2268	說	shuō	204	1832	say	Beijing	0
2269	講	jiǎng	302	1833	say	Wenzhou	0
2270	說	shuō	204	1835	say	Wuhan	0
2271	說	shuō	204	1836	say	Taiyuan	0
2272	說	shuō	204	1837	say	Yuci	0
2273	講	jiǎng	302	1838	say	Changsha	0
2274	話	huà	302	1839	say	Shuangfeng	0
2275	講	jiǎng	303	1840	say	Shuangfeng	0
2276	睇	dì	304	1841	see	Guangzhou	0
2277	看	kàn	305	1842	see	Suzhou	0
2278	望	wàng	306	1843	see	Suzhou	0
2279	看	kàn	305	1844	see	Meixian	0
2280	看	kàn	305	1845	see	Nanchang	0
2281	看	kàn	305	1846	see	Fuzhou	0
2282	覷	qù	307	1847	see	Fuzhou	0
2283	看	kàn	305	1848	see	Ningxia	0
2284	看	kàn	305	1850	see	Ningbo	0
2285	看	kàn	305	1851	see	Yingshan	0
2286	到	dào	102	1851	see	Yingshan	1
2287	看	kàn	305	1852	see	Chengdu	0
2288	看	kàn	305	1853	see	Zhanping	0
2289	看	kàn	305	1854	see	Shanghai	0
2290	到	dào	102	1854	see	Shanghai	1
2291	看	kàn	305	1855	see	Shanghai_B	0
2292	見	jiàn	309	1855	see	Shanghai_B	1
2293	看	kàn	305	1856	see	Shanghai_B	0
2294	到	dào	102	1856	see	Shanghai_B	1
2295	看	kàn	305	1857	see	Xiamen	0
2296	看	kàn	305	1858	see	Anyi	0
2297	看	kàn	305	1859	see	Beijing	0
2298	瞧	qiáo	310	1860	see	Beijing	0
2299	瞅	chǒu	115	1861	see	Beijing	0
2300	目	mù	311	1862	see	Beijing	0
2301	朿	cì	309	1863	see	Wenzhou	1
2302	看	kàn	305	1865	see	Wuhan	0
2303	瞄	miáo	314	1867	see	Wuhan	0
2304	看	kàn	305	1868	see	Taiyuan	0
2305	瞭	liǎo	315	1869	see	Taiyuan	0
2306	照	zhào	316	1870	see	Yuci	0
2307	看	kàn	305	1870	see	Yuci	1
2308	看	kàn	305	1871	see	Yuci	0
2309	看	kàn	305	1872	see	Changsha	0
2310	看	kàn	305	1873	see	Shuangfeng	0
2311	相	xiāng	317	1874	see	Shuangfeng	0
2312	種	zhǒng	119	1875	seed	Guangzhou	0
2313	種	zhǒng	119	1876	seed	Suzhou	0
2314	子	zi	30	1876	seed	Suzhou	1
2315	種	zhǒng	119	1877	seed	Meixian	0
2316	籽	zǐ	318	1878	seed	Nanchang	0
2317	種	zhǒng	119	1879	seed	Fuzhou	0
2318	種	zhǒng	119	1880	seed	Ningxia	0
2319	子	zi	30	1880	seed	Ningxia	1
2320	種	zhǒng	119	1881	seed	Lianchang	0
2321	種	zhǒng	119	1882	seed	Ningbo	0
2322	子	zi	30	1882	seed	Ningbo	1
2323	種	zhǒng	119	1883	seed	Yingshan	0
2324	種	zhǒng	119	1884	seed	Chengdu	0
2325	子	zi	30	1884	seed	Chengdu	1
2326	種	zhǒng	119	1885	seed	Zhanping	0
2327	種	zhǒng	119	1886	seed	Shanghai	0
2328	子	zi	30	1886	seed	Shanghai	1
2329	種	zhǒng	119	1887	seed	Shanghai_B	0
2330	子	zi	30	1887	seed	Shanghai_B	1
2331	種	zhǒng	119	1888	seed	Xiamen	0
2332	子	zi	30	1888	seed	Xiamen	1
2333	籽	zǐ	318	1889	seed	Xiamen	0
2334	種	zhǒng	119	1890	seed	Anyi	0
2335	種	zhǒng	119	1891	seed	Beijing	0
2336	子	zi	30	1891	seed	Beijing	1
2337	種	zhǒng	119	1892	seed	Wenzhou	0
2338	子	zi	30	1892	seed	Wenzhou	1
2339	種	zhǒng	119	1894	seed	Wuhan	0
2340	子	zi	30	1894	seed	Wuhan	1
2341	種	zhǒng	119	1895	seed	Taiyuan	0
2342	子	zi	30	1895	seed	Taiyuan	1
2343	種	zhǒng	119	1896	seed	Yuci	0
2344	子	zi	30	1896	seed	Yuci	1
2345	種	zhǒng	119	1897	seed	Changsha	0
2346	子	zi	30	1897	seed	Changsha	1
2347	種	zhǒng	119	1898	seed	Shuangfeng	0
2348	子	zi	30	1898	seed	Shuangfeng	1
2349	坐	zuò	319	1899	sit	Guangzhou	0
2350	坐	zuò	319	1900	sit	Suzhou	0
2351	坐	zuò	319	1901	sit	Meixian	0
2352	坐	zuò	319	1902	sit	Nanchang	0
2353	坐	zuò	319	1903	sit	Fuzhou	0
2354	坐	zuò	319	1904	sit	Ningxia	0
2355	坐	zuò	319	1905	sit	Lianchang	0
2356	坐	zuò	319	1906	sit	Ningbo	0
2357	坐	zuò	319	1907	sit	Yingshan	0
2358	坐	zuò	319	1908	sit	Chengdu	0
2359	坐	zuò	319	1909	sit	Zhanping	0
2360	坐	zuò	319	1910	sit	Shanghai	0
2361	坐	zuò	319	1911	sit	Shanghai_B	0
2362	坐	zuò	319	1912	sit	Xiamen	0
2363	坐	zuò	319	1913	sit	Anyi	0
2364	坐	zuò	319	1914	sit	Beijing	0
2365	坐	zuò	319	1915	sit	Wenzhou	0
2366	坐	zuò	319	1917	sit	Wuhan	0
2367	坐	zuò	319	1918	sit	Taiyuan	0
2368	坐	zuò	319	1919	sit	Yuci	0
2369	坐	zuò	319	1920	sit	Changsha	0
2370	坐	zuò	319	1921	sit	Shuangfeng	0
2371	皮	pí	27	1922	skin	Guangzhou	0
2372	皮	pí	27	1923	skin	Suzhou	0
2373	膚	fū	320	1923	skin	Suzhou	1
2374	皮	pí	27	1924	skin	Meixian	0
2375	皮	pí	27	1925	skin	Nanchang	0
2376	皮	pí	27	1926	skin	Fuzhou	0
2377	膚	fū	320	1926	skin	Fuzhou	1
2378	皮	pí	27	1927	skin	Ningxia	0
2379	皮	pí	27	1928	skin	Lianchang	0
2380	皮	pí	27	1929	skin	Ningbo	0
2381	膚	fū	320	1929	skin	Ningbo	1
2382	皮	pí	27	1930	skin	Yingshan	0
2383	皮	pí	27	1931	skin	Chengdu	0
2384	膚	fū	320	1931	skin	Chengdu	1
2385	皮	pí	27	1932	skin	Zhanping	0
2386	皮	pí	27	1933	skin	Shanghai	0
2387	皮	pí	27	1934	skin	Shanghai_B	0
2388	皮	pí	27	1935	skin	Xiamen	0
2389	皮	pí	27	1936	skin	Anyi	0
2390	皮	pí	27	1937	skin	Beijing	0
2391	皮	pí	27	1938	skin	Beijing	0
2392	兒	ér	17	1938	skin	Beijing	1
2393	皮	pí	27	1939	skin	Wenzhou	0
2394	膚	fū	320	1939	skin	Wenzhou	1
2395	皮	pí	27	1941	skin	Wuhan	0
2396	膚	fū	320	1941	skin	Wuhan	1
2397	皮	pí	27	1942	skin	Taiyuan	0
2398	皮	pí	27	1943	skin	Yuci	0
2399	皮	pí	27	1944	skin	Changsha	0
2400	皮	pí	27	1945	skin	Shuangfeng	0
2401	睏	kùn	208	1946	sleep	Guangzhou	0
2402	睏	kùn	208	1947	sleep	Suzhou	0
2403	覺	jué	321	1947	sleep	Suzhou	1
2404	睡	shuì	212	1948	sleep	Meixian	0
2405	目	mù	114	1948	sleep	Meixian	1
2406	睏	kùn	208	1949	sleep	Nanchang	0
2407	覺	jué	321	1949	sleep	Nanchang	1
2408	睏	kùn	208	1950	sleep	Fuzhou	0
2409	睡	shuì	212	1951	sleep	Ningxia	0
2410	睡	shuì	212	1952	sleep	Lianchang	0
2411	睏	kùn	208	1953	sleep	Ningbo	0
2412	睡	shuì	212	1954	sleep	Yingshan	0
2413	睡	shuì	212	1955	sleep	Chengdu	0
2414	睏	kùn	208	1956	sleep	Zhanping	0
2415	睏	kùn	208	1957	sleep	Shanghai	0
2416	覺	jué	321	1957	sleep	Shanghai	1
2417	睏	kùn	208	1958	sleep	Shanghai_B	0
2418	覺	jué	321	1958	sleep	Shanghai_B	1
2419	睏	kùn	208	1959	sleep	Xiamen	0
2420	睏	kùn	208	1960	sleep	Anyi	0
2421	覺	jué	321	1960	sleep	Anyi	1
2422	睡	shuì	212	1961	sleep	Beijing	0
2423	睏	kùn	208	1962	sleep	Wenzhou	0
2424	睡	shuì	212	1964	sleep	Wuhan	0
2425	磕	kē	184	1964	sleep	Wuhan	1
2426	睡	shuì	212	1964	sleep	Wuhan	2
2427	睡	shuì	212	1965	sleep	Taiyuan	0
2428	覺	jué	321	1965	sleep	Taiyuan	1
2429	睡	shuì	212	1966	sleep	Yuci	0
2430	覺	jué	321	1966	sleep	Yuci	1
2431	睡	shuì	212	1967	sleep	Yuci	0
2432	困	kùn	208	1968	sleep	Changsha	0
2433	睏	kùn	208	1969	sleep	Shuangfeng	0
2434	眼	yǎn	111	1969	sleep	Shuangfeng	1
2435	閉	bì	323	1969	sleep	Shuangfeng	2
2436	睏	kùn	208	1970	sleep	Shuangfeng	0
2437	覺	jué	321	1970	sleep	Shuangfeng	1
2438	細	xì	324	1971	small	Guangzhou	0
2439	小	xiǎo	325	1972	small	Suzhou	0
2440	細	xì	324	1973	small	Meixian	0
2441	小	xiǎo	325	1974	small	Nanchang	0
2442	細	xì	324	1975	small	Nanchang	0
2443	嫩	nèn	326	1976	small	Fuzhou	0
2444	細	xì	324	1977	small	Fuzhou	0
2445	小	xiǎo	325	1978	small	Ningxia	0
2446	細	xì	324	1979	small	Lianchang	0
