ID	DOCULECT	DOCULECT_IN_SOURCE	CONCEPT	CONCEPTICON_ID	VALUE	CHARACTERS	COGIDS
1516	Xiamen	Xiamen	new	1231	新	新	264
1517	Anyi	Anyi	new	1231	新	新	264
1518	Beijing	Beijing	new	1231	新	新	264
1519	Wenzhou	Wenzhou	new	1231	新	新	264
1520	Taibei	Taibei	new	1231	sin44新	新	264
1521	Wuhan	Wuhan	new	1231	新	新	264
1522	Taiyuan	Taiyuan	new	1231	新	新	264
1523	Yuci	Yuci	new	1231	新	新	264
1524	Changsha	Changsha	new	1231	新	新	264
1525	Shuangfeng	Shuangfeng	new	1231	新	新	264
5424	Old_Chinese	Old_Chinese	new	1231	新	新	264
1526	Guangzhou	Guangzhou	night	1233	夜晚	夜晚	265 266
1527	Guangzhou	Guangzhou	night	1233	（夜）晚黑	夜晚黑	265 266 44
1528	Guangzhou	Guangzhou	night	1233	（夜）晚黑	晚黑	266 44
1529	Suzhou	Suzhou	night	1233	夜	夜	265
1530	Meixian	Meixian	night	1233	夜晡头	夜晡头	265 267 51
1531	Nanchang	Nanchang	night	1233	夜里	夜里	265 268
1532	Fuzhou	Fuzhou	night	1233	暝晡mang31muo+44	暝晡	269 267
1533	Ningxia	Ningxia	night	1233	夜里、黑夜	夜里	265 268
1534	Lianchang	Lianchang	night	1233	夜晡	夜晡	265 267
1535	Ningbo	Ningbo	night	1233	夜	夜	265
1536	Yingshan	Yingshan	night	1233	黒了	黒了	270 271
1537	Chengdu	Chengdu	night	1233	夜	夜	265
1538	Zhanping	Zhanping	night	1233	冥时	冥时	272 273
1539	Zhanping	Zhanping	night	1233	暗（昏）时	暗昏时	274 275 273
1540	Zhanping	Zhanping	night	1233	暗昏仔	暗昏仔	274 275 97
1541	Zhanping	Zhanping	night	1233	透暗	透暗	276 274
1542	Shanghai	Shanghai	night	1233	夜里(乡)	夜里	265 268
1543	Shanghai	Shanghai	night	1233	夜里(乡)	夜里乡	265 268 277
1544	Shanghai_B	Shanghai_B	night	1233	夜里(乡)	夜里	265 268
1545	Shanghai_B	Shanghai_B	night	1233	夜里(乡)	夜里乡	265 268 277
1546	Xiamen	Xiamen	night	1233	下昏时	下昏时	11 275 273
1547	Xiamen	Xiamen	night	1233	冥时	冥时	272 273
1548	Xiamen	Xiamen	night	1233	暗时	暗时	274 273
1549	Anyi	Anyi	night	1233	夜里	夜里	265 268
1550	Anyi	Anyi	night	1233	夜头	夜头	265 51
1551	Beijing	Beijing	night	1233	夜里(le)	夜里	265 268
1552	Beijing	Beijing	night	1233	黑下（xia）	黑下	44 11
1553	Wenzhou	Wenzhou	night	1233	夜里	夜里	265 268
1554	Taibei	Taibei	night	1233	am31 si13暗时	暗时	274 273
1555	Wuhan	Wuhan	night	1233	夜里	夜里	265 268
1556	Wuhan	Wuhan	night	1233	夜晚	夜晚	265 266
1557	Taiyuan	Taiyuan	night	1233	黑夜	黑夜	44 265
1558	Yuci	Yuci	night	1233	黑夜	黑夜	44 265
1559	Changsha	Changsha	night	1233	夜里	夜里	265 268
1560	Shuangfeng	Shuangfeng	night	1233	夜里	夜里	265 268
5352	Ningxia	Ningxia	night	1233	夜里、黑夜	黑夜	44 265
5425	Old_Chinese	Old_Chinese	night	1233	夜	夜	265
5426	Old_Chinese	Old_Chinese	night	1233	 夕	 夕	1027 1028
1561	Guangzhou	Guangzhou	nose	1221	鼻哥	鼻哥	278 279
1562	Suzhou	Suzhou	nose	1221	鼻头	鼻头	278 51
1563	Meixian	Meixian	nose	1221	鼻公	鼻公	278 99
1564	Nanchang	Nanchang	nose	1221	鼻公	鼻公	278 99
1565	Fuzhou	Fuzhou	nose	1221	鼻	鼻	278
1566	Ningxia	Ningxia	nose	1221	鼻子	鼻子	278 30
1567	Lianchang	Lianchang	nose	1221	鼻公	鼻公	278 99
1568	Ningbo	Ningbo	nose	1221	鼻头骨	鼻头骨	278 51 50
1569	Yingshan	Yingshan	nose	1221	鼻公	鼻公	278 99
1570	Chengdu	Chengdu	nose	1221	鼻	鼻	278
1571	Zhanping	Zhanping	nose	1221	鼻管：后字读kong3	鼻公	278 99
1572	Shanghai	Shanghai	nose	1221	鼻头	鼻头	278 51
1573	Shanghai_B	Shanghai_B	nose	1221	鼻头	鼻头	278 51
1574	Xiamen	Xiamen	nose	1221	鼻 a51	鼻A	278 280
1575	Anyi	Anyi	nose	1221	鼻公	鼻公	278 99
1576	Beijing	Beijing	nose	1221	鼻子	鼻子	278 30
1577	Wenzhou	Wenzhou	nose	1221	鼻头	鼻头	278 51
1578	Taibei	Taibei	nose	1221	phiN33	鼻	278
1579	Wuhan	Wuhan	nose	1221	鼻子	鼻子	278 30
1580	Taiyuan	Taiyuan	nose	1221	鼻子	鼻子	278 30
1581	Yuci	Yuci	nose	1221	鼻头	鼻头	278 51
1582	Changsha	Changsha	nose	1221	鼻子	鼻子	278 30
1583	Shuangfeng	Shuangfeng	nose	1221	鼻公	鼻公	278 99
5427	Old_Chinese	Old_Chinese	nose	1221	鼻	鼻	278
1584	Guangzhou	Guangzhou	not	1240	唔[副词]	唔	281
1585	Guangzhou	Guangzhou	not	1240	冇[动词]	冇	282
1586	Suzhou	Suzhou	not	1240	勿	勿	283
1587	Meixian	Meixian	not	1240	唔	唔	281
1588	Nanchang	Nanchang	not	1240	不	不	284
1589	Fuzhou	Fuzhou	not	1240	伓	伓	285
1590	Ningxia	Ningxia	not	1240	不	不	284
1591	Lianchang	Lianchang	not	1240	无	无	286
1592	Lianchang	Lianchang	not	1240	懒[表意愿]	懒	287
1593	Ningbo	Ningbo	not	1240	勿	勿	283
1594	Yingshan	Yingshan	not	1240	不	不	284
1595	Chengdu	Chengdu	not	1240	不	不	284
1596	Zhanping	Zhanping	not	1240	伓	伓	285
1597	Zhanping	Zhanping	not	1240	无：也有“勿会bi6”，这是“伓m1会i6”的合音	无	286
1598	Shanghai	Shanghai	not	1240	勿	勿	283
1599	Shanghai_B	Shanghai_B	not	1240	勿	勿	283
1600	Xiamen	Xiamen	not	1240	勿会	伓	285
1601	Xiamen	Xiamen	not	1240	无	无	286
1602	Xiamen	Xiamen	not	1240	*呣m33	A	288
1603	Anyi	Anyi	not	1240	不	不	284
1604	Beijing	Beijing	not	1240	不	不	284
1605	Wenzhou	Wenzhou	not	1240	不	不	284
1606	Taibei	Taibei	not	1240	m33 ?	A	288
1607	Wuhan	Wuhan	not	1240	不	不	284
1608	Taiyuan	Taiyuan	not	1240	不	不	284
1609	Yuci	Yuci	not	1240	不	不	284
1610	Changsha	Changsha	not	1240	不	不	284
1611	Shuangfeng	Shuangfeng	not	1240	不	不	284
5428	Old_Chinese	Old_Chinese	not	1240	不	不	284
5429	Old_Chinese	Old_Chinese	not	1240	 弗	 弗	1029 1030
3977	Guangzhou	Guangzhou	old	1229	老	老	32
3978	Suzhou	Suzhou	old	1229	老	老	32
3979	Meixian	Meixian	old	1229	老	老	32
3980	Nanchang	Nanchang	old	1229	老	老	32
3981	Fuzhou	Fuzhou	old	1229	老	老	32
3982	Ningxia	Ningxia	old	1229	老的	老的	32 229
3983	Lianchang	Lianchang	old	1229	老	老	32
3984	Ningbo	Ningbo	old	1229	老的	老的	32 229
3985	Yingshan	Yingshan	old	1229	老	老	32
3986	Chengdu	Chengdu	old	1229	老的（不年轻）	老的	32 229
3987	Zhanping	Zhanping	old	1229	老	老	32
3988	Shanghai	Shanghai	old	1229	老	老	32
3989	Shanghai_B	Shanghai_B	old	1229	老ge	老	32
3990	Xiamen	Xiamen	old	1229	老	老	32
3991	Anyi	Anyi	old	1229	老（不年轻）	老	32
3992	Beijing	Beijing	old	1229	老	老	32
3993	Wenzhou	Wenzhou	old	1229	老	老	32
3994	Taibei	Taibei	old	1229	lau33老	老	32
3995	Wuhan	Wuhan	old	1229	老	老	32
3996	Taiyuan	Taiyuan	old	1229	老	老	32
3997	Yuci	Yuci	old	1229	老	老	32
3998	Changsha	Changsha	old	1229	老	老	32
3999	Shuangfeng	Shuangfeng	old	1229	老	老	32
5530	Old_Chinese	Old_Chinese	old	1229	老	老	32
1612	Guangzhou	Guangzhou	one	1493	一	一	10
1613	Suzhou	Suzhou	one	1493	一	一	10
1614	Meixian	Meixian	one	1493	一	一	10
1615	Nanchang	Nanchang	one	1493	一	一	10
1616	Fuzhou	Fuzhou	one	1493	一蜀	一	10
1617	Ningxia	Ningxia	one	1493	一	一	10
1618	Lianchang	Lianchang	one	1493	一	一	10
1619	Ningbo	Ningbo	one	1493	一	一	10
1620	Yingshan	Yingshan	one	1493	一	一	10
1621	Chengdu	Chengdu	one	1493	一	一	10
1622	Zhanping	Zhanping	one	1493	tsie6	一	10
1623	Zhanping	Zhanping	one	1493	一	一	10
1624	Shanghai	Shanghai	one	1493	一	一	10
1625	Shanghai_B	Shanghai_B	one	1493	一	一	10
1626	Xiamen	Xiamen	one	1493	一	一	10
1627	Anyi	Anyi	one	1493	一	一	10
1628	Beijing	Beijing	one	1493	一	一	10
1629	Wenzhou	Wenzhou	one	1493	一	一	10
1630	Taibei	Taibei	one	1493	tsit33蜀	蜀	289
1631	Wuhan	Wuhan	one	1493	一	一	10
1632	Taiyuan	Taiyuan	one	1493	一	一	10
1633	Yuci	Yuci	one	1493	一	一	10
1634	Changsha	Changsha	one	1493	一	一	10
1635	Shuangfeng	Shuangfeng	one	1493	一	一	10
5353	Fuzhou	Fuzhou	one	1493	蜀	蜀	289
5430	Old_Chinese	Old_Chinese	one	1493	一	一	10
1636	Guangzhou	Guangzhou	path	2252	路	路	290
1637	Suzhou	Suzhou	path	2252	马路	马路	291 290
1638	Meixian	Meixian	path	2252	路	路	290
1639	Nanchang	Nanchang	path	2252	路	路	290
1640	Fuzhou	Fuzhou	path	2252	墿	墿	292
1641	Ningxia	Ningxia	path	2252	路	路	290
1642	Lianchang	Lianchang	path	2252	路	路	290
1643	Ningbo	Ningbo	path	2252	路	路	290
1644	Yingshan	Yingshan	path	2252	路	路	290
1645	Chengdu	Chengdu	path	2252	路	路	290
1646	Zhanping	Zhanping	path	2252	路	路	290
1647	Shanghai	Shanghai	path	2252	路	路	290
1648	Shanghai_B	Shanghai_B	path	2252	路	路	290
1649	Xiamen	Xiamen	path	2252	路	路	290
1650	Anyi	Anyi	path	2252	路	路	290
1651	Beijing	Beijing	path	2252	道儿	道儿	201 17
1652	Beijing	Beijing	path	2252	路	路	290
1653	Wenzhou	Wenzhou	path	2252	路	路	290
1654	Taibei	Taibei	path	2252	loo33路	路	290
1655	Wuhan	Wuhan	path	2252	路	路	290
1656	Taiyuan	Taiyuan	path	2252	道儿	道儿	201 17
1657	Taiyuan	Taiyuan	path	2252	路	路	290
1658	Yuci	Yuci	path	2252	道儿	道儿	201 17
1659	Yuci	Yuci	path	2252	路	路	290
1660	Changsha	Changsha	path	2252	路	路	290
1661	Shuangfeng	Shuangfeng	path	2252	路	路	290
5431	Old_Chinese	Old_Chinese	path	2252	道	道	201
5432	Old_Chinese	Old_Chinese	path	2252	 路	 路	1031 290
1662	Guangzhou	Guangzhou	person	683	人	人	223
1663	Suzhou	Suzhou	person	683	人	人	223
1664	Meixian	Meixian	person	683	人	人	223
1665	Nanchang	Nanchang	person	683	人	人	223
1666	Fuzhou	Fuzhou	person	683	农	侬	232
1667	Ningxia	Ningxia	person	683	人	人	223
1668	Lianchang	Lianchang	person	683	人	人	223
1669	Ningbo	Ningbo	person	683	人	人	223
1670	Yingshan	Yingshan	person	683	人	人	223
1671	Chengdu	Chengdu	person	683	人	人	223
1672	Zhanping	Zhanping	person	683	侬	侬	232
1673	Shanghai	Shanghai	person	683	人	人	223
1674	Shanghai_B	Shanghai_B	person	683	人	人	223
1675	Xiamen	Xiamen	person	683	人（侬）	人	223
1677	Anyi	Anyi	person	683	人	人	223
1678	Beijing	Beijing	person	683	人	人	223
1679	Wenzhou	Wenzhou	person	683	人（侬）	人	223
1681	Taibei	Taibei	person	683	lang13儂	人	223
1682	Wuhan	Wuhan	person	683	人	人	223
1683	Taiyuan	Taiyuan	person	683	人	人	223
1684	Yuci	Yuci	person	683	人	人	223
1685	Changsha	Changsha	person	683	人	人	223
1686	Shuangfeng	Shuangfeng	person	683	人	人	223
5354	Xiamen	Xiamen	person	683		侬	232
5355	Wenzhou	Wenzhou	person	683		侬	232
5433	Old_Chinese	Old_Chinese	person	683	人	人	223
4000	Guangzhou	Guangzhou	play	1413	玩	玩	346
4001	Suzhou	Suzhou	play	1413	白相	白相	221 317
4002	Meixian	Meixian	play	1413	撩*	嫽	734
4003	Meixian	Meixian	play	1413	搅	搅	735
4004	Nanchang	Nanchang	play	1413	暱*	暱	736
4005	Nanchang	Nanchang	play	1413	玩	玩	346
4006	Fuzhou	Fuzhou	play	1413	[][]kha44 lieu53	CD	737 738
4007	Ningxia	Ningxia	play	1413	耍	耍	349
4008	Lianchang	Lianchang	play	1413	嫽	嫽	734
4009	Ningbo	Ningbo	play	1413	nau213	E	739
4010	Yingshan	Yingshan	play	1413	玩	玩	346
4011	Chengdu	Chengdu	play	1413	耍	耍	349
4012	Zhanping	Zhanping	play	1413	tie?8 thiuu2	F	740
4013	Zhanping	Zhanping	play	1413	suu2	G	741
4014	Shanghai	Shanghai	play	1413	白相	白相	221 317
4015	Shanghai_B	Shanghai_B	play	1413	白相	白相	221 317
4016	Xiamen	Xiamen	play	1413	七*桃*	C	737
4017	Anyi	Anyi	play	1413	九-言	B	742
4018	Beijing	Beijing	play	1413	玩儿	玩儿	346 17
4019	Wenzhou	Wenzhou	play	1413	嬉	嬉	743
4020	Wenzhou	Wenzhou	play	1413	狡调	狡调	744 745
4021	Taibei	Taibei	play	1413	sng53?	A	746
4022	Wuhan	Wuhan	play	1413	玩	玩	346
4023	Taiyuan	Taiyuan	play	1413	耍	耍	349
4024	Yuci	Yuci	play	1413	耍	耍	349
4025	Changsha	Changsha	play	1413	玩	玩	346
4026	Shuangfeng	Shuangfeng	play	1413	耍	耍	349
5531	Old_Chinese	Old_Chinese	play	1413	弄	弄	1062
4027	Guangzhou	Guangzhou	pull	1455	掹	掹	747
4028	Guangzhou	Guangzhou	pull	1455	扯	扯	748
4029	Guangzhou	Guangzhou	pull	1455	拉	拉	408
4030	Suzhou	Suzhou	pull	1455	拉	拉	408
4031	Suzhou	Suzhou	pull	1455	拖	拖	749
4032	Meixian	Meixian	pull	1455	拖	拖	749
4033	Meixian	Meixian	pull	1455	繃	繃	750
4034	Nanchang	Nanchang	pull	1455	拉	拉	408
4035	Fuzhou	Fuzhou	pull	1455	拔	拔	751
4036	Ningxia	Ningxia	pull	1455	拉	拉	408
4037	Lianchang	Lianchang	pull	1455	拖	拖	749
4038	Ningbo	Ningbo	pull	1455	拉	拉	408
4039	Yingshan	Yingshan	pull	1455	絡*	络	752
4040	Yingshan	Yingshan	pull	1455	拖	拖	749
4041	Chengdu	Chengdu	pull	1455	拉	拉	408
4042	Zhanping	Zhanping	pull	1455	khiu3	F	753
4043	Zhanping	Zhanping	pull	1455	牵	牵	754
4044	Zhanping	Zhanping	pull	1455	拖	拖	749
4045	Shanghai	Shanghai	pull	1455	拉	拉	408
4046	Shanghai_B	Shanghai_B	pull	1455	拉	拉	408
4047	Xiamen	Xiamen	pull	1455	拖	拖	749
4048	Xiamen	Xiamen	pull	1455	牵	牵	754
4049	Xiamen	Xiamen	pull	1455	拉	拉	408
4050	Anyi	Anyi	pull	1455	拉	拉	408
4051	Beijing	Beijing	pull	1455	拉	拉	408
4052	Beijing	Beijing	pull	1455	扌屯（den4）	C	755
4053	Wenzhou	Wenzhou	pull	1455	拔	拔	751
4054	Wenzhou	Wenzhou	pull	1455	擢[do8]	E	756
4055	Wenzhou	Wenzhou	pull	1455	頧（右页改为力傍）[tai3]	B	757
4056	Taibei	Taibei	pull	1455	giu53	A	758
4057	Taibei	Taibei	pull	1455	khiu53 ?	D	759
4058	Wuhan	Wuhan	pull	1455	拉	拉	408
4059	Wuhan	Wuhan	pull	1455	拖	拖	749
4060	Wuhan	Wuhan	pull	1455	扯	扯	748
4061	Taiyuan	Taiyuan	pull	1455	拉	拉	408
4062	Yuci	Yuci	pull	1455	拉	拉	408
4063	Changsha	Changsha	pull	1455	拉	拉	408
4064	Changsha	Changsha	pull	1455	拖	拖	749
4065	Shuangfeng	Shuangfeng	pull	1455	拖	拖	749
5532	Old_Chinese	Old_Chinese	pull	1455	曳	曳	1063
4066	Guangzhou	Guangzhou	push	1452	巩-手	巩手	760 158
4067	Suzhou	Suzhou	push	1452	推	推	601
4068	Meixian	Meixian	push	1452	搡	搡	761
4069	Nanchang	Nanchang	push	1452	推	推	601
4070	Nanchang	Nanchang	push	1452	手-宣	手宣	158 762
4071	Nanchang	Nanchang	push	1452	搡	搡	761
4072	Fuzhou	Fuzhou	push	1452	手-典	手典	158 763
4073	Fuzhou	Fuzhou	push	1452	搡	搡	761
4074	Ningxia	Ningxia	push	1452	推	推	601
4075	Lianchang	Lianchang	push	1452	搡	搡	761
4076	Ningbo	Ningbo	push	1452	推	推	601
4077	Yingshan	Yingshan	push	1452	推	推	601
4078	Yingshan	Yingshan	push	1452	手-双	手双	158 764
4079	Yingshan	Yingshan	push	1452	手-宣	手宣	158 762
4080	Chengdu	Chengdu	push	1452	tshe=u55	A	765
4081	Zhanping	Zhanping	push	1452	i1	B	766
4082	Zhanping	Zhanping	push	1452	tu1	推	601
4083	Zhanping	Zhanping	push	1452	搡：读sang3	搡	761
4084	Shanghai	Shanghai	push	1452	推	推	601
4085	Shanghai_B	Shanghai_B	push	1452	推	推	601
4086	Xiamen	Xiamen	push	1452	[]tu55	推	601
4087	Xiamen	Xiamen	push	1452	速*	速	767
4088	Anyi	Anyi	push	1452	手－送	手送	158 768
4089	Beijing	Beijing	push	1452	推	推	601
4090	Wenzhou	Wenzhou	push	1452	逃*	逃	769
4091	Wenzhou	Wenzhou	push	1452	推	推	601
4092	Taibei	Taibei	push	1452	sak32 搡?	搡	761
4093	Wuhan	Wuhan	push	1452	推	推	601
4094	Taiyuan	Taiyuan	push	1452	推	推	601
4095	Yuci	Yuci	push	1452	推	推	601
4096	Changsha	Changsha	push	1452	宠*	宠	770
4097	Changsha	Changsha	push	1452	推	推	601
4098	Shuangfeng	Shuangfeng	push	1452	攮	攮	771
4099	Shuangfeng	Shuangfeng	push	1452	搡	搡	761
5533	Old_Chinese	Old_Chinese	push	1452	推	推	601
1687	Guangzhou	Guangzhou	rain	658	雨	雨	293
1688	Suzhou	Suzhou	rain	658	雨	雨	293
1689	Meixian	Meixian	rain	658	雨	雨	293
1690	Nanchang	Nanchang	rain	658	雨	雨	293
1691	Fuzhou	Fuzhou	rain	658	雨	雨	293
1692	Ningxia	Ningxia	rain	658	雨	雨	293
1693	Lianchang	Lianchang	rain	658	雨	雨	293
1694	Ningbo	Ningbo	rain	658	雨	雨	293
1695	Yingshan	Yingshan	rain	658	雨	雨	293
1696	Chengdu	Chengdu	rain	658	雨	雨	293
1697	Zhanping	Zhanping	rain	658	雨	雨	293
1698	Shanghai	Shanghai	rain	658	雨	雨	293
1699	Shanghai_B	Shanghai_B	rain	658	雨	雨	293
1700	Xiamen	Xiamen	rain	658	雨	雨	293
1701	Anyi	Anyi	rain	658	雨	雨	293
1702	Beijing	Beijing	rain	658	雨	雨	293
1703	Wenzhou	Wenzhou	rain	658	雨	雨	293
1704	Taibei	Taibei	rain	658	hoo33雨	雨	293
1705	Wuhan	Wuhan	rain	658	雨	雨	293
1706	Taiyuan	Taiyuan	rain	658	雨	雨	293
1707	Yuci	Yuci	rain	658	雨	雨	293
1708	Changsha	Changsha	rain	658	雨	雨	293
1709	Shuangfeng	Shuangfeng	rain	658	雨	雨	293
5434	Old_Chinese	Old_Chinese	rain	658	雨	雨	293
1710	Guangzhou	Guangzhou	red	156	红	红	49
1711	Suzhou	Suzhou	red	156	红	红	49
1712	Meixian	Meixian	red	156	红	红	49
1713	Meixian	Meixian	red	156	赤	赤	294
1714	Nanchang	Nanchang	red	156	红	红	49
1715	Fuzhou	Fuzhou	red	156	红	红	49
1716	Ningxia	Ningxia	red	156	红	红	49
1717	Lianchang	Lianchang	red	156	红	红	49
1718	Ningbo	Ningbo	red	156	红	红	49
1719	Yingshan	Yingshan	red	156	红	红	49
1720	Chengdu	Chengdu	red	156	红	红	49
1721	Zhanping	Zhanping	red	156	红	红	49
1722	Shanghai	Shanghai	red	156	红	红	49
1723	Shanghai_B	Shanghai_B	red	156	红	红	49
1724	Xiamen	Xiamen	red	156	红	红	49
1725	Anyi	Anyi	red	156	红	红	49
1726	Beijing	Beijing	red	156	红	红	49
1727	Wenzhou	Wenzhou	red	156	红	红	49
1728	Taibei	Taibei	red	156	ang13紅	红	49
1729	Wuhan	Wuhan	red	156	红	红	49
1730	Taiyuan	Taiyuan	red	156	红	红	49
1731	Yuci	Yuci	red	156	红	红	49
1732	Changsha	Changsha	red	156	红	红	49
1733	Shuangfeng	Shuangfeng	red	156	红	红	49
5435	Old_Chinese	Old_Chinese	red	156	赤	赤	294
4100	Guangzhou	Guangzhou	rightside	1019	右[手]便*	右边	772 426
4101	Guangzhou	Guangzhou	rightside	1019	右[手]便*	右手边	772 158 426
4102	Suzhou	Suzhou	rightside	1019	右面	右面	772 719
4103	Meixian	Meixian	rightside	1019	右片	右片	772 720
4104	Nanchang	Nanchang	rightside	1019	右边	右边	772 426
4105	Fuzhou	Fuzhou	rightside	1019	大边	顺边	773 426
4106	Ningxia	Ningxia	rightside	1019	右面子	右面子	772 719 30
4107	Lianchang	Lianchang	rightside	1019	右	右	772
4108	Ningbo	Ningbo	rightside	1019	右边	右边	772 426
4109	Yingshan	Yingshan	rightside	1019	正手边	正手边	774 158 426
4110	Chengdu	Chengdu	rightside	1019	右边	右边	772 426
4111	Zhanping	Zhanping	rightside	1019	正手	正手	774 158
4112	Shanghai	Shanghai	rightside	1019	右	右	772
4113	Shanghai_B	Shanghai_B	rightside	1019	右面	右面	772 719
4114	Xiamen	Xiamen	rightside	1019	正手爿	正手边	774 158 426
4115	Xiamen	Xiamen	rightside	1019	正边	正边	774 426
4116	Anyi	Anyi	rightside	1019	右边／右手	右边	772 426
4117	Beijing	Beijing	rightside	1019	右边儿	右边儿	772 426 17
4118	Wenzhou	Wenzhou	rightside	1019	右面	右面	772 719
4119	Wenzhou	Wenzhou	rightside	1019	顺手面	顺手面	773 158 719
4120	Taibei	Taibei	rightside	1019	tsiaN31 ping13正[片分]	顺边	773 426
4121	Wuhan	Wuhan	rightside	1019	右边	右边	772 426
4122	Wuhan	Wuhan	rightside	1019	右手	右手	772 158
4123	Wuhan	Wuhan	rightside	1019	顺手	顺手	773 158
4124	Taiyuan	Taiyuan	rightside	1019	右半切	右半切	772 775 776
4125	Yuci	Yuci	rightside	1019	右边边	右边边	772 426 426
4126	Changsha	Changsha	rightside	1019	右边	右边	772 426
4127	Shuangfeng	Shuangfeng	rightside	1019	右边	右边	772 426
5534	Old_Chinese	Old_Chinese	rightside	1019	右	右	772
4155	Guangzhou	Guangzhou	river	666	江	江	780
4156	Guangzhou	Guangzhou	river	666	海	海	707
4157	Suzhou	Suzhou	river	666	江	江	780
4158	Meixian	Meixian	river	666	江	江	780
4159	Nanchang	Nanchang	river	666	江	江	780
4160	Fuzhou	Fuzhou	river	666	江	江	780
4161	Ningxia	Ningxia	river	666	江	江	780
4162	Ningbo	Ningbo	river	666	江	江	780
4163	Yingshan	Yingshan	river	666	江	江	780
4164	Chengdu	Chengdu	river	666	江	江	780
4165	Zhanping	Zhanping	river	666	溪	溪	781
4166	Zhanping	Zhanping	river	666	江	江	780
4167	Shanghai	Shanghai	river	666	江	江	780
4168	Shanghai_B	Shanghai_B	river	666	河	河	356
4169	Xiamen	Xiamen	river	666	江	江	780
4170	Anyi	Anyi	river	666	江	江	780
4171	Beijing	Beijing	river	666	江	江	780
4172	Wenzhou	Wenzhou	river	666	江	江	780
4173	Wenzhou	Wenzhou	river	666	港	港	782
4174	Taibei	Taibei	river	666	kang44江	江	780
4175	Wuhan	Wuhan	river	666	江	江	780
4176	Taiyuan	Taiyuan	river	666	江	江	780
4177	Yuci	Yuci	river	666	江	江	780
4178	Changsha	Changsha	river	666	江	江	780
4179	Shuangfeng	Shuangfeng	river	666	江	江	780
5536	Old_Chinese	Old_Chinese	river	666	江	江	780
1734	Guangzhou	Guangzhou	root	670	根	根	255
1735	Guangzhou	Guangzhou	root	670	蔃	蔃	295
1736	Suzhou	Suzhou	root	670	根	根	255
1737	Meixian	Meixian	root	670	根	根	255
1738	Nanchang	Nanchang	root	670	根	根	255
1739	Fuzhou	Fuzhou	root	670	[根]根	根根	255 255
1740	Ningxia	Ningxia	root	670	根	根	255
1741	Lianchang	Lianchang	root	670	根	根	255
1742	Ningbo	Ningbo	root	670	根	根	255
1743	Yingshan	Yingshan	root	670	根	根	255
1744	Chengdu	Chengdu	root	670	根	根	255
1745	Zhanping	Zhanping	root	670	根	根	255
1746	Shanghai	Shanghai	root	670	根	根	255
1747	Shanghai_B	Shanghai_B	root	670	根	根	255
1748	Xiamen	Xiamen	root	670	根	根	255
1749	Anyi	Anyi	root	670	根	根	255
1750	Beijing	Beijing	root	670	根儿	根儿	255 17
1751	Wenzhou	Wenzhou	root	670	根	根	255
1752	Wenzhou	Wenzhou	root	670	骨-童	骨童	50 296
1753	Taibei	Taibei	root	670	kin44根	根	255
1754	Wuhan	Wuhan	root	670	根[子]	根	255
1755	Wuhan	Wuhan	root	670	根[子]	根子	255 30
1756	Wuhan	Wuhan	root	670	蔸子	蔸子	297 30
1757	Taiyuan	Taiyuan	root	670	根子	根子	255 30
1758	Yuci	Yuci	root	670	树根	树根	26 255
1759	Changsha	Changsha	root	670	根	根	255
1760	Changsha	Changsha	root	670	篼子	蔸子	297 30
1761	Shuangfeng	Shuangfeng	root	670	根	根	255
1762	Shuangfeng	Shuangfeng	root	670	蔸公	蔸公	297 99
5436	Old_Chinese	Old_Chinese	root	670	本	本	1032
4180	Guangzhou	Guangzhou	rope	1218	绳	绳	783
4181	Guangzhou	Guangzhou	rope	1218	索（粗）	索	784
4182	Suzhou	Suzhou	rope	1218	绳	绳	783
4183	Meixian	Meixian	rope	1218	索子	索子	784 30
4184	Meixian	Meixian	rope	1218	索嫲	索嫲	784 785
4185	Nanchang	Nanchang	rope	1218	绳子	绳子	783 30
4186	Fuzhou	Fuzhou	rope	1218	索	索	784
4187	Ningxia	Ningxia	rope	1218	绳子	绳子	783 30
4188	Lianchang	Lianchang	rope	1218	索	索	784
4189	Ningbo	Ningbo	rope	1218	绳子	绳子	783 30
4190	Yingshan	Yingshan	rope	1218	绳子	绳子	783 30
4191	Chengdu	Chengdu	rope	1218	绳子	绳子	783 30
4192	Zhanping	Zhanping	rope	1218	索（仔）	索B	784 786
4193	Zhanping	Zhanping	rope	1218	索（仔）	索子	784 30
4194	Shanghai	Shanghai	rope	1218	绳子	绳子	783 30
4195	Shanghai_B	Shanghai_B	rope	1218	绳子	绳子	783 30
4196	Xiamen	Xiamen	rope	1218	索	索	784
4197	Xiamen	Xiamen	rope	1218	索 a51	索A	784 787
4198	Anyi	Anyi	rope	1218	绳嘚	绳嘚	783 187
4199	Beijing	Beijing	rope	1218	绳子	绳子	783 30
4200	Beijing	Beijing	rope	1218	绳儿	绳儿	783 17
4201	Wenzhou	Wenzhou	rope	1218	绳	绳	783
4202	Taibei	Taibei	rope	1218	soh32索	索	784
4203	Wuhan	Wuhan	rope	1218	绳子	绳子	783 30
4204	Wuhan	Wuhan	rope	1218	索子(粗的)	索子	784 30
4205	Taiyuan	Taiyuan	rope	1218	绳子	绳子	783 30
4206	Yuci	Yuci	rope	1218	绳子	绳子	783 30
4207	Changsha	Changsha	rope	1218	绳子	绳子	783 30
4208	Changsha	Changsha	rope	1218	索子(粗的)	索子	784 30
